,PlayerA_name,PlayerB_name,Year,Day,draw_size,round,PlayerA_id,PlayerB_id,PlayerA_FR,PlayerB_FR,PlayerA_righthanded,PlayerB_righthanded,PlayerA_height,PlayerA_age,PlayerA_rank,PlayerA_rank_points,PlayerA_Win%,PlayerA_bestof,PlayerA_minutes,PlayerA_svpt%,PlayerA_1st_serve%,PlayerA_1st_serve_won%,PlayerA_2nd_serve_won%,PlayerA_ace%,PlayerA_df%,PlayerA_bp_faced%,PlayerA_bp_saved%,PlayerB_height,PlayerB_age,PlayerB_rank,PlayerB_rank_points,PlayerB_Win%,PlayerB_bestof,PlayerB_minutes,PlayerB_svpt%,PlayerB_1st_serve%,PlayerB_1st_serve_won%,PlayerB_2nd_serve_won%,PlayerB_ace%,PlayerB_df%,PlayerB_bp_faced%,PlayerB_bp_saved%,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,PlayerA Win
2702,Janko Tipsarevic,Marcel Granollers,2012,246,48.0000000000,8.0000000000,104386.0000000000,104719.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,28.1232030000,9.0000000000,3320.0000000000,0.3410370058,3.3888100760,118.8475930695,0.4946676031,0.5683525668,0.6932315327,0.4842726621,0.0690206144,0.0311328356,0.0823021765,0.4020000089,190.0000000000,26.3189600000,27.0000000000,1350.0000000000,0.2877760345,3.2034925616,105.5269148024,0.4903285628,0.6231156518,0.6544231781,0.4546464722,0.0314698212,0.0254143895,0.0984760394,0.3666766378,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
2703,Richard Gasquet,Mardy Fish,2012,246,48.0000000000,8.0000000000,104755.0000000000,103888.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,26.1355250000,21.0000000000,1600.0000000000,0.4086672102,3.4027903232,103.5858612189,0.5037712597,0.6241035154,0.6939907530,0.5145231797,0.0568769627,0.0271229836,0.0874139512,0.5433576459,188.0000000000,30.6584530000,13.0000000000,2135.0000000000,0.4828481803,3.3871313705,111.4301111703,0.5106951322,0.5642607763,0.7656835021,0.5259447569,0.1076205573,0.0225418161,0.0760288307,0.5858207226,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
2704,John Isner,Milos Raonic,2012,246,48.0000000000,8.0000000000,104545.0000000000,105683.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,206.0000000000,27.2799450000,11.0000000000,2575.0000000000,0.3988408042,3.3381155226,128.7088139595,0.5298367946,0.6858422422,0.7423201800,0.5236392759,0.1264737413,0.0188528751,0.0622692942,0.6317979045,196.0000000000,21.6098560000,24.0000000000,1540.0000000000,0.2755634491,3.1222869901,127.3358578572,0.5239547170,0.6293870236,0.8018762581,0.5153658662,0.1365548659,0.0215136819,0.0575884068,0.6144036406,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
2705,Novak Djokovic,Janko Tipsarevic,2012,246,48.0000000000,4.0000000000,104925.0000000000,104386.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,25.2101310000,2.0000000000,11270.0000000000,0.7482890240,3.5455165832,126.5993644831,0.4987813175,0.6385790458,0.7178760115,0.5496843836,0.0571030528,0.0267473543,0.0729427892,0.5759208089,180.0000000000,28.1232030000,9.0000000000,3320.0000000000,0.3410370058,3.3888100760,118.8475930695,0.4946676031,0.5683525668,0.6932315327,0.4842726621,0.0690206144,0.0311328356,0.0823021765,0.4020000089,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
2706,Richard Gasquet,John Isner,2012,246,48.0000000000,4.0000000000,104755.0000000000,104545.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,26.1355250000,21.0000000000,1600.0000000000,0.4086672102,3.4027903232,103.5858612189,0.5037712597,0.6241035154,0.6939907530,0.5145231797,0.0568769627,0.0271229836,0.0874139512,0.5433576459,206.0000000000,27.2799450000,11.0000000000,2575.0000000000,0.3988408042,3.3381155226,128.7088139595,0.5298367946,0.6858422422,0.7423201800,0.5236392759,0.1264737413,0.0188528751,0.0622692942,0.6317979045,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
2707,Novak Djokovic,Richard Gasquet,2012,246,48.0000000000,2.0000000000,104925.0000000000,104755.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,25.2101310000,2.0000000000,11270.0000000000,0.7482890240,3.5455165832,126.5993644831,0.4987813175,0.6385790458,0.7178760115,0.5496843836,0.0571030528,0.0267473543,0.0729427892,0.5759208089,185.0000000000,26.1355250000,21.0000000000,1600.0000000000,0.4086672102,3.4027903232,103.5858612189,0.5037712597,0.6241035154,0.6939907530,0.5145231797,0.0568769627,0.0271229836,0.0874139512,0.5433576459,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
2708,Nicolas Almagro,Philipp Kohlschreiber,2012,226,32.0000000000,8.0000000000,104597.0000000000,104259.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,26.9021220000,10.0000000000,2665.0000000000,0.3566103349,3.3931848767,107.9903068356,0.4959186415,0.5833604189,0.7179792411,0.5055327822,0.0778100468,0.0224285006,0.0808786837,0.5340691379,178.0000000000,28.7501720000,22.0000000000,1570.0000000000,0.3195176318,3.3518641022,115.4018500846,0.4952582506,0.6334391725,0.6814160558,0.5390680612,0.0613222703,0.0197674890,0.0904806113,0.5978402654,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2709,Juan Monaco,Nicolas Almagro,2012,226,32.0000000000,4.0000000000,104338.0000000000,104597.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,28.2984260000,14.0000000000,2240.0000000000,0.3903167149,3.1966210340,120.1277435965,0.4859000466,0.6842817054,0.6327788219,0.4888732559,0.0191836492,0.0270682663,0.1032738190,0.5126327346,183.0000000000,26.9021220000,10.0000000000,2665.0000000000,0.3566103349,3.3931848767,107.9903068356,0.4959186415,0.5833604189,0.7179792411,0.5055327822,0.0778100468,0.0224285006,0.0808786837,0.5340691379,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2710,David Ferrer,Fernando Verdasco,2012,39,28.0000000000,4.0000000000,103970.0000000000,104269.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,175.0000000000,29.7713890000,5.0000000000,4925.0000000000,0.5221594339,3.3312776617,117.6005484678,0.4949724202,0.6363402213,0.6755552000,0.5154273080,0.0330069725,0.0289919824,0.0948188104,0.5864605913,188.0000000000,28.1505810000,24.0000000000,1550.0000000000,0.4389709807,3.3344697878,120.2219883895,0.4964112382,0.6871605921,0.6692523763,0.4937147660,0.0476296009,0.0466300259,0.0950241506,0.5497265665,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
2711,John Isner,Feliciano Lopez,2012,129,28.0000000000,4.0000000000,104545.0000000000,103852.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,206.0000000000,26.9541420000,10.0000000000,2710.0000000000,0.4076613818,3.4483883853,129.7237731115,0.5271492243,0.6866916001,0.7376116935,0.5127783772,0.1251762300,0.0203804915,0.0610039638,0.6139502129,188.0000000000,30.5516780000,15.0000000000,1855.0000000000,0.3769647240,3.3825372421,102.5828430633,0.5145769073,0.5495616492,0.7413701464,0.5084282326,0.0873045095,0.0375102759,0.0829753180,0.5761730838,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2712,Juan Monaco,John Isner,2012,129,28.0000000000,2.0000000000,104338.0000000000,104545.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,28.0301150000,16.0000000000,1810.0000000000,0.3581718484,3.0660871961,110.7400573345,0.4839690833,0.6690410000,0.6336800841,0.4919906914,0.0227592745,0.0296014875,0.1047490178,0.4846671980,206.0000000000,26.9541420000,10.0000000000,2710.0000000000,0.4076613818,3.4483883853,129.7237731115,0.5271492243,0.6866916001,0.7376116935,0.5127783772,0.1251762300,0.0203804915,0.0610039638,0.6139502129,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2714,Juan Martin Del Potro,Florian Mayer,2012,156,56.0000000000,64.0000000000,105223.0000000000,104252.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,198.0000000000,23.6194380000,11.0000000000,2655.0000000000,0.6207044399,3.4854186452,123.7173882066,0.4881290881,0.6301446264,0.7376320069,0.5477361130,0.0834497501,0.0243517894,0.0709039768,0.5466326810,190.0000000000,28.5886380000,24.0000000000,1435.0000000000,0.4143890778,3.1154959448,77.7295019781,0.4714692613,0.5647339732,0.7077286917,0.4927496971,0.0388398562,0.0317527946,0.0902253260,0.4017263052,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2715,Gael Monfils,Philipp Kohlschreiber,2012,156,56.0000000000,64.0000000000,104792.0000000000,104259.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,193.0000000000,25.6810400000,14.0000000000,2120.0000000000,0.4598514254,3.3100233950,115.3150103047,0.5165674111,0.6290547346,0.7074709022,0.4614537742,0.0787186128,0.0361256014,0.0897787166,0.5480987675,178.0000000000,28.5585210000,25.0000000000,1405.0000000000,0.3802592077,3.3237769534,115.5273783377,0.4963648478,0.6325074877,0.6826668189,0.5383400044,0.0625402039,0.0197950328,0.0906693842,0.6035300327,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2716,Roger Federer,Milos Raonic,2012,156,56.0000000000,32.0000000000,103819.0000000000,105683.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,30.7460630000,3.0000000000,8520.0000000000,0.7758572251,3.6895888091,113.0646111740,0.4936091379,0.6215740955,0.7785447918,0.5692034657,0.0877616575,0.0174117865,0.0551050405,0.5786606023,196.0000000000,21.3607120000,23.0000000000,1460.0000000000,0.4023358777,3.0000000000,108.4444920926,0.5296810938,0.6363305703,0.7873440535,0.4954457160,0.1341013809,0.0222192925,0.0655263446,0.6528616374,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2717,Richard Gasquet,Viktor Troicki,2012,156,56.0000000000,32.0000000000,104755.0000000000,104678.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,25.8863790000,18.0000000000,1735.0000000000,0.3932163205,3.3433212962,102.1158842226,0.5049961519,0.6207835197,0.6921440425,0.5127685403,0.0580467727,0.0275409533,0.0877395164,0.5368227403,193.0000000000,26.2368240000,30.0000000000,1220.0000000000,0.2901548241,3.2432731847,93.8439834279,0.5159833904,0.6180124963,0.6492930238,0.4216514740,0.0649883011,0.0271405587,0.1270068400,0.5710116559,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2718,Nicolas Almagro,Marcel Granollers,2012,156,56.0000000000,32.0000000000,104597.0000000000,104719.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,26.7104720000,13.0000000000,2255.0000000000,0.3395540891,3.3416170425,107.1828702641,0.4961963637,0.5886633312,0.7151485483,0.5061417841,0.0788212032,0.0224304007,0.0827243331,0.5282854372,190.0000000000,26.0698150000,29.0000000000,1250.0000000000,0.2258513155,3.0000000000,101.5142447492,0.4815723638,0.5821310729,0.6884515520,0.4847673480,0.0364676260,0.0110341992,0.0919999745,0.4086171804,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2719,David Ferrer,Radek Stepanek,2012,156,56.0000000000,32.0000000000,103970.0000000000,103285.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,175.0000000000,30.0971950000,6.0000000000,4280.0000000000,0.5446779844,3.3543668214,117.9487380133,0.4925481736,0.6392098704,0.6828281237,0.5173752605,0.0330316595,0.0283982320,0.0902373907,0.5807229781,185.0000000000,33.4428480000,26.0000000000,1340.0000000000,0.4150019485,3.2976267899,113.7932503416,0.4988810563,0.6101246360,0.6931726155,0.4924425089,0.0569202057,0.0369772565,0.0947389768,0.5572014961,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2720,Marin Cilic,John Isner,2012,156,56.0000000000,32.0000000000,105227.0000000000,104545.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,198.0000000000,23.6057490000,22.0000000000,1505.0000000000,0.4155890333,3.3661736300,120.9332716267,0.5105568884,0.5506255311,0.7272969918,0.5093654830,0.0706177444,0.0316387245,0.0828937613,0.5643344328,206.0000000000,27.0308020000,10.0000000000,2725.0000000000,0.4101427071,3.4221012565,131.2751967384,0.5293654296,0.6876867674,0.7342789123,0.5125276393,0.1219786567,0.0206283369,0.0643145130,0.6306079384,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2722,Novak Djokovic,Stanislas Wawrinka,2012,156,56.0000000000,16.0000000000,104925.0000000000,104527.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,24.9609850000,1.0000000000,12020.0000000000,0.7547820594,3.5103443986,125.9197107209,0.5009172501,0.6364233917,0.7131620328,0.5504199773,0.0556122275,0.0277819932,0.0740959825,0.5878776187,183.0000000000,27.1101970000,21.0000000000,1505.0000000000,0.3497111123,3.3876651562,123.6634410025,0.5099381897,0.5897509437,0.7033820083,0.5249144929,0.0702437791,0.0217876832,0.0887971837,0.6003510449,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2723,Janko Tipsarevic,Gilles Simon,2012,156,56.0000000000,16.0000000000,104386.0000000000,104468.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,27.8740600000,8.0000000000,2820.0000000000,0.2332951684,3.3707747080,118.5143383848,0.5001927823,0.5476062978,0.6723504803,0.4745540588,0.0657347615,0.0339341016,0.0838887721,0.4165464052,183.0000000000,27.3593430000,12.0000000000,2500.0000000000,0.4766233522,3.3438551088,121.7809978859,0.4990326106,0.5572490340,0.6978611595,0.5287589222,0.0488964148,0.0247469284,0.0954206928,0.5842250980,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2724,Roger Federer,Richard Gasquet,2012,156,56.0000000000,16.0000000000,103819.0000000000,104755.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,30.7460630000,3.0000000000,8520.0000000000,0.7758572251,3.6895888091,113.0646111740,0.4936091379,0.6215740955,0.7785447918,0.5692034657,0.0877616575,0.0174117865,0.0551050405,0.5786606023,185.0000000000,25.8863790000,18.0000000000,1735.0000000000,0.3932163205,3.3433212962,102.1158842226,0.5049961519,0.6207835197,0.6921440425,0.5127685403,0.0580467727,0.0275409533,0.0877395164,0.5368227403,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2725,David Ferrer,Nicolas Almagro,2012,156,56.0000000000,16.0000000000,103970.0000000000,104597.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,175.0000000000,30.0971950000,6.0000000000,4280.0000000000,0.5446779844,3.3543668214,117.9487380133,0.4925481736,0.6392098704,0.6828281237,0.5173752605,0.0330316595,0.0283982320,0.0902373907,0.5807229781,183.0000000000,26.7104720000,13.0000000000,2255.0000000000,0.3395540891,3.3416170425,107.1828702641,0.4961963637,0.5886633312,0.7151485483,0.5061417841,0.0788212032,0.0224304007,0.0827243331,0.5282854372,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2726,Juan Martin Del Potro,Marin Cilic,2012,156,56.0000000000,16.0000000000,105223.0000000000,105227.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,198.0000000000,23.6194380000,11.0000000000,2655.0000000000,0.6207044399,3.4854186452,123.7173882066,0.4881290881,0.6301446264,0.7376320069,0.5477361130,0.0834497501,0.0243517894,0.0709039768,0.5466326810,198.0000000000,23.6057490000,22.0000000000,1505.0000000000,0.4155890333,3.3661736300,120.9332716267,0.5105568884,0.5506255311,0.7272969918,0.5093654830,0.0706177444,0.0316387245,0.0828937613,0.5643344328,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2727,Alexandr Dolgopolov,Jo Wilfried Tsonga,2012,156,56.0000000000,16.0000000000,105238.0000000000,104542.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,23.4962350000,20.0000000000,1575.0000000000,0.2819550017,3.1810076539,102.4035129990,0.5167241611,0.5066361057,0.7108804468,0.4727094621,0.0687147756,0.0303086165,0.1006821856,0.5601187891,188.0000000000,27.0554410000,5.0000000000,4885.0000000000,0.5141589449,3.4065683604,116.1609688006,0.5151192932,0.6129316754,0.7692451307,0.5147613883,0.1077495961,0.0278696101,0.0705824557,0.5714425706,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2728,Tomas Berdych,Gael Monfils,2012,156,56.0000000000,16.0000000000,104607.0000000000,104792.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,196.0000000000,26.6365510000,7.0000000000,3990.0000000000,0.4643156724,3.4114977826,113.0952001983,0.4995140334,0.5741486430,0.7484568884,0.5130113662,0.0797066465,0.0281817106,0.0772912176,0.5367676063,193.0000000000,25.6810400000,14.0000000000,2120.0000000000,0.4598514254,3.3100233950,115.3150103047,0.5165674111,0.6290547346,0.7074709022,0.4614537742,0.0787186128,0.0361256014,0.0897787166,0.5480987675,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2729,Fernando Verdasco,Rafael Nadal,2012,156,56.0000000000,16.0000000000,104269.0000000000,104745.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,188.0000000000,28.4763850000,19.0000000000,1675.0000000000,0.4332684309,3.2893337458,115.4355502674,0.4970249239,0.6914362595,0.6708447624,0.4995090931,0.0484242688,0.0454297132,0.0941211212,0.5462754177,185.0000000000,25.9274460000,2.0000000000,9615.0000000000,0.7637216636,3.5578373083,131.1159077245,0.4752644976,0.6851871591,0.7111699319,0.5631826078,0.0354770874,0.0167295414,0.0751253313,0.5753296960,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2730,Janko Tipsarevic,Novak Djokovic,2012,156,56.0000000000,8.0000000000,104386.0000000000,104925.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,27.8740600000,8.0000000000,2820.0000000000,0.2332951684,3.3707747080,118.5143383848,0.5001927823,0.5476062978,0.6723504803,0.4745540588,0.0657347615,0.0339341016,0.0838887721,0.4165464052,188.0000000000,24.9609850000,1.0000000000,12020.0000000000,0.7547820594,3.5103443986,125.9197107209,0.5009172501,0.6364233917,0.7131620328,0.5504199773,0.0556122275,0.0277819932,0.0740959825,0.5878776187,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2731,Roger Federer,David Ferrer,2012,156,56.0000000000,8.0000000000,103819.0000000000,103970.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,30.7460630000,3.0000000000,8520.0000000000,0.7758572251,3.6895888091,113.0646111740,0.4936091379,0.6215740955,0.7785447918,0.5692034657,0.0877616575,0.0174117865,0.0551050405,0.5786606023,175.0000000000,30.0971950000,6.0000000000,4280.0000000000,0.5446779844,3.3543668214,117.9487380133,0.4925481736,0.6392098704,0.6828281237,0.5173752605,0.0330316595,0.0283982320,0.0902373907,0.5807229781,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2732,Juan Martin Del Potro,Alexandr Dolgopolov,2012,156,56.0000000000,8.0000000000,105223.0000000000,105238.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,198.0000000000,23.6194380000,11.0000000000,2655.0000000000,0.6207044399,3.4854186452,123.7173882066,0.4881290881,0.6301446264,0.7376320069,0.5477361130,0.0834497501,0.0243517894,0.0709039768,0.5466326810,180.0000000000,23.4962350000,20.0000000000,1575.0000000000,0.2819550017,3.1810076539,102.4035129990,0.5167241611,0.5066361057,0.7108804468,0.4727094621,0.0687147756,0.0303086165,0.1006821856,0.5601187891,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2733,Tomas Berdych,Fernando Verdasco,2012,156,56.0000000000,8.0000000000,104607.0000000000,104269.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,196.0000000000,26.6365510000,7.0000000000,3990.0000000000,0.4643156724,3.4114977826,113.0952001983,0.4995140334,0.5741486430,0.7484568884,0.5130113662,0.0797066465,0.0281817106,0.0772912176,0.5367676063,188.0000000000,28.4763850000,19.0000000000,1675.0000000000,0.4332684309,3.2893337458,115.4355502674,0.4970249239,0.6914362595,0.6708447624,0.4995090931,0.0484242688,0.0454297132,0.0941211212,0.5462754177,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2734,Roger Federer,Janko Tipsarevic,2012,156,56.0000000000,4.0000000000,103819.0000000000,104386.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,30.7460630000,3.0000000000,8520.0000000000,0.7758572251,3.6895888091,113.0646111740,0.4936091379,0.6215740955,0.7785447918,0.5692034657,0.0877616575,0.0174117865,0.0551050405,0.5786606023,180.0000000000,27.8740600000,8.0000000000,2820.0000000000,0.2332951684,3.3707747080,118.5143383848,0.5001927823,0.5476062978,0.6723504803,0.4745540588,0.0657347615,0.0339341016,0.0838887721,0.4165464052,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2735,Tomas Berdych,Juan Martin Del Potro,2012,156,56.0000000000,4.0000000000,104607.0000000000,105223.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,196.0000000000,26.6365510000,7.0000000000,3990.0000000000,0.4643156724,3.4114977826,113.0952001983,0.4995140334,0.5741486430,0.7484568884,0.5130113662,0.0797066465,0.0281817106,0.0772912176,0.5367676063,198.0000000000,23.6194380000,11.0000000000,2655.0000000000,0.6207044399,3.4854186452,123.7173882066,0.4881290881,0.6301446264,0.7376320069,0.5477361130,0.0834497501,0.0243517894,0.0709039768,0.5466326810,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2736,Roger Federer,Tomas Berdych,2012,156,56.0000000000,2.0000000000,103819.0000000000,104607.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,30.7460630000,3.0000000000,8520.0000000000,0.7758572251,3.6895888091,113.0646111740,0.4936091379,0.6215740955,0.7785447918,0.5692034657,0.0877616575,0.0174117865,0.0551050405,0.5786606023,196.0000000000,26.6365510000,7.0000000000,3990.0000000000,0.4643156724,3.4114977826,113.0952001983,0.4995140334,0.5741486430,0.7484568884,0.5130113662,0.0797066465,0.0281817106,0.0772912176,0.5367676063,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2737,Alexandr Dolgopolov,Radek Stepanek,2012,31,32.0000000000,8.0000000000,105238.0000000000,103285.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,23.1512660000,15.0000000000,1925.0000000000,0.2774151274,3.2938818480,105.6902314430,0.5133108315,0.4897312110,0.7250576419,0.4650502539,0.0635040778,0.0369224586,0.1051501203,0.5225696243,185.0000000000,33.0978780000,28.0000000000,1275.0000000000,0.4433980781,3.3166334856,113.2937692677,0.5005360241,0.6120830908,0.7001184662,0.4907217597,0.0594957421,0.0364963585,0.0918344860,0.5545269594,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
2738,Alexandr Dolgopolov,Gilles Simon,2012,31,32.0000000000,4.0000000000,105238.0000000000,104468.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,23.1512660000,15.0000000000,1925.0000000000,0.2774151274,3.2938818480,105.6902314430,0.5133108315,0.4897312110,0.7250576419,0.4650502539,0.0635040778,0.0369224586,0.1051501203,0.5225696243,183.0000000000,27.0143740000,12.0000000000,2165.0000000000,0.4886215952,3.4229479999,125.1126608107,0.5047920005,0.5620666463,0.6937869944,0.5166067664,0.0503841490,0.0262188211,0.0986024473,0.5970968884,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
2739,Andy Murray,Alexandr Dolgopolov,2012,31,32.0000000000,2.0000000000,104918.0000000000,105238.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,190.0000000000,24.6351810000,4.0000000000,7380.0000000000,0.6772479610,3.5612728315,122.6785570590,0.5001652200,0.5652290256,0.7481172608,0.5187445360,0.0813011038,0.0255195250,0.0793528363,0.5604800717,180.0000000000,23.1512660000,15.0000000000,1925.0000000000,0.2774151274,3.2938818480,105.6902314430,0.5133108315,0.4897312110,0.7250576419,0.4650502539,0.0635040778,0.0369224586,0.1051501203,0.5225696243,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
2740,Novak Djokovic,Radek Stepanek,2012,205,128.0000000000,32.0000000000,104925.0000000000,103285.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,25.0951400000,1.0000000000,12280.0000000000,0.7526698093,3.5281592096,127.6331055413,0.4994255366,0.6372146621,0.7151299223,0.5489136550,0.0549909897,0.0274440104,0.0733192611,0.5741503436,185.0000000000,33.5770030000,27.0000000000,1340.0000000000,0.4040476201,3.2599423081,114.9540675278,0.5019001861,0.6107732276,0.6936952144,0.4925925033,0.0551119634,0.0375743788,0.0968254832,0.5733822479,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
2741,Richard Gasquet,Nicolas Almagro,2012,205,128.0000000000,32.0000000000,104755.0000000000,104597.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,26.0205350000,19.0000000000,1600.0000000000,0.4055750185,3.3434718914,103.4938544141,0.5021321238,0.6200239995,0.6916391464,0.5167061522,0.0561807629,0.0272912370,0.0878591532,0.5330918610,183.0000000000,26.8446270000,11.0000000000,2605.0000000000,0.3685126639,3.3703045746,108.8062855592,0.4975609196,0.5831437890,0.7214031321,0.5058292069,0.0787650272,0.0220501332,0.0798340604,0.5370428854,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
2742,Roger Federer,Julien Benneteau,2012,205,128.0000000000,32.0000000000,103819.0000000000,103898.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,30.8802190000,3.0000000000,9435.0000000000,0.7803011199,3.6620884284,112.2007201814,0.4940797619,0.6251334265,0.7778445808,0.5728833522,0.0890126484,0.0170852981,0.0551612010,0.5839929495,185.0000000000,30.5133480000,32.0000000000,1210.0000000000,0.5000000000,3.3759588820,111.7928429194,0.4970186265,0.7280194250,0.6761982312,0.5154020311,0.0541534005,0.0376913541,0.0850301320,0.5220344635,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
2743,David Ferrer,Andy Roddick,2012,205,128.0000000000,32.0000000000,103970.0000000000,104053.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,175.0000000000,30.2313480000,5.0000000000,5250.0000000000,0.5646491783,3.3939094437,118.3508499516,0.4943667170,0.6401735270,0.6844452473,0.5170282381,0.0329512799,0.0279409836,0.0898409388,0.5939109167,188.0000000000,29.8206710000,25.0000000000,1395.0000000000,0.5580930263,3.4052248603,106.8831985056,0.4989412618,0.6683852897,0.7735830986,0.5318136815,0.1248622033,0.0187065003,0.0597879925,0.5270693006,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
