,PlayerA_name,PlayerB_name,Year,Day,draw_size,round,PlayerA_id,PlayerB_id,PlayerA_FR,PlayerB_FR,PlayerA_righthanded,PlayerB_righthanded,PlayerA_height,PlayerA_age,PlayerA_rank,PlayerA_rank_points,PlayerA_Win%,PlayerA_bestof,PlayerA_minutes,PlayerA_svpt%,PlayerA_1st_serve%,PlayerA_1st_serve_won%,PlayerA_2nd_serve_won%,PlayerA_ace%,PlayerA_df%,PlayerA_bp_faced%,PlayerA_bp_saved%,PlayerB_height,PlayerB_age,PlayerB_rank,PlayerB_rank_points,PlayerB_Win%,PlayerB_bestof,PlayerB_minutes,PlayerB_svpt%,PlayerB_1st_serve%,PlayerB_1st_serve_won%,PlayerB_2nd_serve_won%,PlayerB_ace%,PlayerB_df%,PlayerB_bp_faced%,PlayerB_bp_saved%,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,PlayerA Win
1666,Lleyton Hewitt,Tommy Haas,2001,45,128.0000000000,64.0000000000,103720.0000000000,103163.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,19.8904860000,7.0000000000,2560.0000000000,0.6936666167,5.0000000000,138.4179485378,0.4766842385,0.5547943379,0.7719241465,0.5392643129,0.0849822508,0.0358437409,0.0721031694,0.6103683441,188.0000000000,22.7871320000,20.0000000000,1245.0000000000,0.5746838460,5.0000000000,136.4808639941,0.5045007078,0.5524520914,0.7382838676,0.4828721033,0.0632255292,0.0493131918,0.0832407077,0.5716316218,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1667,Andre Agassi,Paul Goldstein,2001,45,128.0000000000,64.0000000000,101736.0000000000,102834.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,30.7159480000,6.0000000000,2765.0000000000,0.8094990030,5.0000000000,127.3824068233,0.4687612137,0.6233190329,0.7572534408,0.5382939391,0.0604569235,0.0287260776,0.0643548550,0.6516000549,178.0000000000,24.4490090000,80.0000000000,522.0000000000,0.3805952082,5.0000000000,162.4137885429,0.4664024209,0.6750886789,0.6459771986,0.5035694138,0.0321908539,0.0155446968,0.1188357046,0.6459234444,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1668,Andrew Ilie,Juan Carlos Ferrero,2001,45,128.0000000000,64.0000000000,102776.0000000000,103507.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,24.7446960000,49.0000000000,775.0000000000,0.4667064275,5.0000000000,147.6854268849,0.5147160777,0.5772116460,0.6852733704,0.4818415611,0.0503974418,0.0326215268,0.0989790709,0.6017163675,183.0000000000,20.9253940000,12.0000000000,1840.0000000000,0.6772600193,5.0000000000,152.9721829983,0.4851864930,0.5639078586,0.6979141454,0.5605245473,0.0435511972,0.0406264614,0.0838439013,0.6426662066,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1669,Cedric Pioline,Slava Dosedel,2001,45,128.0000000000,64.0000000000,101611.0000000000,101792.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,31.5865840000,17.0000000000,1485.0000000000,0.6571031183,5.0000000000,145.8680219838,0.4973834914,0.5761030097,0.7690009596,0.4928482315,0.0647671201,0.0366471476,0.0737619611,0.6240681296,183.0000000000,30.4229980000,72.0000000000,577.0000000000,0.4250606097,5.0000000000,135.8948693006,0.4809005048,0.6695566453,0.6595948407,0.4749650831,0.0302663516,0.0294948421,0.1020351212,0.5749367522,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1670,Todd Martin,Agustin Calleri,2001,45,128.0000000000,64.0000000000,101774.0000000000,102860.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,198.0000000000,30.5242980000,54.0000000000,730.0000000000,0.6520166253,5.0000000000,148.2459960289,0.5018612366,0.6366524520,0.7893682402,0.4807072404,0.1039720713,0.0318061206,0.0604731694,0.6432186824,183.0000000000,24.3367560000,63.0000000000,638.0000000000,0.5942798277,5.0000000000,125.0222626022,0.5083659226,0.5180747294,0.8036529684,0.5874655118,0.1042453650,0.0302300977,0.0547083004,0.6376235349,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1672,Pete Sampras,Bohdan Ulihrach,2001,45,128.0000000000,64.0000000000,101948.0000000000,102539.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,29.4291570000,3.0000000000,3385.0000000000,0.8522755360,5.0000000000,129.1267327994,0.5083647696,0.6340987699,0.8363359754,0.5318558322,0.1121100409,0.0368401343,0.0428951735,0.7138669091,188.0000000000,25.8945920000,57.0000000000,706.0000000000,0.4576860188,5.0000000000,126.7298046669,0.4799530705,0.5684085302,0.6920755859,0.4489805315,0.0353572259,0.0418421613,0.0976570921,0.5431801167,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1673,Tim Henman,Nicolas Lapentti,2001,45,128.0000000000,64.0000000000,102450.0000000000,102839.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,26.3600270000,10.0000000000,2020.0000000000,0.6475512626,5.0000000000,155.4354199331,0.4855027662,0.5863383807,0.7841071701,0.4939910711,0.0636115261,0.0422668090,0.0663101472,0.5854638187,188.0000000000,24.4243680000,24.0000000000,1130.0000000000,0.5439540419,5.0000000000,164.6985295981,0.5052393545,0.6195775631,0.7012383495,0.4595899114,0.0578794913,0.0338360066,0.0943158875,0.5735381804,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1675,Dominik Hrbaty,Francisco Clavet,2001,45,128.0000000000,64.0000000000,103103.0000000000,101532.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,183.0000000000,23.0308020000,16.0000000000,1510.0000000000,0.5050436164,5.0000000000,121.5952537207,0.4838444879,0.5460915223,0.7523492963,0.4961195410,0.0731360077,0.0378265992,0.0894167924,0.6547068265,183.0000000000,32.2272420000,40.0000000000,900.0000000000,0.4066780134,5.0000000000,135.7213894437,0.4678010081,0.6456005177,0.6614612246,0.5072939999,0.0286968544,0.0209182401,0.0924176840,0.4835264567,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1677,Marat Safin,Andrei Pavel,2001,45,128.0000000000,64.0000000000,103498.0000000000,102318.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,193.0000000000,20.9691980000,2.0000000000,4120.0000000000,0.7578426170,5.0000000000,142.3902849349,0.5111704758,0.5455867380,0.7712363665,0.5151002724,0.0933825244,0.0244637906,0.0772930661,0.6850444734,183.0000000000,26.9678310000,26.0000000000,1105.0000000000,0.3227472265,5.0000000000,114.2267845939,0.5054995357,0.6504109899,0.7042713861,0.4391736717,0.0671679646,0.0347279376,0.0986010389,0.4789693794,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1678,Arnaud Clement,Roger Federer,2001,45,128.0000000000,32.0000000000,103096.0000000000,103819.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,173.0000000000,23.0800820000,18.0000000000,1360.0000000000,0.6010489685,5.0000000000,136.6684473481,0.5130327494,0.5699072860,0.7112634554,0.4990447115,0.0602508533,0.0279007084,0.0859679689,0.6020405896,185.0000000000,19.4387420000,29.0000000000,1080.0000000000,0.4491470843,5.0000000000,136.0471709147,0.5138391308,0.5885955791,0.7119178809,0.5151043969,0.0767135038,0.0403145274,0.0824506900,0.6136508418,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1679,Andreas Vinciguerra,Wayne Ferreira,2001,45,128.0000000000,32.0000000000,103714.0000000000,101965.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,180.0000000000,19.9041750000,52.0000000000,760.0000000000,0.3215827223,5.0000000000,122.2827094280,0.5041626175,0.5458250807,0.6461310320,0.4746924801,0.0563609852,0.0384634444,0.1484881469,0.6285139002,185.0000000000,29.3360710000,13.0000000000,1770.0000000000,0.6300805398,5.0000000000,141.9006625061,0.4997351333,0.5593215944,0.7744764947,0.4798008354,0.0753513317,0.0349591116,0.0716354805,0.6227314761,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1680,Yevgeny Kafelnikov,Chris Woodruff,2001,45,128.0000000000,32.0000000000,102338.0000000000,102162.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,190.0000000000,26.9075980000,5.0000000000,2935.0000000000,0.7337789539,5.0000000000,137.5207782969,0.4871745191,0.5970109706,0.7512405844,0.4972417497,0.0581299501,0.0417752544,0.0713022191,0.5875028191,188.0000000000,28.0355910000,68.0000000000,590.0000000000,0.5081449710,5.0000000000,139.8605260597,0.5065330446,0.6089269230,0.7333099721,0.4926424254,0.0602566406,0.0455340489,0.0870366624,0.5860975266,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1682,Sebastien Grosjean,Thomas Johansson,2001,45,128.0000000000,32.0000000000,103206.0000000000,102563.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,175.0000000000,22.6338120000,19.0000000000,1340.0000000000,0.3849020182,5.0000000000,164.4394797533,0.4803504030,0.5894128124,0.6936135786,0.4867609096,0.0515633047,0.0193662532,0.1000381348,0.6077044090,180.0000000000,25.8151950000,34.0000000000,980.0000000000,0.5243526734,5.0000000000,149.2897783266,0.4964213722,0.5105557072,0.7659602174,0.4962662193,0.0710899737,0.0351495996,0.0754317745,0.6199302888,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1683,Carlos Moya,Lleyton Hewitt,2001,45,128.0000000000,32.0000000000,102845.0000000000,103720.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,190.0000000000,24.3860380000,42.0000000000,870.0000000000,0.5310887548,5.0000000000,152.9419137820,0.4991028416,0.5782995238,0.7231300976,0.4741564287,0.0484027282,0.0356309673,0.0943609124,0.6296030930,180.0000000000,19.8904860000,7.0000000000,2560.0000000000,0.6936666167,5.0000000000,138.4179485378,0.4766842385,0.5547943379,0.7719241465,0.5392643129,0.0849822508,0.0358437409,0.0721031694,0.6103683441,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1684,Andre Agassi,David Prinosil,2001,45,128.0000000000,32.0000000000,101736.0000000000,102184.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,30.7159480000,6.0000000000,2765.0000000000,0.8094990030,5.0000000000,127.3824068233,0.4687612137,0.6233190329,0.7572534408,0.5382939391,0.0604569235,0.0287260776,0.0643548550,0.6516000549,185.0000000000,27.8548950000,39.0000000000,945.0000000000,0.3777390613,5.0000000000,127.5055179372,0.5029297912,0.5301685667,0.7575320862,0.4145652976,0.0660133060,0.0563784955,0.0894980774,0.5198305220,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1685,Todd Martin,Cedric Pioline,2001,45,128.0000000000,32.0000000000,101774.0000000000,101611.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,198.0000000000,30.5242980000,54.0000000000,730.0000000000,0.6520166253,5.0000000000,148.2459960289,0.5018612366,0.6366524520,0.7893682402,0.4807072404,0.1039720713,0.0318061206,0.0604731694,0.6432186824,188.0000000000,31.5865840000,17.0000000000,1485.0000000000,0.6571031183,5.0000000000,145.8680219838,0.4973834914,0.5761030097,0.7690009596,0.4928482315,0.0647671201,0.0366471476,0.0737619611,0.6240681296,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1686,Pete Sampras,Juan Ignacio Chela,2001,45,128.0000000000,32.0000000000,101948.0000000000,103428.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,29.4291570000,3.0000000000,3385.0000000000,0.8522755360,5.0000000000,129.1267327994,0.5083647696,0.6340987699,0.8363359754,0.5318558322,0.1121100409,0.0368401343,0.0428951735,0.7138669091,190.0000000000,21.3798770000,64.0000000000,632.0000000000,0.3172910247,5.0000000000,137.0106654455,0.5156744162,0.5622362328,0.6983452397,0.4855572298,0.0639601134,0.0310770101,0.1093708534,0.6656963535,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1687,Tim Henman,Wayne Arthurs,2001,45,128.0000000000,32.0000000000,102450.0000000000,101885.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,185.0000000000,26.3600270000,10.0000000000,2020.0000000000,0.6475512626,5.0000000000,155.4354199331,0.4855027662,0.5863383807,0.7841071701,0.4939910711,0.0636115261,0.0422668090,0.0663101472,0.5854638187,190.0000000000,29.8316210000,82.0000000000,513.0000000000,0.5879518244,5.0000000000,156.1255315560,0.5513885120,0.5311738478,0.8140388130,0.5338643601,0.1456395902,0.0471447714,0.0670517943,0.6507558355,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1689,Dominik Hrbaty,Christophe Rochus,2001,45,128.0000000000,32.0000000000,103103.0000000000,103294.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,23.0308020000,16.0000000000,1510.0000000000,0.5050436164,5.0000000000,121.5952537207,0.4838444879,0.5460915223,0.7523492963,0.4961195410,0.0731360077,0.0378265992,0.0894167924,0.6547068265,170.0000000000,22.0862430000,73.0000000000,562.0000000000,0.2429274415,5.0000000000,127.4023677808,0.4929680657,0.5457529976,0.5807015704,0.4510148299,0.0296418180,0.0528670890,0.1450763898,0.5931016496,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1691,Arnaud Clement,Greg Rusedski,2001,45,128.0000000000,16.0000000000,103096.0000000000,102257.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,173.0000000000,23.0800820000,18.0000000000,1360.0000000000,0.6010489685,5.0000000000,136.6684473481,0.5130327494,0.5699072860,0.7112634554,0.4990447115,0.0602508533,0.0279007084,0.0859679689,0.6020405896,193.0000000000,27.3593430000,65.0000000000,625.0000000000,0.5679042565,5.0000000000,140.7239430464,0.5183737445,0.5980688056,0.7957820111,0.4928755206,0.0883309491,0.0409882690,0.0600954596,0.6250820836,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1692,Yevgeny Kafelnikov,Andreas Vinciguerra,2001,45,128.0000000000,16.0000000000,102338.0000000000,103714.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,190.0000000000,26.9075980000,5.0000000000,2935.0000000000,0.7337789539,5.0000000000,137.5207782969,0.4871745191,0.5970109706,0.7512405844,0.4972417497,0.0581299501,0.0417752544,0.0713022191,0.5875028191,180.0000000000,19.9041750000,52.0000000000,760.0000000000,0.3215827223,5.0000000000,122.2827094280,0.5041626175,0.5458250807,0.6461310320,0.4746924801,0.0563609852,0.0384634444,0.1484881469,0.6285139002,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1693,Sebastien Grosjean,Magnus Norman,2001,45,128.0000000000,16.0000000000,103206.0000000000,102796.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,175.0000000000,22.6338120000,19.0000000000,1340.0000000000,0.3849020182,5.0000000000,164.4394797533,0.4803504030,0.5894128124,0.6936135786,0.4867609096,0.0515633047,0.0193662532,0.1000381348,0.6077044090,188.0000000000,24.6297050000,4.0000000000,3055.0000000000,0.6773876772,5.0000000000,144.6238650807,0.4854343638,0.6047629323,0.7353068026,0.4929062606,0.0595498323,0.0305417657,0.0868399409,0.6588674299,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1694,Carlos Moya,Rainer Schuettler,2001,45,128.0000000000,16.0000000000,102845.0000000000,102783.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,190.0000000000,24.3860380000,42.0000000000,870.0000000000,0.5310887548,5.0000000000,152.9419137820,0.4991028416,0.5782995238,0.7231300976,0.4741564287,0.0484027282,0.0356309673,0.0943609124,0.6296030930,180.0000000000,24.7255310000,58.0000000000,700.0000000000,0.4719483325,5.0000000000,124.4067182156,0.5154635830,0.6030717693,0.6604680638,0.4964219654,0.0371538071,0.0358800645,0.1068489172,0.6326968128,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1695,Andre Agassi,Andrew Ilie,2001,45,128.0000000000,16.0000000000,101736.0000000000,102776.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,30.7159480000,6.0000000000,2765.0000000000,0.8094990030,5.0000000000,127.3824068233,0.4687612137,0.6233190329,0.7572534408,0.5382939391,0.0604569235,0.0287260776,0.0643548550,0.6516000549,180.0000000000,24.7446960000,49.0000000000,775.0000000000,0.4667064275,5.0000000000,147.6854268849,0.5147160777,0.5772116460,0.6852733704,0.4818415611,0.0503974418,0.0326215268,0.0989790709,0.6017163675,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1696,Todd Martin,Pete Sampras,2001,45,128.0000000000,16.0000000000,101774.0000000000,101948.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,198.0000000000,30.5242980000,54.0000000000,730.0000000000,0.6520166253,5.0000000000,148.2459960289,0.5018612366,0.6366524520,0.7893682402,0.4807072404,0.1039720713,0.0318061206,0.0604731694,0.6432186824,185.0000000000,29.4291570000,3.0000000000,3385.0000000000,0.8522755360,5.0000000000,129.1267327994,0.5083647696,0.6340987699,0.8363359754,0.5318558322,0.1121100409,0.0368401343,0.0428951735,0.7138669091,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1697,Patrick Rafter,Tim Henman,2001,45,128.0000000000,16.0000000000,102158.0000000000,102450.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,28.0492800000,15.0000000000,1535.0000000000,0.6182237230,5.0000000000,139.5893524088,0.5022530446,0.6282889209,0.7665781312,0.4858726979,0.0611484756,0.0354233058,0.0654837405,0.5851952705,185.0000000000,26.3600270000,10.0000000000,2020.0000000000,0.6475512626,5.0000000000,155.4354199331,0.4855027662,0.5863383807,0.7841071701,0.4939910711,0.0636115261,0.0422668090,0.0663101472,0.5854638187,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1698,Dominik Hrbaty,Marat Safin,2001,45,128.0000000000,16.0000000000,103103.0000000000,103498.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,23.0308020000,16.0000000000,1510.0000000000,0.5050436164,5.0000000000,121.5952537207,0.4838444879,0.5460915223,0.7523492963,0.4961195410,0.0731360077,0.0378265992,0.0894167924,0.6547068265,193.0000000000,20.9691980000,2.0000000000,4120.0000000000,0.7578426170,5.0000000000,142.3902849349,0.5111704758,0.5455867380,0.7712363665,0.5151002724,0.0933825244,0.0244637906,0.0772930661,0.6850444734,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1699,Arnaud Clement,Yevgeny Kafelnikov,2001,45,128.0000000000,8.0000000000,103096.0000000000,102338.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,173.0000000000,23.0800820000,18.0000000000,1360.0000000000,0.6010489685,5.0000000000,136.6684473481,0.5130327494,0.5699072860,0.7112634554,0.4990447115,0.0602508533,0.0279007084,0.0859679689,0.6020405896,190.0000000000,26.9075980000,5.0000000000,2935.0000000000,0.7337789539,5.0000000000,137.5207782969,0.4871745191,0.5970109706,0.7512405844,0.4972417497,0.0581299501,0.0417752544,0.0713022191,0.5875028191,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1700,Sebastien Grosjean,Carlos Moya,2001,45,128.0000000000,8.0000000000,103206.0000000000,102845.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,175.0000000000,22.6338120000,19.0000000000,1340.0000000000,0.3849020182,5.0000000000,164.4394797533,0.4803504030,0.5894128124,0.6936135786,0.4867609096,0.0515633047,0.0193662532,0.1000381348,0.6077044090,190.0000000000,24.3860380000,42.0000000000,870.0000000000,0.5310887548,5.0000000000,152.9419137820,0.4991028416,0.5782995238,0.7231300976,0.4741564287,0.0484027282,0.0356309673,0.0943609124,0.6296030930,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1701,Andre Agassi,Todd Martin,2001,45,128.0000000000,8.0000000000,101736.0000000000,101774.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,30.7159480000,6.0000000000,2765.0000000000,0.8094990030,5.0000000000,127.3824068233,0.4687612137,0.6233190329,0.7572534408,0.5382939391,0.0604569235,0.0287260776,0.0643548550,0.6516000549,198.0000000000,30.5242980000,54.0000000000,730.0000000000,0.6520166253,5.0000000000,148.2459960289,0.5018612366,0.6366524520,0.7893682402,0.4807072404,0.1039720713,0.0318061206,0.0604731694,0.6432186824,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1702,Patrick Rafter,Dominik Hrbaty,2001,45,128.0000000000,8.0000000000,102158.0000000000,103103.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,28.0492800000,15.0000000000,1535.0000000000,0.6182237230,5.0000000000,139.5893524088,0.5022530446,0.6282889209,0.7665781312,0.4858726979,0.0611484756,0.0354233058,0.0654837405,0.5851952705,183.0000000000,23.0308020000,16.0000000000,1510.0000000000,0.5050436164,5.0000000000,121.5952537207,0.4838444879,0.5460915223,0.7523492963,0.4961195410,0.0731360077,0.0378265992,0.0894167924,0.6547068265,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1703,Arnaud Clement,Sebastien Grosjean,2001,45,128.0000000000,4.0000000000,103096.0000000000,103206.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,173.0000000000,23.0800820000,18.0000000000,1360.0000000000,0.6010489685,5.0000000000,136.6684473481,0.5130327494,0.5699072860,0.7112634554,0.4990447115,0.0602508533,0.0279007084,0.0859679689,0.6020405896,175.0000000000,22.6338120000,19.0000000000,1340.0000000000,0.3849020182,5.0000000000,164.4394797533,0.4803504030,0.5894128124,0.6936135786,0.4867609096,0.0515633047,0.0193662532,0.1000381348,0.6077044090,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1704,Andre Agassi,Patrick Rafter,2001,45,128.0000000000,4.0000000000,101736.0000000000,102158.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,30.7159480000,6.0000000000,2765.0000000000,0.8094990030,5.0000000000,127.3824068233,0.4687612137,0.6233190329,0.7572534408,0.5382939391,0.0604569235,0.0287260776,0.0643548550,0.6516000549,185.0000000000,28.0492800000,15.0000000000,1535.0000000000,0.6182237230,5.0000000000,139.5893524088,0.5022530446,0.6282889209,0.7665781312,0.4858726979,0.0611484756,0.0354233058,0.0654837405,0.5851952705,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1705,Andre Agassi,Arnaud Clement,2001,45,128.0000000000,2.0000000000,101736.0000000000,103096.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,30.7159480000,6.0000000000,2765.0000000000,0.8094990030,5.0000000000,127.3824068233,0.4687612137,0.6233190329,0.7572534408,0.5382939391,0.0604569235,0.0287260776,0.0643548550,0.6516000549,173.0000000000,23.0800820000,18.0000000000,1360.0000000000,0.6010489685,5.0000000000,136.6684473481,0.5130327494,0.5699072860,0.7112634554,0.4990447115,0.0602508533,0.0279007084,0.0859679689,0.6020405896,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1706,Kristian Pless,Alberto Martin,2001,267,128.0000000000,128.0000000000,103709.0000000000,103252.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,20.5448320000,91.0000000000,456.0000000000,0.5000000000,5.0000000000,123.0000000000,0.4534290000,0.6609100000,0.7346080000,0.5642855000,0.0563675000,0.0263675000,0.0716170000,0.8846155000,175.0000000000,23.0198500000,38.0000000000,983.0000000000,0.3087299131,5.0000000000,133.9250579096,0.5008969815,0.6178582397,0.6107151824,0.4654516689,0.0268932532,0.0464310763,0.1269203364,0.5364493403,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1707,Max Mirnyi,Gaston Gaudio,2001,267,128.0000000000,128.0000000000,103018.0000000000,103292.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,196.0000000000,24.1423680000,44.0000000000,780.0000000000,0.4961918463,5.0000000000,131.9389853774,0.5010632408,0.6364687075,0.7753210291,0.5294284907,0.0947421981,0.0371140518,0.0595267368,0.4866473886,175.0000000000,22.7159480000,53.0000000000,700.0000000000,0.2178628582,5.0000000000,143.4171961937,0.5036178150,0.5837977234,0.6525562588,0.4789911102,0.0330023750,0.0400384680,0.1192945448,0.5495563669,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1708,Guillermo Canas,Wayne Arthurs,2001,267,128.0000000000,128.0000000000,103084.0000000000,101885.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,185.0000000000,23.7535930000,27.0000000000,1202.0000000000,0.5528397457,5.0000000000,169.2389386530,0.4936290224,0.6036604930,0.7025323324,0.4939235824,0.0566093471,0.0311317231,0.1035996357,0.6484881858,190.0000000000,30.4449010000,58.0000000000,663.0000000000,0.4978858892,5.0000000000,145.0234224942,0.5432590358,0.5491976817,0.7934479698,0.4983320849,0.1334318326,0.0508589450,0.0853983712,0.6501670923,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1709,Dominik Hrbaty,Alex Calatrava,2001,267,128.0000000000,128.0000000000,103103.0000000000,102231.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,23.6440790000,22.0000000000,1300.0000000000,0.5169898341,5.0000000000,130.3432514400,0.4876324981,0.5403142471,0.7390526982,0.5022023407,0.0736943032,0.0426181600,0.0928602795,0.6405499320,190.0000000000,28.2026000000,70.0000000000,585.0000000000,0.4163827237,5.0000000000,146.5157769169,0.5130702248,0.5796781057,0.7209925333,0.4981222010,0.0707117024,0.0203719231,0.0964218717,0.6592328327,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1710,Arnaud Clement,Galo Blanco,2001,267,128.0000000000,128.0000000000,103096.0000000000,102869.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,173.0000000000,23.6933610000,12.0000000000,1835.0000000000,0.6450701148,5.0000000000,142.5312639865,0.5017440626,0.5819612754,0.7156680010,0.5076256761,0.0584406555,0.0310751207,0.0840034889,0.6122329794,173.0000000000,24.8843270000,45.0000000000,780.0000000000,0.3223773938,5.0000000000,133.7375415086,0.4996850546,0.5367597630,0.6800372996,0.4986237490,0.0473550224,0.0434852442,0.1129105821,0.6249198692,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1711,Jan Siemerink,Jiri Vanek,2001,267,128.0000000000,128.0000000000,101733.0000000000,103181.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,183.0000000000,31.3702950000,96.0000000000,410.0000000000,0.3509393552,5.0000000000,138.3721337672,0.5200952083,0.5847100676,0.7504687835,0.4711804635,0.0602827799,0.0447811582,0.0803853401,0.6523249885,185.0000000000,23.3429160000,94.0000000000,416.0000000000,0.1271872525,5.0000000000,147.4285395094,0.5223571759,0.5621602405,0.6571524695,0.4566022631,0.0506264607,0.0324645673,0.1093616977,0.5021891670,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
