,PlayerA_name,PlayerB_name,Year,Day,draw_size,round,PlayerA_id,PlayerB_id,PlayerA_FR,PlayerB_FR,height_diff,age_diff,rank_diff,rank_points_diff,Win%_diff,bestof_diff,minutes_diff,svpt%_diff,1st_serve%_diff,1st_serve_won%_diff,2nd_serve_won%_diff,ace%_diff,df%_diff,bp_faced%_diff,bp_saved%_diff,Same_handedness,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,PlayerA Win
1610,Mariano Zabaleta,Younes El Aynaoui,2003,176,128.0000000000,32.0000000000,103151.0000000000,101962.0000000000,0.0000000000,0.0000000000,-1.0545430979,-1.4302911341,0.3166495572,-0.1139634267,-0.6725255046,0.0032693199,-0.4086125801,-0.4709501374,-1.1119818126,-0.5137563709,-0.4688691401,-0.9515329181,0.3432437481,0.5771408077,-1.1891296605,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1611,Andre Agassi,Xavier Malisse,2003,176,128.0000000000,32.0000000000,101736.0000000000,103598.0000000000,0.0000000000,0.0000000000,-0.5231571560,2.2386535568,-0.6488618066,0.9482132698,0.6745064177,0.0032693199,-0.4242295153,-1.3193393413,1.6048750859,-0.1364901407,-0.1570253090,-0.5811529710,-0.1295597713,-0.7363249141,0.1576043082,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1612,Gustavo Kuerten,Tommy Robredo,2003,176,128.0000000000,16.0000000000,102856.0000000000,103990.0000000000,0.0000000000,0.0000000000,1.0710006694,1.2303707336,-0.3592083975,0.1542387615,0.6239862706,0.0032693199,1.3160410003,-0.7011693636,-1.7482593705,1.5346745614,1.2606499198,0.9801415442,-1.4273310244,-1.6257044899,0.0888396854,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
1613,Albert Costa,Arnaud Clement,2003,176,128.0000000000,16.0000000000,102610.0000000000,103096.0000000000,0.0000000000,0.0000000000,0.7521691043,0.5363111070,-0.6488618066,0.3240086887,-0.1613300419,0.0032693199,0.1622636593,-0.3651513346,1.2214681481,-0.0443129340,0.9074126078,-0.0817037077,-1.0786826488,-0.2809765383,-0.0657508676,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1614,Juan Carlos Ferrero,Felix Mantilla,2003,176,128.0000000000,16.0000000000,103507.0000000000,102456.0000000000,0.0000000000,0.0000000000,0.3270603508,-1.1937212425,-0.4316217498,0.7441463875,0.7236986194,0.0032693199,-0.0797333214,-0.4039748969,-0.3646757766,0.3560041624,1.0812996030,0.4074172962,0.5838065689,-0.4450637650,0.1439778008,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1615,Fernando Gonzalez,Jarkko Nieminen,2003,176,128.0000000000,16.0000000000,103602.0000000000,103813.0000000000,0.0000000000,0.0000000000,-0.2043255910,0.2070389754,-0.3350706134,0.0962769075,0.5707613541,0.0032693199,0.7803277409,0.5228827835,-1.3803544907,1.7131297311,-0.2700205365,1.8878858029,1.7715697239,-1.9393140354,0.1587078411,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1616,Jiri Novak,Carlos Moya,2003,176,128.0000000000,16.0000000000,102562.0000000000,102845.0000000000,0.0000000000,0.0000000000,0.0082287858,0.3063624742,0.2442362049,-0.4421852861,0.1261972262,0.0032693199,-1.2842189953,-0.1352347976,1.3520886649,-0.4339248540,-0.3109583762,-0.2221432122,0.1091323919,-0.1366574843,-0.8996626108,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
1617,Mariano Zabaleta,Guillermo Coria,2003,176,128.0000000000,16.0000000000,103151.0000000000,103909.0000000000,0.0000000000,0.0000000000,0.8584462927,0.8427090596,0.7752674549,-0.3917687622,0.1831743447,0.0032693199,0.5799460454,-0.9294584791,0.2039093315,1.4172868515,-0.7040412686,0.5357856651,0.8699143812,-1.4372506703,-0.6224516329,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
1618,Flavio Saretta,Andre Agassi,2003,176,128.0000000000,16.0000000000,103581.0000000000,101736.0000000000,0.0000000000,0.0000000000,0.3270603508,-2.2441409078,1.8373299551,-1.1624213412,-2.3879531460,0.0032693199,2.2104427232,2.1501518545,-1.0640852151,-0.9705215722,-2.0023700767,-0.7096818038,0.8402508490,1.6163835784,-0.6155245200,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
1619,Tommy Robredo,Albert Costa,2003,176,128.0000000000,8.0000000000,103990.0000000000,102610.0000000000,0.0000000000,0.0000000000,0.0082287858,-1.5151674705,0.5338896140,-0.3087701311,-0.3116770112,0.0032693199,-1.6806176494,1.2367554393,-0.1275902802,-0.5216733155,-1.8327383129,0.0622760259,1.7430012443,1.4688376711,0.1311454751,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
1620,Fernando Gonzalez,Juan Carlos Ferrero,2003,176,128.0000000000,8.0000000000,103602.0000000000,103507.0000000000,0.0000000000,0.0000000000,0.0082287858,-0.1101935244,0.4132006935,-0.7611469676,-0.5144651023,0.0032693199,0.2827741729,0.9803880640,-0.5591913964,0.8059108793,-1.4896825764,1.1659928058,1.9827357183,-0.3338721933,0.5341167637,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
1621,Andre Agassi,Guillermo Coria,2003,176,128.0000000000,8.0000000000,101736.0000000000,103909.0000000000,0.0000000000,0.0000000000,0.5396147276,2.5655179379,-0.1178305565,0.6446852180,1.9022730146,0.0032693199,-0.3954704030,-1.9825772587,1.2272946104,1.9193204563,0.1411016671,0.7824640358,0.1212304953,-2.1218217382,0.2856651747,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
1622,Juan Carlos Ferrero,Albert Costa,2003,176,128.0000000000,4.0000000000,103507.0000000000,102610.0000000000,0.0000000000,0.0000000000,0.3270603508,-1.0281822978,-0.1419683406,0.5160716367,0.1825313452,0.0032693199,-0.2540298785,-0.2850797348,-1.2063381801,-0.0594539481,-0.4170809777,-0.0583188399,1.2484376020,0.3359819977,-0.2954557388,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1623,Alex Corretja,Andre Agassi,2003,265,128.0000000000,128.0000000000,102374.0000000000,101736.0000000000,0.0000000000,0.0000000000,0.0082287858,-0.8776929477,2.4407745574,-1.2296433730,-0.6339830386,0.0032693199,1.2218521527,0.8140552776,-1.4338724082,-0.2223194830,-0.4227385722,-0.2216112758,0.0632732473,0.6985578080,-0.1536227493,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1624,Nikolay Davydenko,Max Mirnyi,2003,265,128.0000000000,128.0000000000,103786.0000000000,103018.0000000000,0.0000000000,0.0000000000,-1.9047606047,-0.8680610664,0.4856140458,-0.1338556606,-1.5321830476,0.0032693199,0.8565411553,-0.0528895277,-0.2289555487,-2.0154372821,-1.4677277405,-1.8516612828,-0.3909522189,2.3677969633,0.4546106291,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1625,Brian Vahaly,Arnaud Clement,2003,265,128.0000000000,128.0000000000,103408.0000000000,103096.0000000000,0.0000000000,0.0000000000,1.0710006694,-0.3575992824,1.1131964323,-0.2045073879,-1.5877187164,0.0032693199,-0.7007938326,1.3104203953,0.6865473656,-1.5491713044,-1.3440306904,-1.0045176965,0.3704762732,1.3028927751,-0.5847919353,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1626,Mariano Puerta,Guillermo Coria,2003,265,128.0000000000,128.0000000000,103264.0000000000,103909.0000000000,0.0000000000,0.0000000000,0.5396147276,0.7205105025,2.0787077960,-0.8739839496,-0.3993938721,0.0032693199,-1.1574847393,0.1125263180,0.2306610663,0.7492832506,-0.9688359606,0.3360083358,0.3340883222,0.4859706777,0.4357913177,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1627,Robby Ginepri,David Ferrer,2003,265,128.0000000000,128.0000000000,104068.0000000000,103970.0000000000,0.0000000000,0.0000000000,0.8584462927,-0.1222324965,-0.4557595338,0.0901034556,0.2249877141,0.0032693199,1.6410524857,-0.6478288521,1.0327348775,0.8607575926,-0.5763708365,1.1747044655,-0.2928323983,0.2046503189,1.6219969925,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1628,Dominik Hrbaty,Justin Gimelstob,2003,265,128.0000000000,128.0000000000,103103.0000000000,102925.0000000000,0.0000000000,0.0000000000,-1.3733746629,-0.2155365092,-0.6971373748,0.0698682521,0.2611179975,0.0032693199,-0.3297683662,-0.7747934853,0.0682954287,-0.2812509657,1.3701186527,-0.8380027902,-0.4894198520,-0.0132452331,0.2780443612,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1629,Feliciano Lopez,Radek Stepanek,2003,265,128.0000000000,128.0000000000,103852.0000000000,103285.0000000000,0.0000000000,0.0000000000,0.3270603508,-0.6278794392,-0.4074839657,0.0873596992,0.5913124640,0.0032693199,-1.9762459843,1.6930278950,-0.3006629820,0.5944796494,-0.0290434693,0.9101068579,1.2300736855,0.2510254531,1.1518524733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1630,Hyung Taik Lee,Vladimir Voltchkov,2003,265,128.0000000000,128.0000000000,102703.0000000000,103166.0000000000,0.0000000000,0.0000000000,0.0082287858,0.4875527862,0.0752717162,-0.0217046177,0.3382993399,0.0032693199,0.1560878667,-0.3916575322,0.6914810858,-0.2426429369,0.7576643661,-0.2601353742,-2.0114503067,0.4892456595,0.5834309945,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1631,Lleyton Hewitt,Victor Hanescu,2003,265,128.0000000000,128.0000000000,103720.0000000000,103812.0000000000,0.0000000000,0.0000000000,-1.9047606047,0.0794238043,-1.8798887954,0.7691831647,0.3241878643,0.0032693199,3.1477048895,-1.3896256215,-1.3830834791,0.5440882880,0.2177534602,0.1403494570,0.3837082103,0.6907311491,-0.6031470370,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1632,Franco Squillari,Nicolas Kiefer,2003,265,128.0000000000,128.0000000000,102644.0000000000,103017.0000000000,0.0000000000,0.0000000000,0.0082287858,0.4020744572,0.8476808072,-0.0875547713,-0.2875236024,0.0032693199,-0.0690295328,0.4723629605,0.7439558523,-0.7063789564,-0.0779900453,-0.6679917936,0.2542542327,0.2933570792,-0.0624666479,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1633,Alberto Martin,Olivier Mutis,2003,265,128.0000000000,128.0000000000,103252.0000000000,103133.0000000000,0.0000000000,0.0000000000,0.0082287858,-0.1288544149,-0.4074839657,0.0341994189,-0.0914990871,0.0032693199,-1.5381397815,-1.9251733086,1.7446925669,-1.0113151080,0.1034262108,-0.5571617699,0.3893611873,0.6735759589,0.3591434802,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1634,Raemon Sluiter,Albert Costa,2003,265,128.0000000000,128.0000000000,103171.0000000000,102610.0000000000,0.0000000000,0.0000000000,0.5396147276,-0.6248690366,0.7269918868,-0.1750120066,-1.1425865551,0.0032693199,-1.0167827315,0.9523149595,-1.4787625073,0.0546701090,-0.9235562119,0.3797258320,1.6142756872,0.3590401652,-0.6048875705,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1635,Luis Horna,Lars Burgsmuller,2003,265,128.0000000000,128.0000000000,103632.0000000000,102694.0000000000,0.0000000000,0.0000000000,-0.3106027793,-1.0588817206,-0.2143816929,0.0095056113,0.3263424816,0.0032693199,1.1088390300,-1.2261092507,2.5104069676,0.5670388216,0.0605258398,-0.4400294669,-0.7301555878,-0.9590594603,0.0469293721,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1636,Julien Boutter,Sjeng Schalken,2003,265,128.0000000000,128.0000000000,102369.0000000000,102854.0000000000,0.0000000000,0.0000000000,-0.3106027793,0.5248736877,2.0304322278,-0.4648212764,-1.4299603618,0.0032693199,-0.2996478602,2.5155283684,-1.8997337789,-0.1118585252,-1.2141399986,1.5441854497,2.1096260718,1.7278794451,-0.0420045227,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1637,John Van Lottum,Christophe Rochus,2003,265,128.0000000000,128.0000000000,102770.0000000000,103294.0000000000,0.0000000000,0.0000000000,1.6023866112,0.5802541467,-0.1419683406,-0.0000975361,0.0170555394,0.0032693199,0.3994575016,0.6319778635,-0.5060360780,1.1064211217,1.2661821327,0.9026119451,-0.0404971848,-0.4716111424,2.1766190038,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1638,Xavier Malisse,Olivier Rochus,2003,265,128.0000000000,128.0000000000,103598.0000000000,103694.0000000000,0.0000000000,0.0000000000,1.8149409879,0.1010942179,0.4614762617,-0.0697203547,0.1737197664,0.0032693199,-0.0864629807,1.0451864595,-0.9963975370,1.2260848875,0.4310337736,1.4287668138,-0.0375703080,-0.3143863718,0.3156247347,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1639,Vincent Spadea,Flavio Saretta,2003,265,128.0000000000,128.0000000000,102434.0000000000,103581.0000000000,0.0000000000,0.0000000000,0.0082287858,1.2977903846,-0.4316217498,0.0914753338,-0.1459519641,0.0032693199,-0.7627919650,0.1632006589,-0.3575905200,0.3179184640,0.1587863039,0.0434498294,0.2507406618,-0.1992620826,-0.5498153333,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1640,Ivan Ljubicic,Paul Henri Mathieu,2003,265,128.0000000000,128.0000000000,103344.0000000000,103908.0000000000,0.0000000000,0.0000000000,0.8584462927,0.6109542292,-0.3109328293,0.0444885054,0.7481428053,0.0032693199,0.0892576385,1.9170150519,1.5822659987,0.2364037615,0.0865477857,1.7877792305,-0.2025492691,-0.1347619292,1.8074457813,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1641,Tim Henman,Andy Roddick,2003,265,128.0000000000,128.0000000000,102450.0000000000,104053.0000000000,0.0000000000,0.0000000000,-0.3106027793,1.7456484582,0.7028541027,-0.8335135427,-0.2587092676,0.0032693199,1.7892077992,0.2444353380,-0.2761821101,-0.9031630726,-1.4421399892,-1.3865814283,0.8017374752,1.0349903545,-0.1539746333,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1642,Nicolas Massu,Gaston Gaudio,2003,265,128.0000000000,128.0000000000,103454.0000000000,103292.0000000000,0.0000000000,0.0000000000,0.8584462927,-0.1926616707,0.2925117731,-0.0858399236,-0.5623555619,0.0032693199,-0.4367026162,1.1649478431,-0.9586737876,0.4178221516,-0.5314561026,0.5016321815,0.2759273012,0.3682408819,-0.0054880761,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1643,Fernando Vicente,Rafael Nadal,2003,265,128.0000000000,128.0000000000,102950.0000000000,104745.0000000000,0.0000000000,0.0000000000,-0.5231571560,2.0219481011,0.3890629094,-0.0704062938,-0.1746037224,0.0032693199,-0.4755505607,0.5506569341,-2.5633528263,0.4194262892,0.9157605052,0.5647301128,1.2037890495,-1.2374434222,-1.5127347324,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1644,David Sanchez,Jan Michael Gambill,2003,265,128.0000000000,128.0000000000,103176.0000000000,102998.0000000000,0.0000000000,0.0000000000,-0.7357115328,-0.2022935519,0.1235472844,-0.0313077651,-0.6067756535,0.0032693199,0.8558524679,-0.6861708867,0.1684643473,-2.0679763752,-0.5019116480,-2.2797170498,0.5377289020,1.6446596670,-0.8677520136,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1645,Jiri Novak,Mario Ancic,2003,265,128.0000000000,128.0000000000,102562.0000000000,104339.0000000000,0.0000000000,0.0000000000,-0.6294343444,1.9749950985,-1.5419598181,0.4262136146,0.7462010444,0.0032693199,-1.2443942299,-0.8929619038,2.3607967196,-0.3175128505,1.1582052203,-0.2614418285,-0.2935222931,-1.4500936059,-1.1926486034,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1646,Mikhail Youzhny,Antony Dupuis,2003,265,128.0000000000,128.0000000000,104022.0000000000,102179.0000000000,0.0000000000,0.0000000000,-0.2043255910,-2.0605430652,-0.6729995907,0.1271441670,1.8102315738,0.0032693199,-1.5232647874,-1.2291548209,0.2876759452,-0.2000133618,0.5696796548,-0.7817737354,-0.2376696354,-1.0629241183,-0.6746443788,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1647,Mariano Zabaleta,James Blake,2003,265,128.0000000000,128.0000000000,103151.0000000000,103484.0000000000,0.0000000000,0.0000000000,-0.2043255910,0.3930447884,-0.1902439088,0.0352283276,-0.2811114583,0.0032693199,0.9662977995,-0.7780682145,0.0457731522,0.1086943357,-0.2706532485,0.1424654532,-0.2888734316,0.3373187415,0.4250079213,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1648,Roger Federer,Jose Acasuso,2003,265,128.0000000000,128.0000000000,103819.0000000000,104076.0000000000,0.0000000000,0.0000000000,-0.5231571560,0.2545941905,-1.7591998749,1.1258714967,2.0804311529,0.0032693199,0.0349610231,-0.6285031198,1.5251376041,0.3656225270,2.0061829104,0.7595640239,-1.4967755600,-1.5472106665,1.2283107580,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1649,Andre Agassi,Andreas Vinciguerra,2003,265,128.0000000000,64.0000000000,101736.0000000000,103714.0000000000,0.0000000000,0.0000000000,0.0082287858,2.3680753653,-2.1936799886,1.1910357112,1.6592624107,0.0032693199,0.4968492445,-1.2239965975,1.5665102603,0.4148525932,0.7282259513,0.0760132236,-1.2042307395,-1.2877521451,1.1198274965,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1650,Kenneth Carlsen,Yevgeny Kafelnikov,2003,265,128.0000000000,64.0000000000,102202.0000000000,102338.0000000000,0.0000000000,0.0000000000,0.0082287858,0.1757375600,1.0649208641,-0.2202839872,-2.0457372667,0.0032693199,0.4766514963,1.6108194738,0.0177149884,-0.4886602034,-1.0707810698,0.1982483625,-0.7044477704,1.0079133860,0.1248487319,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1651,Fernando Gonzalez,Stefan Koubek,2003,265,128.0000000000,64.0000000000,103602.0000000000,102905.0000000000,0.0000000000,0.0000000000,0.8584462927,-0.7940199368,-1.2764441930,0.2811374950,1.0978211870,0.0032693199,0.5465737021,-0.0958591154,-0.6207071773,1.6801497025,0.1844367154,1.2665643852,1.0803629045,-1.9203009072,-0.1575554541,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1652,Mardy Fish,Karol Kucera,2003,265,128.0000000000,64.0000000000,103888.0000000000,102344.0000000000,0.0000000000,0.0000000000,0.0082287858,-1.7168239912,-0.2626572611,0.0486041400,0.5676085975,0.0032693199,-0.8237298591,0.5316834861,-0.6380096112,1.1881344373,0.8364538546,1.5016004904,-1.1468627390,-0.9833498672,-1.8412302781,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1653,Jurgen Melzer,Juan Carlos Ferrero,2003,265,128.0000000000,64.0000000000,103781.0000000000,103507.0000000000,0.0000000000,0.0000000000,0.0082287858,-0.2889758661,1.8856055233,-1.0986290048,-1.9912224513,0.0032693199,-1.4361177533,2.3054124449,-0.3765348386,-0.0927342702,-1.3237221435,-0.0242841605,0.2791268166,0.6253852702,0.4611709602,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1654,Wayne Ferreira,Robby Ginepri,2003,265,128.0000000000,64.0000000000,101965.0000000000,104068.0000000000,0.0000000000,0.0000000000,0.2207831625,2.4228531721,-0.4074839657,0.0890745469,1.3035553970,0.0032693199,-0.6573596541,-0.0934349315,-1.4170816356,1.2842795679,0.5068007948,0.4371400249,-0.9553336152,-1.3756507396,-1.0813743714,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1655,Martin Verkerk,Todd Martin,2003,265,128.0000000000,64.0000000000,103280.0000000000,101774.0000000000,0.0000000000,0.0000000000,-0.2043255910,-1.8372161309,-1.8557510113,0.3284672929,0.3438239667,0.0032693199,-0.0004696259,2.0773730959,-0.8865792612,0.1370508357,-0.3648874040,0.6690302590,0.8750703697,0.5495782934,-0.8655602370,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1656,Paradorn Srichaphan,Dominik Hrbaty,2003,265,128.0000000000,64.0000000000,103387.0000000000,103103.0000000000,0.0000000000,0.0000000000,0.2207831625,-0.3256956545,-1.0109285680,0.3428720140,0.1479708666,0.0032693199,0.9168069603,0.3578837990,-0.0716097613,0.0296543597,0.6090682865,0.1122048480,-0.2450034506,-0.4352737004,-0.9389359194,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1657,Radek Stepanek,Fabrice Santoro,2003,265,128.0000000000,64.0000000000,103285.0000000000,102148.0000000000,0.0000000000,0.0000000000,0.7521691043,-1.3207339813,-0.2867950452,0.0390009926,0.0816451429,0.0032693199,1.4936156741,-0.8813434867,0.4214040344,0.5460571070,0.2340823462,0.8765387562,-0.0866577908,-1.1190812349,0.4926146651,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1658,Hyung Taik Lee,Lleyton Hewitt,2003,265,128.0000000000,64.0000000000,102703.0000000000,103720.0000000000,0.0000000000,0.0000000000,0.0082287858,1.1220182256,1.5235387619,-0.7577172721,-2.2138903121,0.0032693199,-1.1738163837,-0.2509004228,1.7015542925,-2.2105120650,-1.0952311423,-0.8546446769,-1.2578281061,1.5184466163,-1.4679618587,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1659,Rainer Schuettler,Nicolas Kiefer,2003,265,128.0000000000,64.0000000000,102783.0000000000,103017.0000000000,0.0000000000,0.0000000000,-0.3106027793,0.2533899855,-1.3005819771,0.5575709523,0.7396644386,0.0032693199,-0.3268501722,-0.4247781370,1.0170786829,-0.7807558717,0.8268928141,-0.9462934322,-1.0151590727,-0.2231755660,-0.2366240463,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1660,Albert Costa,Alberto Martin,2003,265,128.0000000000,64.0000000000,102610.0000000000,103252.0000000000,0.0000000000,0.0000000000,0.5396147276,0.6843935861,-0.9385152157,0.1789325691,1.3641269638,0.0032693199,1.4384720187,-0.4957355910,0.6244785758,1.3154483200,1.6560240586,0.5558584623,-1.9889094268,-1.7974678878,0.4889425598,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1661,Sjeng Schalken,Lars Burgsmuller,2003,265,128.0000000000,64.0000000000,102854.0000000000,102694.0000000000,0.0000000000,0.0000000000,1.0710006694,-0.1758065381,-1.7591998749,0.4282714319,1.2023235927,0.0032693199,1.1618890313,-0.8485728461,0.9622448713,1.0636532867,-0.5098412285,0.2326974354,0.1398659089,-0.7776683555,0.4173877596,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1662,Agustin Calleri,Xavier Malisse,2003,265,128.0000000000,64.0000000000,102860.0000000000,103598.0000000000,0.0000000000,0.0000000000,-0.2043255910,0.8360873611,-1.1557552726,0.2451256922,-1.8556962411,0.0032693199,1.2547915964,0.6036501374,-0.0476445878,-0.2096084636,-1.1194468655,-0.2763617878,0.9961846968,-0.0118580658,-0.7410335933,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1663,Flavio Saretta,Nicolas Lapentti,2003,265,128.0000000000,64.0000000000,103581.0000000000,102839.0000000000,0.0000000000,0.0000000000,-0.5231571560,-0.8608375952,-0.1902439088,0.0146501546,-0.3382590686,0.0032693199,-0.3655488959,-0.0919491601,0.0640889966,-0.7105363843,0.7019055959,-0.5680983529,0.0852409358,0.5945241108,0.6832656837,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1664,Ivan Ljubicic,Andy Roddick,2003,265,128.0000000000,64.0000000000,103344.0000000000,104053.0000000000,0.0000000000,0.0000000000,0.5396147276,0.7494050469,0.9442319436,-0.8986777572,-1.1387930970,0.0032693199,1.2023723524,1.4025030111,-0.9823539270,-0.4738597444,-1.3011490547,0.1764988740,0.3259779708,0.6946102041,-0.0018364297,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1665,Rafael Nadal,Younes El Aynaoui,2003,265,128.0000000000,64.0000000000,104745.0000000000,101962.0000000000,0.0000000000,0.0000000000,-0.8419887211,-3.2464042449,0.5821651822,-0.1746690370,-0.2887135131,0.0032693199,-0.2661400241,-0.2944632064,1.5087350423,-1.4594669256,-1.3785742792,-1.8051029829,-1.3803159972,2.2325370993,0.0375254667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1666,Jiri Novak,Jan Michael Gambill,2003,265,128.0000000000,64.0000000000,102562.0000000000,102998.0000000000,0.0000000000,0.0000000000,0.0082287858,0.4749111619,-0.9626529998,0.3531611005,0.5376749272,0.0032693199,-0.2125594314,-1.1719140599,1.4470789788,-1.0553503241,0.1180889740,-1.7626465003,-0.0978547541,0.2665547480,-0.5725477868,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1667,David Nalbandian,Jarkko Nieminen,2003,265,128.0000000000,64.0000000000,103900.0000000000,103813.0000000000,0.0000000000,0.0000000000,-0.5231571560,-0.1065815689,-0.6247240225,0.2451256922,1.2257432973,0.0032693199,1.0867033409,-0.7783275659,-1.4383663734,0.6841512089,0.6494294756,0.1974736502,0.9153029794,-0.8628768759,-0.7516212424,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
1668,Antony Dupuis,Mark Philippoussis,2003,265,128.0000000000,64.0000000000,102179.0000000000,102882.0000000000,0.0000000000,0.0000000000,-1.1608202862,0.8047855059,1.0649208641,-0.2593825159,-2.1284297874,0.0032693199,0.4238951125,-0.1253798489,0.0827373726,-1.8291475864,-0.2275557435,-1.4259538019,-1.2433686797,2.3337386162,0.0825028975,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1669,Sargis Sargsian,James Blake,2003,265,128.0000000000,64.0000000000,102227.0000000000,103484.0000000000,0.0000000000,0.0000000000,-0.5231571560,1.4350376569,0.4132006935,-0.1122485789,0.0968076180,0.0032693199,0.8606659324,-0.6290077811,-0.0738342578,0.2228624264,-0.3884359372,0.2588536422,-0.5158119769,0.8873355794,1.6957909094,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
1670,Yevgeny Kafelnikov,Andre Agassi,2003,265,128.0000000000,32.0000000000,102338.0000000000,101736.0000000000,0.0000000000,0.0000000000,1.0710006694,-0.8463910925,0.6545785345,-0.9689865149,-0.6941476000,0.0032693199,0.5430773717,0.9525169047,-1.2365099675,0.0740681232,-1.1058669718,0.0437616887,1.4442225353,0.5005138795,-0.9216164091,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
