,PlayerA_name,PlayerB_name,Year,Day,draw_size,round,PlayerA_id,PlayerB_id,PlayerA_FR,PlayerB_FR,PlayerA_righthanded,PlayerB_righthanded,PlayerA_height,PlayerA_age,PlayerA_rank,PlayerA_rank_points,PlayerA_Win%,PlayerA_bestof,PlayerA_minutes,PlayerA_svpt%,PlayerA_1st_serve%,PlayerA_1st_serve_won%,PlayerA_2nd_serve_won%,PlayerA_ace%,PlayerA_df%,PlayerA_bp_faced%,PlayerA_bp_saved%,PlayerB_height,PlayerB_age,PlayerB_rank,PlayerB_rank_points,PlayerB_Win%,PlayerB_bestof,PlayerB_minutes,PlayerB_svpt%,PlayerB_1st_serve%,PlayerB_1st_serve_won%,PlayerB_2nd_serve_won%,PlayerB_ace%,PlayerB_df%,PlayerB_bp_faced%,PlayerB_bp_saved%,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,PlayerA Win
1072,Igor Andreev,Potito Starace,2008,175,128.0000000000,128.0000000000,104214.0000000000,103808.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,24.8678990000,27.0000000000,1125.0000000000,0.6666666667,5.0000000000,158.6585150275,0.4944745386,0.6412462792,0.6529568118,0.5027910863,0.0226376943,0.0343400291,0.0901973651,0.5028980188,188.0000000000,26.8665290000,48.0000000000,715.0000000000,0.3570804661,5.0000000000,150.8758601717,0.4552047505,0.7154324735,0.6275220506,0.5339987505,0.0116131065,0.0131672564,0.0835063962,0.3162226166,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1075,Nikolay Davydenko,Thomas Johansson,2008,175,128.0000000000,128.0000000000,103786.0000000000,102563.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,178.0000000000,26.9815200000,4.0000000000,3425.0000000000,0.7338554450,5.0000000000,155.0887769077,0.4824026053,0.6619314465,0.6860747469,0.5187890546,0.0293478316,0.0353671143,0.0922530904,0.5616358261,180.0000000000,33.1745380000,67.0000000000,568.0000000000,0.1600558414,5.0000000000,152.5822714685,0.5245600767,0.5238889230,0.6977553196,0.4841768228,0.0736887000,0.0213857739,0.1069980847,0.6804818608,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1077,Gael Monfils,Arnaud Clement,2008,175,128.0000000000,128.0000000000,104792.0000000000,103096.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,193.0000000000,21.7330610000,59.0000000000,613.0000000000,0.5962364276,5.0000000000,181.7239674552,0.5051258394,0.5955550972,0.6793683044,0.5085999626,0.0661803972,0.0311410491,0.0919474994,0.6189639803,173.0000000000,30.4394250000,95.0000000000,484.0000000000,0.3351761540,5.0000000000,194.1937016690,0.4910117780,0.5295005585,0.6717936673,0.5165392305,0.0385559090,0.0275050282,0.0916941724,0.5462799063,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1079,Radek Stepanek,Gilles Simon,2008,175,128.0000000000,128.0000000000,103285.0000000000,104468.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,29.4948670000,22.0000000000,1245.0000000000,0.6064901315,5.0000000000,155.9958227649,0.4787930137,0.6415060943,0.7742292420,0.5599964961,0.0677096558,0.0259110739,0.0611524152,0.7667352860,183.0000000000,23.4113620000,29.0000000000,1060.0000000000,0.5000000000,5.0000000000,186.0000000000,0.5277025000,0.6194330000,0.6424740000,0.4375000000,0.0533555000,0.0193730000,0.1108720000,0.6025645000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1084,James Blake,Rainer Schuettler,2008,175,128.0000000000,128.0000000000,103484.0000000000,102783.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,28.4106790000,8.0000000000,1985.0000000000,0.4795357876,5.0000000000,141.8729481930,0.4820983141,0.6254749726,0.7064771776,0.5917626613,0.0296421091,0.0152615848,0.0604537866,0.4470196067,180.0000000000,32.0848730000,90.0000000000,494.0000000000,0.2242518811,5.0000000000,145.2482128812,0.5180335271,0.6085373224,0.6168361787,0.4780788315,0.0136475115,0.0324767099,0.1353475112,0.6291431340,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1085,Nicolas Lapentti,Janko Tipsarevic,2008,175,128.0000000000,128.0000000000,102839.0000000000,104386.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,31.7837100000,69.0000000000,554.0000000000,0.4475709427,5.0000000000,143.6833675154,0.4928944154,0.6309375895,0.6910414467,0.4929442433,0.0468754456,0.0234517924,0.1007339433,0.5631309711,180.0000000000,23.9260790000,34.0000000000,958.0000000000,0.3570804661,5.0000000000,143.4344361871,0.5114124377,0.5711542207,0.5937737659,0.5047878519,0.0338711750,0.0092806229,0.0911918716,0.4464235865,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1090,Hyung Taik Lee,Jonas Bjorkman,2008,175,128.0000000000,128.0000000000,102703.0000000000,102035.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,32.3942530000,52.0000000000,670.0000000000,0.3839907815,5.0000000000,156.3581429118,0.4769434166,0.6068003553,0.6296577207,0.4617073786,0.0218861856,0.0318026667,0.1058082181,0.4704187195,183.0000000000,36.1752200000,62.0000000000,588.0000000000,0.4950953455,5.0000000000,158.7875980713,0.4937415411,0.5513386524,0.6779561239,0.5305213194,0.0365905099,0.0211251092,0.0972879253,0.6535502086,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1092,David Nalbandian,Carlos Berlocq,2008,175,128.0000000000,128.0000000000,103900.0000000000,104122.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,26.3983570000,7.0000000000,2115.0000000000,0.7657641415,5.0000000000,161.9881657818,0.4913679057,0.6133106164,0.6765112363,0.5446254352,0.0297987969,0.0320356841,0.0846652640,0.6365882651,183.0000000000,25.3086930000,84.0000000000,503.0000000000,0.3570804661,5.0000000000,157.1320011004,0.5303767046,0.6520668489,0.5487403602,0.5379667603,0.0150340270,0.0080898173,0.1419968288,0.6161608320,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1098,Roger Federer,Albert Montanes,2008,175,128.0000000000,64.0000000000,103819.0000000000,103656.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,26.7980840000,1.0000000000,6675.0000000000,0.7426574356,5.0000000000,135.0677883149,0.4919701383,0.5946246732,0.7436024273,0.5569316783,0.0589398430,0.0213065722,0.0746511493,0.5966236448,175.0000000000,27.4962350000,60.0000000000,596.0000000000,0.5810197492,5.0000000000,121.6464036323,0.5037766278,0.6109420642,0.6959663852,0.5446131616,0.0369294387,0.0404754468,0.0939958587,0.6843609385,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1101,Florent Serra,Victor Hanescu,2008,175,128.0000000000,64.0000000000,103722.0000000000,103812.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,27.2388760000,94.0000000000,487.0000000000,0.5000000000,5.0000000000,114.5635562385,0.5401235688,0.6263820763,0.7026388587,0.4615253509,0.0424314744,0.0207435701,0.0795829114,0.4290767575,198.0000000000,26.8473640000,78.0000000000,517.0000000000,0.6895970048,5.0000000000,147.9320524168,0.4918971689,0.6788923018,0.6656771022,0.5005312567,0.0465064518,0.0170635584,0.0915624007,0.5917067473,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1102,Nikolay Davydenko,Marat Safin,2008,175,128.0000000000,64.0000000000,103786.0000000000,103498.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,178.0000000000,26.9815200000,4.0000000000,3425.0000000000,0.7338554450,5.0000000000,155.0887769077,0.4824026053,0.6619314465,0.6860747469,0.5187890546,0.0293478316,0.0353671143,0.0922530904,0.5616358261,193.0000000000,28.3285430000,73.0000000000,535.0000000000,0.5829205999,5.0000000000,170.2207692502,0.5092527797,0.5571266919,0.7113921825,0.4822046159,0.0649347382,0.0238465585,0.1035877793,0.6099622968,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1104,Gael Monfils,Luis Horna,2008,175,128.0000000000,64.0000000000,104792.0000000000,103632.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,193.0000000000,21.7330610000,59.0000000000,613.0000000000,0.5962364276,5.0000000000,181.7239674552,0.5051258394,0.5955550972,0.6793683044,0.5085999626,0.0661803972,0.0311410491,0.0919474994,0.6189639803,180.0000000000,27.6960980000,102.0000000000,438.0000000000,0.3953570306,5.0000000000,153.3464573320,0.5082086586,0.6560339063,0.6601026773,0.5201703215,0.0519837908,0.0304973114,0.0928843175,0.5239365358,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1106,Radek Stepanek,Jiri Vanek,2008,175,128.0000000000,64.0000000000,103285.0000000000,103181.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,29.4948670000,22.0000000000,1245.0000000000,0.6064901315,5.0000000000,155.9958227649,0.4787930137,0.6415060943,0.7742292420,0.5599964961,0.0677096558,0.0259110739,0.0611524152,0.7667352860,185.0000000000,30.0889800000,93.0000000000,489.0000000000,0.3459029385,5.0000000000,171.9907314965,0.5436125576,0.6092405419,0.6303663010,0.4079785849,0.0350350383,0.0307621924,0.1181921788,0.5778799600,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1108,David Ferrer,Fabrice Santoro,2008,175,128.0000000000,64.0000000000,103970.0000000000,102148.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,175.0000000000,26.1492140000,5.0000000000,2730.0000000000,0.5798270478,5.0000000000,149.8352984338,0.5088834836,0.6487127216,0.6183192726,0.5296461203,0.0283593932,0.0231891097,0.0955805605,0.5417799006,178.0000000000,35.4606440000,50.0000000000,691.0000000000,0.3337531956,5.0000000000,204.8516018500,0.5133060593,0.5614197857,0.6226688200,0.5056908647,0.0304422149,0.0134552279,0.1220275721,0.5767120287,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1109,Ernests Gulbis,James Blake,2008,175,128.0000000000,64.0000000000,105208.0000000000,103484.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,190.0000000000,19.7371650000,80.0000000000,512.0000000000,0.5000000000,5.0000000000,114.0000000000,0.5220900000,0.6708715000,0.7542615000,0.4200000000,0.0883870000,0.0391935000,0.0808780000,0.6666665000,185.0000000000,28.4106790000,8.0000000000,1985.0000000000,0.4795357876,5.0000000000,141.8729481930,0.4820983141,0.6254749726,0.7064771776,0.5917626613,0.0296421091,0.0152615848,0.0604537866,0.4470196067,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1112,Michael Llodra,Tomas Berdych,2008,175,128.0000000000,64.0000000000,103566.0000000000,104607.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,190.0000000000,28.0219020000,41.0000000000,831.0000000000,0.5034563296,5.0000000000,146.8905898992,0.5317327575,0.6028794919,0.7075387292,0.5037456627,0.0663467109,0.0242046058,0.0768778461,0.6175001758,196.0000000000,22.6885680000,13.0000000000,1460.0000000000,0.4488092918,5.0000000000,101.8273378968,0.5172736698,0.5687365668,0.7186211361,0.5055547835,0.0657026032,0.0225105916,0.1022774694,0.5247543951,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1114,Paul Henri Mathieu,Oscar Hernandez,2008,175,128.0000000000,64.0000000000,103908.0000000000,103169.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,26.3682400000,19.0000000000,1270.0000000000,0.6964451397,5.0000000000,190.6327276324,0.4930774787,0.6257292164,0.6715797073,0.5207614591,0.0292745019,0.0205631213,0.0940205891,0.5579293946,180.0000000000,30.1273100000,86.0000000000,497.0000000000,0.3175816901,5.0000000000,126.8662225260,0.4941761060,0.6610151133,0.5558566310,0.5066848652,0.0364195755,0.0296019313,0.1462586132,0.5535663917,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1115,Dmitry Tursunov,Guillermo Garcia Lopez,2008,175,128.0000000000,64.0000000000,104098.0000000000,104198.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,25.4537980000,33.0000000000,980.0000000000,0.4706728409,5.0000000000,145.7088858506,0.5214788965,0.5863601324,0.7312260612,0.4943429831,0.0646487549,0.0279378333,0.0870112295,0.5930229335,188.0000000000,24.9774130000,96.0000000000,477.0000000000,0.4100821331,5.0000000000,148.2915692278,0.4630748761,0.6114495730,0.6506301852,0.4243819082,0.0294105856,0.0340148927,0.1102360121,0.4896641373,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1117,Fernando Verdasco,Juan Ignacio Chela,2008,175,128.0000000000,64.0000000000,104269.0000000000,103428.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,188.0000000000,24.5284040000,23.0000000000,1240.0000000000,0.5289075911,5.0000000000,153.9803277658,0.4897675641,0.7133741267,0.6469899651,0.5271960945,0.0293857879,0.0302147663,0.0977989411,0.5552882023,190.0000000000,28.7392200000,42.0000000000,805.0000000000,0.4241460282,5.0000000000,162.3209620112,0.5016736072,0.5660169504,0.6647500287,0.5081596021,0.0333648453,0.0404508600,0.1078792973,0.5978867972,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1118,Roger Federer,Mario Ancic,2008,175,128.0000000000,32.0000000000,103819.0000000000,104339.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,26.7980840000,1.0000000000,6675.0000000000,0.7426574356,5.0000000000,135.0677883149,0.4919701383,0.5946246732,0.7436024273,0.5569316783,0.0589398430,0.0213065722,0.0746511493,0.5966236448,196.0000000000,24.1560570000,46.0000000000,735.0000000000,0.5488519947,5.0000000000,156.1381076106,0.5085430112,0.5636923725,0.7194142200,0.4511059948,0.0638520473,0.0251219004,0.1146365436,0.5250849046,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1119,Julien Benneteau,Robin Soderling,2008,175,128.0000000000,32.0000000000,103898.0000000000,104417.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,26.4312110000,55.0000000000,670.0000000000,0.6463126659,5.0000000000,166.9270663831,0.4889674657,0.6637885308,0.6553509666,0.5029547377,0.0370592611,0.0180684189,0.0774802206,0.4241076493,193.0000000000,23.7809720000,44.0000000000,750.0000000000,0.2073881163,5.0000000000,115.7504082746,0.5307078843,0.6109371160,0.6735832943,0.4041723728,0.0461088256,0.0236670396,0.1115917028,0.3889153860,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1120,Fernando Gonzalez,Stanislas Wawrinka,2008,175,128.0000000000,32.0000000000,103602.0000000000,104527.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,27.8247780000,25.0000000000,1160.0000000000,0.5229472386,5.0000000000,131.3771229934,0.4886276667,0.6333229720,0.7195364236,0.5004262327,0.0593153055,0.0357586118,0.0715012725,0.4652038264,183.0000000000,23.1622180000,10.0000000000,1575.0000000000,0.4018185918,5.0000000000,194.7762645714,0.5036652125,0.5190291176,0.6779934645,0.5011046460,0.0753051851,0.0403149776,0.0950027880,0.5326113304,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1122,Ivan Ljubicic,Nikolay Davydenko,2008,175,128.0000000000,32.0000000000,103344.0000000000,103786.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,193.0000000000,29.1882270000,30.0000000000,1005.0000000000,0.6263688041,5.0000000000,171.0185341018,0.5182311921,0.5788755399,0.7334708775,0.5471704858,0.0952494314,0.0220660491,0.0666606297,0.6256505901,178.0000000000,26.9815200000,4.0000000000,3425.0000000000,0.7338554450,5.0000000000,155.0887769077,0.4824026053,0.6619314465,0.6860747469,0.5187890546,0.0293478316,0.0353671143,0.0922530904,0.5616358261,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1123,Gael Monfils,Jurgen Melzer,2008,175,128.0000000000,32.0000000000,104792.0000000000,103781.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,193.0000000000,21.7330610000,59.0000000000,613.0000000000,0.5962364276,5.0000000000,181.7239674552,0.5051258394,0.5955550972,0.6793683044,0.5085999626,0.0661803972,0.0311410491,0.0919474994,0.6189639803,183.0000000000,27.0116370000,97.0000000000,474.0000000000,0.4534970802,5.0000000000,122.6587484282,0.4952585769,0.6291410060,0.6779251723,0.4793236916,0.0364063027,0.0228991860,0.0980641110,0.5471081769,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1124,Radek Stepanek,Tommy Robredo,2008,175,128.0000000000,32.0000000000,103285.0000000000,103990.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,29.4948670000,22.0000000000,1245.0000000000,0.6064901315,5.0000000000,155.9958227649,0.4787930137,0.6415060943,0.7742292420,0.5599964961,0.0677096558,0.0259110739,0.0611524152,0.7667352860,180.0000000000,26.0698150000,14.0000000000,1430.0000000000,0.6377138152,5.0000000000,142.3820077636,0.4851730013,0.6647842842,0.6732930220,0.5496030913,0.0281588917,0.0222426442,0.0784890194,0.4808541518,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1125,David Ferrer,Lleyton Hewitt,2008,175,128.0000000000,32.0000000000,103970.0000000000,103720.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,175.0000000000,26.1492140000,5.0000000000,2730.0000000000,0.5798270478,5.0000000000,149.8352984338,0.5088834836,0.6487127216,0.6183192726,0.5296461203,0.0283593932,0.0231891097,0.0955805605,0.5417799006,180.0000000000,27.2498280000,28.0000000000,1085.0000000000,0.6986999526,5.0000000000,169.4476101848,0.5087241973,0.5601282280,0.7023984004,0.4844072989,0.0568157010,0.0388266008,0.1005200980,0.6259157997,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1126,Ernests Gulbis,Nicolas Lapentti,2008,175,128.0000000000,32.0000000000,105208.0000000000,102839.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,190.0000000000,19.7371650000,80.0000000000,512.0000000000,0.5000000000,5.0000000000,114.0000000000,0.5220900000,0.6708715000,0.7542615000,0.4200000000,0.0883870000,0.0391935000,0.0808780000,0.6666665000,188.0000000000,31.7837100000,69.0000000000,554.0000000000,0.4475709427,5.0000000000,143.6833675154,0.4928944154,0.6309375895,0.6910414467,0.4929442433,0.0468754456,0.0234517924,0.1007339433,0.5631309711,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1130,Fernando Verdasco,Mikhail Youzhny,2008,175,128.0000000000,32.0000000000,104269.0000000000,104022.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,188.0000000000,24.5284040000,23.0000000000,1240.0000000000,0.5289075911,5.0000000000,153.9803277658,0.4897675641,0.7133741267,0.6469899651,0.5271960945,0.0293857879,0.0302147663,0.0977989411,0.5552882023,183.0000000000,25.9192330000,15.0000000000,1410.0000000000,0.5348164461,5.0000000000,139.7364441542,0.4915952799,0.5991780707,0.6785758374,0.5359388876,0.0488874631,0.0195262555,0.0831672116,0.5772402078,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1132,Roger Federer,Julien Benneteau,2008,175,128.0000000000,16.0000000000,103819.0000000000,103898.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,26.7980840000,1.0000000000,6675.0000000000,0.7426574356,5.0000000000,135.0677883149,0.4919701383,0.5946246732,0.7436024273,0.5569316783,0.0589398430,0.0213065722,0.0746511493,0.5966236448,185.0000000000,26.4312110000,55.0000000000,670.0000000000,0.6463126659,5.0000000000,166.9270663831,0.4889674657,0.6637885308,0.6553509666,0.5029547377,0.0370592611,0.0180684189,0.0774802206,0.4241076493,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1134,Gael Monfils,Ivan Ljubicic,2008,175,128.0000000000,16.0000000000,104792.0000000000,103344.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,193.0000000000,21.7330610000,59.0000000000,613.0000000000,0.5962364276,5.0000000000,181.7239674552,0.5051258394,0.5955550972,0.6793683044,0.5085999626,0.0661803972,0.0311410491,0.0919474994,0.6189639803,193.0000000000,29.1882270000,30.0000000000,1005.0000000000,0.6263688041,5.0000000000,171.0185341018,0.5182311921,0.5788755399,0.7334708775,0.5471704858,0.0952494314,0.0220660491,0.0666606297,0.6256505901,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1135,David Ferrer,Radek Stepanek,2008,175,128.0000000000,16.0000000000,103970.0000000000,103285.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,175.0000000000,26.1492140000,5.0000000000,2730.0000000000,0.5798270478,5.0000000000,149.8352984338,0.5088834836,0.6487127216,0.6183192726,0.5296461203,0.0283593932,0.0231891097,0.0955805605,0.5417799006,185.0000000000,29.4948670000,22.0000000000,1245.0000000000,0.6064901315,5.0000000000,155.9958227649,0.4787930137,0.6415060943,0.7742292420,0.5599964961,0.0677096558,0.0259110739,0.0611524152,0.7667352860,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1136,Ernests Gulbis,Michael Llodra,2008,175,128.0000000000,16.0000000000,105208.0000000000,103566.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,190.0000000000,19.7371650000,80.0000000000,512.0000000000,0.5000000000,5.0000000000,114.0000000000,0.5220900000,0.6708715000,0.7542615000,0.4200000000,0.0883870000,0.0391935000,0.0808780000,0.6666665000,190.0000000000,28.0219020000,41.0000000000,831.0000000000,0.5034563296,5.0000000000,146.8905898992,0.5317327575,0.6028794919,0.7075387292,0.5037456627,0.0663467109,0.0242046058,0.0768778461,0.6175001758,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1137,Novak Djokovic,Paul Henri Mathieu,2008,175,128.0000000000,16.0000000000,104925.0000000000,103908.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,21.0130040000,3.0000000000,5225.0000000000,0.7000407527,5.0000000000,138.0295705045,0.5027062419,0.7117807790,0.6886079328,0.5330803940,0.0618782660,0.0217870815,0.0677015656,0.4764836738,185.0000000000,26.3682400000,19.0000000000,1270.0000000000,0.6964451397,5.0000000000,190.6327276324,0.4930774787,0.6257292164,0.6715797073,0.5207614591,0.0292745019,0.0205631213,0.0940205891,0.5579293946,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1139,Roger Federer,Fernando Gonzalez,2008,175,128.0000000000,8.0000000000,103819.0000000000,103602.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,26.7980840000,1.0000000000,6675.0000000000,0.7426574356,5.0000000000,135.0677883149,0.4919701383,0.5946246732,0.7436024273,0.5569316783,0.0589398430,0.0213065722,0.0746511493,0.5966236448,183.0000000000,27.8247780000,25.0000000000,1160.0000000000,0.5229472386,5.0000000000,131.3771229934,0.4886276667,0.6333229720,0.7195364236,0.5004262327,0.0593153055,0.0357586118,0.0715012725,0.4652038264,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1140,Gael Monfils,David Ferrer,2008,175,128.0000000000,8.0000000000,104792.0000000000,103970.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,193.0000000000,21.7330610000,59.0000000000,613.0000000000,0.5962364276,5.0000000000,181.7239674552,0.5051258394,0.5955550972,0.6793683044,0.5085999626,0.0661803972,0.0311410491,0.0919474994,0.6189639803,175.0000000000,26.1492140000,5.0000000000,2730.0000000000,0.5798270478,5.0000000000,149.8352984338,0.5088834836,0.6487127216,0.6183192726,0.5296461203,0.0283593932,0.0231891097,0.0955805605,0.5417799006,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1141,Novak Djokovic,Ernests Gulbis,2008,175,128.0000000000,8.0000000000,104925.0000000000,105208.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,21.0130040000,3.0000000000,5225.0000000000,0.7000407527,5.0000000000,138.0295705045,0.5027062419,0.7117807790,0.6886079328,0.5330803940,0.0618782660,0.0217870815,0.0677015656,0.4764836738,190.0000000000,19.7371650000,80.0000000000,512.0000000000,0.5000000000,5.0000000000,114.0000000000,0.5220900000,0.6708715000,0.7542615000,0.4200000000,0.0883870000,0.0391935000,0.0808780000,0.6666665000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1143,Roger Federer,Gael Monfils,2008,175,128.0000000000,4.0000000000,103819.0000000000,104792.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,26.7980840000,1.0000000000,6675.0000000000,0.7426574356,5.0000000000,135.0677883149,0.4919701383,0.5946246732,0.7436024273,0.5569316783,0.0589398430,0.0213065722,0.0746511493,0.5966236448,193.0000000000,21.7330610000,59.0000000000,613.0000000000,0.5962364276,5.0000000000,181.7239674552,0.5051258394,0.5955550972,0.6793683044,0.5085999626,0.0661803972,0.0311410491,0.0919474994,0.6189639803,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1148,Lleyton Hewitt,Ivo Karlovic,2009,175,128.0000000000,128.0000000000,103720.0000000000,103333.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,28.2464070000,48.0000000000,1190.0000000000,0.6911968373,5.0000000000,165.8293363689,0.5006944005,0.5616643246,0.6999905135,0.5005725234,0.0609615412,0.0359827674,0.0953551758,0.6116661526,208.0000000000,30.2368240000,28.0000000000,1665.0000000000,0.2532103674,5.0000000000,161.3354201804,0.5144974101,0.6492295473,0.7690157654,0.5317545365,0.1452905065,0.0230577666,0.0694487245,0.6625715160,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1154,Fernando Verdasco,Florent Serra,2009,175,128.0000000000,128.0000000000,104269.0000000000,103722.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,188.0000000000,25.5249820000,8.0000000000,3830.0000000000,0.6269789537,5.0000000000,168.1834969389,0.4949488401,0.7200534431,0.6243719119,0.4852022364,0.0242482699,0.0399841954,0.1102515969,0.5281232754,180.0000000000,28.2354550000,47.0000000000,1196.0000000000,0.5000000000,5.0000000000,125.9986921501,0.5223210982,0.6306480493,0.7140405107,0.4655789755,0.0347668400,0.0219563768,0.0898464085,0.5096313532,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1156,Janko Tipsarevic,Albert Montanes,2009,175,128.0000000000,128.0000000000,104386.0000000000,103656.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,24.9226550000,64.0000000000,1005.0000000000,0.2470234440,5.0000000000,167.3411904979,0.5111056303,0.5819129615,0.6265141259,0.4914576634,0.0485920145,0.0127102308,0.0934397123,0.4984997760,175.0000000000,28.4928130000,36.0000000000,1484.0000000000,0.5562522664,5.0000000000,129.0912215164,0.5073353587,0.6164121842,0.7029439511,0.5280356301,0.0353908851,0.0390827082,0.0951943865,0.6643949784,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1157,Marin Cilic,Jan Hernych,2009,175,128.0000000000,128.0000000000,105227.0000000000,103401.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,198.0000000000,20.6543460000,13.0000000000,2670.0000000000,0.5000000000,5.0000000000,165.5000000000,0.5220160000,0.5010310000,0.7186985000,0.4805340000,0.0488585000,0.0421020000,0.1148985000,0.6875000000,190.0000000000,29.8836400000,74.0000000000,931.0000000000,0.3072580281,5.0000000000,167.3129036623,0.4942271369,0.6365878604,0.6182237876,0.4444130966,0.0273636868,0.0259693498,0.1142708488,0.4808444676,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
