,PlayerA_name,PlayerB_name,Year,Day,draw_size,round,PlayerA_id,PlayerB_id,PlayerA_FR,PlayerB_FR,height_diff,age_diff,rank_diff,rank_points_diff,Win%_diff,bestof_diff,minutes_diff,svpt%_diff,1st_serve%_diff,1st_serve_won%_diff,2nd_serve_won%_diff,ace%_diff,df%_diff,bp_faced%_diff,bp_saved%_diff,Same_handedness,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,PlayerA Win
376,Max Mirnyi,Lleyton Hewitt,2007,178,128.0000000000,128.0000000000,103018.0000000000,103720.0000000000,0.0000000000,0.0000000000,1.6847998459,0.8919013075,0.9148004511,-0.2376918705,-1.8505580578,0.0000000000,-1.3751542249,0.6720248075,0.4682573341,1.1363345695,0.3678156424,1.0217771492,0.1924307387,-1.0471873144,-1.1649588435,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
377,Jarkko Nieminen,Feliciano Lopez,2007,178,128.0000000000,128.0000000000,103813.0000000000,103852.0000000000,0.0000000000,0.0000000000,-0.3686716373,0.0622770219,-1.2518482936,0.2505744418,0.8092918948,0.0000000000,0.2809329040,-0.3312458517,1.0976471419,-0.4551937966,0.1519283887,-0.8732674832,0.0041649694,-0.1113764267,0.1890095253,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
378,Albert Montanes,Robin Soderling,2007,178,128.0000000000,128.0000000000,103656.0000000000,104417.0000000000,0.0000000000,0.0000000000,-1.9898333346,0.9101924992,0.5208643157,-0.0285261187,0.7267451628,0.0000000000,-0.1085824398,-2.3419237290,-0.5931801175,1.3960023035,1.6791303499,0.1728798840,0.8240279382,-1.9064184776,0.2587406669,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
379,Juan Carlos Ferrero,Stefan Koubek,2007,178,128.0000000000,64.0000000000,103507.0000000000,102905.0000000000,0.0000000000,0.0000000000,0.8201802740,-0.7183525143,-1.2518482936,0.3077357694,1.1000506260,0.0000000000,-0.5227965927,-0.9308824452,0.3431484458,0.8826939905,1.4524761795,0.2389198369,-1.1657610829,-1.5748995724,-0.0320663670,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
380,Nicolas Lapentti,Mikhail Youzhny,2007,178,128.0000000000,64.0000000000,102839.0000000000,104022.0000000000,0.0000000000,0.0000000000,0.4959479346,1.4229908005,1.2102525526,-0.3053913200,-0.1206712488,0.0000000000,1.4336388602,0.6891987041,0.1557655239,0.5246540193,-1.0686759363,0.5273760111,0.0519915735,0.0589809528,0.3568417295,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
381,Ivan Ljubicic,Stanislas Wawrinka,2007,178,128.0000000000,64.0000000000,103344.0000000000,104527.0000000000,0.0000000000,0.0000000000,1.0363351670,1.4615323155,-0.9317751836,0.5367004169,1.2359360843,0.0000000000,-0.1613424070,-0.6687121109,1.2770267433,0.9274175973,0.7500386197,0.5151106527,-2.5806056705,-1.5691377834,-0.5640534901,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
382,Michael Llodra,Nicolas Almagro,2007,178,128.0000000000,64.0000000000,103566.0000000000,104597.0000000000,0.0000000000,0.0000000000,0.7121028275,1.2786230223,1.1856315442,-0.0556697658,-0.1977586881,0.0000000000,0.8324340024,-0.7285479065,-0.0649663849,0.5817028278,1.0136957454,-0.2126137414,-0.2533247611,-0.2914781380,0.4029709853,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
383,Juan Ignacio Chela,Gael Monfils,2007,178,128.0000000000,64.0000000000,103428.0000000000,104792.0000000000,0.0000000000,0.0000000000,-0.3686716373,1.6953940579,-0.7840491328,0.2486584197,-0.5396759873,0.0000000000,-0.5715250897,-0.6464890284,0.0433360347,0.4436871826,0.1636909689,-0.1896781809,0.4428100305,-0.3882828464,-0.3624377664,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
384,Juan Monaco,Jurgen Melzer,2007,178,128.0000000000,64.0000000000,104338.0000000000,103781.0000000000,0.0000000000,0.0000000000,0.1717155951,-0.6569473078,0.1023071718,0.0321479162,-0.2924898535,0.0000000000,2.2547307247,-0.9505743488,1.4235197096,-1.4146270688,0.6305157031,-0.6938054417,-0.7665514372,0.9999246910,0.3330883586,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
385,Fernando Verdasco,Dmitry Tursunov,2007,178,128.0000000000,64.0000000000,104269.0000000000,104098.0000000000,0.0000000000,0.0000000000,0.2797930416,-0.1970610645,0.6439693580,-0.0939902089,-1.0679905964,0.0000000000,-0.2881216838,-0.9142341627,1.7292855527,-2.3257812667,0.8174959149,-1.2959406691,0.0924962344,0.1763747729,-2.2041236820,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
386,Florent Serra,Carlos Moya,2007,178,128.0000000000,64.0000000000,103722.0000000000,102845.0000000000,0.0000000000,0.0000000000,-1.1252137627,-1.0515081730,1.2348735611,-0.1259239115,-0.4839337694,0.0000000000,-0.0320850713,-0.6454978311,-0.1124141343,-1.3092421858,-0.7588545542,-1.1318722131,-0.8780015557,0.3909451285,-1.4421201074,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
387,Lleyton Hewitt,Gaston Gaudio,2007,178,128.0000000000,64.0000000000,103720.0000000000,103292.0000000000,0.0000000000,0.0000000000,0.4959479346,-0.5040878126,-1.3995743444,0.3674517932,-0.1577399463,0.0000000000,0.1034065742,0.8434832720,-0.7781780382,0.7302646977,-0.7088266217,0.5593141204,1.1126741788,0.1073340447,0.6178937110,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
388,Mikhail Youzhny,Juan Carlos Ferrero,2007,178,128.0000000000,32.0000000000,104022.0000000000,103507.0000000000,0.0000000000,0.0000000000,-0.0444392979,-0.5406692418,-0.1439029128,0.1566893563,-1.2256063237,0.0000000000,-0.4064400831,0.2243833534,-0.2922661046,-0.7066950629,-0.3507916838,-0.0252409837,-0.1534584301,0.9433632035,-0.0524539545,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
389,Ivan Ljubicic,Filippo Volandri,2007,178,128.0000000000,32.0000000000,103344.0000000000,103835.0000000000,0.0000000000,0.0000000000,1.0363351670,0.6123114663,-0.6855650990,0.4945479295,1.6189708599,0.0000000000,2.8828203266,0.2554866043,-1.5043544831,2.8949202192,1.9045727152,2.7282708361,0.8279244279,-2.3317859517,0.5887729246,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
390,Nikolay Davydenko,Michael Llodra,2007,178,128.0000000000,32.0000000000,103786.0000000000,103566.0000000000,0.0000000000,0.0000000000,-1.3413686557,-0.2244982100,-2.0643415729,0.8065402036,1.7906851753,0.0000000000,-0.1197663190,-0.8455106714,0.4820877770,-1.0772306191,0.5598307532,-0.7849537956,-0.1896179851,1.0628406231,-0.2104057660,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
391,David Nalbandian,Gael Monfils,2007,178,128.0000000000,32.0000000000,103900.0000000000,104792.0000000000,0.0000000000,0.0000000000,-1.4494461022,1.1368681351,-0.8579121582,0.2933656033,1.0025253908,0.0000000000,-0.5741330341,-1.1326323712,0.4185571912,0.5666176894,0.7504835530,-0.3922835404,-0.1616319020,-0.9612477951,0.0718429554,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
392,David Ferrer,Fernando Verdasco,2007,178,128.0000000000,32.0000000000,103970.0000000000,104269.0000000000,0.0000000000,0.0000000000,-1.4494461022,0.4104581761,-0.9317751836,0.3802252743,0.8358540950,0.0000000000,-0.0684527060,0.4763323061,-1.3170777691,-0.0286335918,-0.4963048102,0.0180530670,-0.4504691539,-0.0015487634,0.5035195404,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
393,Lleyton Hewitt,Jarkko Nieminen,2007,178,128.0000000000,32.0000000000,103720.0000000000,103813.0000000000,0.0000000000,0.0000000000,-0.5848265303,0.1210698145,-0.1931449297,0.1694628373,0.7119055515,0.0000000000,0.7002983928,0.4035631252,-1.0961221042,0.6315054675,-0.3675504849,0.5609579076,0.6144931326,-0.1751918381,-0.2600284756,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
394,Roger Federer,Mikhail Youzhny,2007,178,128.0000000000,16.0000000000,103819.0000000000,104022.0000000000,0.0000000000,0.0000000000,0.1717155951,0.2334284246,-0.3654919890,1.9130429978,0.9812836840,0.0000000000,-0.0262357078,0.8139718403,-0.0870121245,1.2550303592,0.0508776996,0.5453675376,0.2304076818,-0.9857777132,0.4194178837,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
395,Filippo Volandri,Tommy Robredo,2007,178,128.0000000000,16.0000000000,103835.0000000000,103990.0000000000,0.0000000000,0.0000000000,0.2797930416,0.1792086089,0.5947273411,-0.3408377298,-1.4543868512,0.0000000000,-2.8824446109,1.0929710710,0.2625517811,-2.1339856754,-1.5443370383,-0.8821155847,-0.5276961254,1.5781460552,-0.7887390506,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
396,Nikolay Davydenko,David Nalbandian,2007,178,128.0000000000,16.0000000000,103786.0000000000,103900.0000000000,0.0000000000,0.0000000000,-0.2605941908,0.1628775030,-0.3654919890,0.5063633994,-0.3008203548,0.0000000000,-0.2398293283,-0.0939691640,0.5848539081,-0.1909560072,-0.1805696770,-0.2454975005,-0.2780538831,0.5381453670,-0.2003783848,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
397,Juan Monaco,Guillermo Canas,2007,178,128.0000000000,16.0000000000,104338.0000000000,103084.0000000000,0.0000000000,0.0000000000,-0.0444392979,-1.4891835300,0.2992752395,-0.0802587168,-1.2583915789,0.0000000000,-0.2732538949,-0.5700081055,1.9691314594,-1.8938297578,-0.3833089444,-0.8984363867,-0.2065873361,1.8273647960,-0.0694200152,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
398,Fernando Verdasco,Novak Djokovic,2007,178,128.0000000000,16.0000000000,104269.0000000000,104925.0000000000,0.0000000000,0.0000000000,-0.0444392979,0.8625052691,1.0871475103,-0.6240896717,-1.6094445566,0.0000000000,0.6069428437,-0.0661738411,0.1446811489,-1.5713674182,-0.2409765893,-1.3948694892,0.3418888764,1.4607857636,0.8455783226,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
399,Carlos Moya,Jonas Bjorkman,2007,178,128.0000000000,16.0000000000,102845.0000000000,102035.0000000000,0.0000000000,0.0000000000,0.7121028275,-1.0332176970,-0.3408709805,0.1391258199,1.1201163626,0.0000000000,-0.1439573150,1.0052416299,0.3329896960,0.8034199678,-0.1128482614,0.4598153634,-0.0055968044,-0.1668509063,0.6851635225,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
400,Tommy Robredo,Roger Federer,2007,178,128.0000000000,8.0000000000,103990.0000000000,103819.0000000000,0.0000000000,0.0000000000,-0.5848265303,-0.1500275939,0.1761701972,-1.6779018566,-0.4669145961,0.0000000000,1.0075329539,-0.3151789601,1.0165617503,-0.8845480245,-0.6330465671,-0.9247020166,-0.2163578299,0.7325019481,0.4343751408,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
401,Guillermo Canas,Nikolay Davydenko,2007,178,128.0000000000,8.0000000000,103084.0000000000,103786.0000000000,0.0000000000,0.0000000000,0.7121028275,0.8631583129,0.4223802818,-0.4494123186,-0.1057874784,0.0000000000,1.6791441471,-0.2500192775,-1.1328460280,0.6593730849,0.0453398139,0.3194653177,-0.3537165875,-0.7802720874,0.0407811015,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
402,Roger Federer,Nikolay Davydenko,2007,178,128.0000000000,4.0000000000,103819.0000000000,103786.0000000000,0.0000000000,0.0000000000,0.7121028275,-0.0200313130,-0.0946608959,1.5442087331,-0.0238459366,0.0000000000,-0.7358237038,0.2940434081,-0.7537621073,1.1062357930,0.2675645866,0.8747683933,-0.0567920933,-0.9799299179,0.0399232739,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
403,Albert Montanes,Kristof Vliegen,2008,175,128.0000000000,128.0000000000,103656.0000000000,104019.0000000000,0.0000000000,0.0000000000,-1.9898333346,0.3980465260,-0.6363230821,0.0813258182,0.2285854770,0.0000000000,-0.8335497516,0.2307988060,-0.7231932952,-0.2296061046,-0.0345235491,-0.8118227195,2.0560637872,0.2638114307,0.0378161457,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
404,Juan Monaco,Robin Soderling,2008,175,128.0000000000,128.0000000000,104338.0000000000,104417.0000000000,0.0000000000,0.0000000000,-0.9090588698,0.1138837080,-0.7101861075,0.2508937789,0.8888135235,0.0000000000,1.3061351523,-1.5352803627,0.1116182603,-1.4622351757,2.5311301507,-0.6044123102,-0.7025153553,0.3160314687,1.9651391264,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
405,Stanislas Wawrinka,Philipp Kohlschreiber,2008,175,128.0000000000,128.0000000000,104527.0000000000,104259.0000000000,0.0000000000,0.0000000000,0.4959479346,-0.3218313247,-0.6609440905,0.2652639450,-0.0869243397,0.0000000000,1.3351080009,0.9530235665,-1.3753041249,-0.0177861871,0.5192462841,0.8616013369,0.8553094469,0.1513698019,-0.1919161730,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
406,Potito Starace,Igor Andreev,2008,175,128.0000000000,128.0000000000,103808.0000000000,104214.0000000000,0.0000000000,0.0000000000,0.2797930416,0.5006059000,0.4962433072,-0.0796200428,-1.2510372821,0.0000000000,-0.3065219758,-1.4117226190,0.9345238824,-0.4089829052,0.4384441459,-0.4057827396,-1.4520339235,-0.2025761704,-1.6302013439,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
407,Nikolay Davydenko,Thomas Johansson,2008,175,128.0000000000,128.0000000000,103786.0000000000,102563.0000000000,0.0000000000,0.0000000000,-0.2605941908,-1.4539081885,-1.5719214037,0.9636540203,2.3363082845,0.0000000000,0.0793493537,-1.5185374603,1.7645983676,-0.1940020846,0.4925628945,-1.4562927989,1.0381697476,-0.4995520253,-1.0448936759,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
408,Gael Monfils,Arnaud Clement,2008,175,128.0000000000,128.0000000000,104792.0000000000,103096.0000000000,0.0000000000,0.0000000000,2.1171096318,-2.0535885173,-0.9071541752,0.0925026141,1.0663036685,0.0000000000,-0.4823001241,0.5629355482,0.8288197193,0.1069608405,-0.1838325205,0.8128779990,0.3053407746,0.0534806594,0.6078423797,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
409,Radek Stepanek,Gilles Simon,2008,175,128.0000000000,128.0000000000,103285.0000000000,104468.0000000000,0.0000000000,0.0000000000,0.1717155951,1.4752505303,-0.1931449297,0.1103854875,0.4386090516,0.0000000000,-1.1398891447,-1.7682931728,0.2571007484,2.0479294658,1.8895645004,0.3944454061,0.5109128229,-1.7891691294,1.3972920832,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
410,Rainer Schuettler,James Blake,2008,175,128.0000000000,128.0000000000,102783.0000000000,103484.0000000000,0.0000000000,0.0000000000,-0.5848265303,0.9003927858,1.9981248234,-0.4248233676,-1.0305208407,0.0000000000,0.1119301744,1.3700956842,-0.2500036226,-1.4125397249,-1.8647400637,-0.5624942691,1.2672405965,2.8056939670,1.5522084201,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
411,Janko Tipsarevic,Nicolas Lapentti,2008,175,128.0000000000,128.0000000000,104386.0000000000,102839.0000000000,0.0000000000,0.0000000000,-0.9090588698,-1.8510821833,-0.8825331667,0.1803202962,-0.3613104262,0.0000000000,-0.0239869749,0.7258372018,-0.8069591861,-1.5317463457,0.1306345853,-0.4682049745,-0.9560629985,-0.3077048048,-1.0264390101,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
412,Hyung Taik Lee,Jonas Bjorkman,2008,175,128.0000000000,128.0000000000,102703.0000000000,102035.0000000000,0.0000000000,0.0000000000,-0.3686716373,-0.8783966844,-0.2670079551,0.0774937739,-0.4450222707,0.0000000000,-0.1057625140,-0.5805001711,0.6911224412,-0.7663463744,-1.1514917082,-0.5218101033,0.8041404525,0.3583082598,-1.5996204969,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
413,David Nalbandian,Carlos Berlocq,2008,175,128.0000000000,128.0000000000,103900.0000000000,104122.0000000000,0.0000000000,0.0000000000,-0.3686716373,0.2837280687,-1.9166155221,0.5660794233,1.6657882351,0.0000000000,0.1674679280,-1.4020686794,-0.5336254452,1.9856529999,0.0482152721,0.4073926570,1.7440245689,-2.0698454565,0.1569136190,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
414,Roger Federer,Albert Montanes,2008,175,128.0000000000,64.0000000000,103819.0000000000,103656.0000000000,0.0000000000,0.0000000000,1.0363351670,-0.1428417260,-1.4734373698,1.9925579172,0.6625580166,0.0000000000,0.4886868355,-0.3958605673,-0.2419408144,0.7331289145,0.1381836885,0.6358578904,-1.3100842635,-0.6691571924,-0.7764526551,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
415,Florent Serra,Victor Hanescu,2008,175,128.0000000000,64.0000000000,103722.0000000000,103812.0000000000,0.0000000000,0.0000000000,-1.9898333346,0.1171501200,0.3731382649,0.0417280270,-0.7637725926,0.0000000000,-1.2660602010,1.8247442872,-0.7124149059,0.5662876154,-0.6776654425,-0.1866515670,0.3084569406,-0.3975796362,-1.4227106245,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
416,Nikolay Davydenko,Marat Safin,2008,175,128.0000000000,64.0000000000,103786.0000000000,103498.0000000000,0.0000000000,0.0000000000,-1.6656009952,-0.2976615456,-1.7196474544,0.9741921421,0.6190947981,0.0000000000,-0.5821420018,-0.9523235337,1.3325374544,-0.4071490817,0.5239129459,-1.1802678416,0.8638557256,-0.3738039290,-0.4363719827,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
417,Gael Monfils,Luis Horna,2008,175,128.0000000000,64.0000000000,104792.0000000000,103632.0000000000,0.0000000000,0.0000000000,1.3605675064,-1.3990350904,-1.0795012344,0.1071921173,0.8219148637,0.0000000000,1.0495819759,-0.0731737066,-0.8159992806,0.2896934404,-0.2415520679,0.3894776478,0.0933771108,0.0095964722,0.8006459774,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
418,Jiri Vanek,Radek Stepanek,2008,175,128.0000000000,64.0000000000,103181.0000000000,103285.0000000000,0.0000000000,0.0000000000,-0.0444392979,0.1654903940,1.7272937303,-0.1901106537,-1.0520569817,0.0000000000,0.5852009453,2.4385214431,-0.4492524784,-2.2600399324,-2.4740957169,-1.0884391939,0.3914143586,2.1473653590,-1.6490121653,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
419,Fabrice Santoro,David Ferrer,2008,175,128.0000000000,64.0000000000,102148.0000000000,103970.0000000000,0.0000000000,0.0000000000,0.2797930416,2.2454282637,1.0871475103,-0.5998200577,-0.9931196878,0.0000000000,2.0486087468,0.2044493849,-1.1645586603,0.0565520192,-0.4384214473,0.0075126609,-0.6417398896,1.0193196642,0.2820763548,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
420,Ernests Gulbis,James Blake,2008,175,128.0000000000,64.0000000000,105208.0000000000,103484.0000000000,0.0000000000,0.0000000000,0.4959479346,-2.0457505599,1.7519147388,-0.4190753011,0.0892659922,0.0000000000,-1.0599622934,1.5201438246,0.5602842694,0.7354465663,-2.7879567684,1.7941488822,1.7430362827,0.7972411934,1.8760020019,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
421,Tomas Berdych,Michael Llodra,2008,175,128.0000000000,64.0000000000,104607.0000000000,103566.0000000000,0.0000000000,0.0000000000,0.6040253810,-1.2487889634,-0.7101861075,0.2521711270,-0.2157536370,0.0000000000,-1.7046451632,-0.4939796567,-0.4736566244,0.1617880105,-0.0288728724,-0.0784713299,-0.0722216726,0.9806993445,-0.8196714842,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
422,Oscar Hernandez,Paul Henri Mathieu,2008,175,128.0000000000,64.0000000000,103169.0000000000,103908.0000000000,0.0000000000,0.0000000000,-0.5848265303,0.9206440635,1.6288096965,-0.1955393831,-1.5323655884,0.0000000000,-2.4060677219,0.0814971828,0.4288552237,-1.8202080074,-0.2813909895,0.1671327160,0.6880568799,1.9703109517,-0.0570059976,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
423,Guillermo Garcia Lopez,Dmitry Tursunov,2008,175,128.0000000000,64.0000000000,104198.0000000000,104098.0000000000,0.0000000000,0.0000000000,0.2797930416,-0.0899287137,1.5303256626,-0.1093183862,-0.2398903145,0.0000000000,0.0822062323,-2.1194941348,0.2963105203,-1.2711625769,-1.1697264649,-1.1692716549,0.4782560468,0.9005065037,-0.9112524555,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
424,Juan Ignacio Chela,Fernando Verdasco,2008,175,128.0000000000,64.0000000000,103428.0000000000,104269.0000000000,0.0000000000,0.0000000000,0.1717155951,1.0284299353,0.4470012903,-0.0876034684,-0.4192639477,0.0000000000,0.2981449575,0.4812613825,-1.9453394232,0.2661611705,-0.3602331602,0.0673036892,0.7728685848,0.4158324342,0.3482312074,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
425,Roger Federer,Mario Ancic,2008,175,128.0000000000,32.0000000000,103819.0000000000,104339.0000000000,0.0000000000,0.0000000000,-1.2332912092,0.6541193933,-1.1287432513,1.9481700706,0.7931882021,0.0000000000,-0.8048453178,-0.5721681584,0.3722624134,0.3666343905,1.6245665265,-0.2130505306,-0.2224886953,-1.4302405934,0.5979591583,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
426,Julien Benneteau,Robin Soderling,2008,175,128.0000000000,32.0000000000,103898.0000000000,104417.0000000000,0.0000000000,0.0000000000,-0.9090588698,0.6560787634,0.2500332226,0.0257611757,1.7885935434,0.0000000000,1.9046116667,-1.5031107587,0.6571910584,-0.2964073749,1.5126064678,-0.3435074253,-0.3488113682,-1.2136519957,0.2843210923,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
427,Stanislas Wawrinka,Fernando Gonzalez,2008,175,128.0000000000,32.0000000000,104527.0000000000,103602.0000000000,0.0000000000,0.0000000000,-0.0444392979,-1.0887433617,-0.3901129974,0.1838330035,-0.4857291156,0.0000000000,2.3629878423,0.5970950558,-1.5155461631,-0.6607573812,-0.0468465131,0.4460221210,0.3705350306,0.9107104683,0.5623102305,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
428,Nikolay Davydenko,Ivan Ljubicic,2008,175,128.0000000000,32.0000000000,103786.0000000000,103344.0000000000,0.0000000000,0.0000000000,-1.6656009952,-0.5027807706,-0.6609440905,0.8241037400,0.4426557813,0.0000000000,-0.6120603406,-1.2844332549,1.0498221146,-0.7522436665,-0.5087795993,-2.1361335499,0.9899812527,0.9878098326,-0.5717481288,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
429,Jurgen Melzer,Gael Monfils,2008,175,128.0000000000,32.0000000000,103781.0000000000,104792.0000000000,0.0000000000,0.0000000000,-1.1252137627,1.2831957606,0.9148004511,0.0069202912,-0.5734881113,0.0000000000,-2.2297567832,-0.3241289393,0.4067569170,-0.0339887635,-0.5230039049,-0.9969815481,-0.5360501106,0.2696773896,-0.6394093890,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
430,Radek Stepanek,Tommy Robredo,2008,175,128.0000000000,32.0000000000,103285.0000000000,103990.0000000000,0.0000000000,0.0000000000,0.4959479346,0.8409479038,0.1761701972,-0.0077692120,-0.1206336282,0.0000000000,0.4959034927,-0.1951353218,-0.3324249001,1.5662217562,0.1075822556,1.1889305649,0.3076365092,-0.5951123851,2.4475451331,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
431,David Ferrer,Lleyton Hewitt,2008,175,128.0000000000,32.0000000000,103970.0000000000,103720.0000000000,0.0000000000,0.0000000000,-0.5848265303,-0.2388687529,-0.5870810651,0.5766175451,-0.4765687624,0.0000000000,-0.7501660929,0.0467511426,1.1216887418,-1.3256065254,0.6614823575,-0.9554298455,-1.0599324781,-0.1379956890,-0.7453757933,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
432,Ernests Gulbis,Nicolas Lapentti,2008,175,128.0000000000,32.0000000000,105208.0000000000,102839.0000000000,0.0000000000,0.0000000000,0.1717155951,-2.8505503524,0.2500332226,0.0378959827,0.2190721811,0.0000000000,-1.1278579128,1.1207981460,0.4892751937,0.9767102436,-1.2171466837,1.2507570923,1.1628684664,-0.6880079058,0.8740632482,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
433,Fernando Verdasco,Mikhail Youzhny,2008,175,128.0000000000,32.0000000000,104269.0000000000,104022.0000000000,0.0000000000,0.0000000000,0.4959479346,-0.3081135870,0.1761701972,-0.0029791566,-0.0178325213,0.0000000000,0.5195327691,-0.0267476770,1.4546158728,-0.5051260482,-0.1966052962,-0.6730774503,0.8049163489,0.5836550955,-0.2087835900,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
434,Roger Federer,Julien Benneteau,2008,175,128.0000000000,16.0000000000,103819.0000000000,103898.0000000000,0.0000000000,0.0000000000,-0.0444392979,0.1112712941,-1.3503323275,1.9689269773,0.3974097041,0.0000000000,-1.2094604415,0.1519274465,-0.9288970505,1.3679563359,0.8003828382,0.6317644041,0.2771571207,-0.0601765275,1.4693038871,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
435,Ivan Ljubicic,Gael Monfils,2008,175,128.0000000000,16.0000000000,103344.0000000000,104792.0000000000,0.0000000000,0.0000000000,-0.0444392979,1.8025266473,-0.7348071159,0.1764882519,0.1285274852,0.0000000000,-0.4161340717,0.5256236104,-0.2466486485,0.8342021360,0.5554835946,0.8584266040,-0.5950668340,-0.8882623041,0.0383424228,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
436,Radek Stepanek,David Ferrer,2008,175,128.0000000000,16.0000000000,103285.0000000000,103970.0000000000,0.0000000000,0.0000000000,1.0363351670,0.8220034296,0.3977592734,-0.4229073454,0.1144390178,0.0000000000,0.2163849414,-1.0721814315,-0.1235091322,2.4254728678,0.4248167544,1.1826084653,0.2405919544,-1.2253283054,1.9218096107,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
