,PlayerA_name,PlayerB_name,tourney_date,PlayerA_id,PlayerA_height,PlayerA_age,PlayerA_rank,PlayerA_rank_points,PlayerB_id,PlayerB_height,PlayerB_age,PlayerB_rank,PlayerB_rank_points,best_of,minutes,PlayerA_ace,PlayerA_df,PlayerA_svpt,PlayerA_1stIn,PlayerA_1stWon,PlayerA_2ndWon,PlayerA_SvGms,PlayerA_bpSaved,PlayerA_bpFaced,PlayerB_ace,PlayerB_df,PlayerB_svpt,PlayerB_1stIn,PlayerB_1stWon,PlayerB_2ndWon,PlayerB_SvGms,PlayerB_bpSaved,PlayerB_bpFaced,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,draw_size_4.0,draw_size_8.0,draw_size_9.0,draw_size_10.0,draw_size_12.0,draw_size_16.0,draw_size_28.0,draw_size_32.0,draw_size_48.0,draw_size_56.0,draw_size_64.0,draw_size_96.0,draw_size_128.0,tourney_level_A,tourney_level_D,tourney_level_F,tourney_level_G,tourney_level_M,PlayerA_hand_L,PlayerA_hand_R,PlayerB_hand_L,PlayerB_hand_R,round_BR,round_F,round_QF,round_R128,round_R16,round_R32,round_R64,round_RR,round_SF,PlayerA Win
80883,FABIO FOGNINI,ROBERTO BAUTISTA AGUT,20170724,104926,178,30,31,1270,105138,183,29,18,2245,3,126,5,5,120,76,54,21,14,12,13,6,4,80,49,36,14,15,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
80995,ALEXANDER ZVEREV,KEI NISHIKORI,20170731,100644,198,20,8,3150,105453,178,28,9,3140,3,63,4,1,47,33,31,9,10,0,0,2,2,54,31,22,11,9,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
80997,JACK SOCK,MILOS RAONIC,20170731,106058,185,25,19,2200,105683,196,27,10,3130,3,85,3,4,69,41,33,12,11,1,2,5,2,54,29,20,16,11,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
81007,KEI NISHIKORI,JUAN MARTIN DEL POTRO,20170731,105453,178,28,9,3140,105223,198,29,32,1280,3,109,4,4,59,33,29,15,11,3,4,7,2,78,43,29,18,11,7,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
81040,ALEXANDER ZVEREV,ROGER FEDERER,20170807,100644,198,20,8,3560,103819,185,36,3,6545,3,68,6,1,59,41,33,11,10,3,3,2,2,53,27,19,15,9,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
81044,ALEXANDER ZVEREV,KEVIN ANDERSON,20170807,100644,198,20,8,3560,104731,203,31,32,1260,3,91,9,7,73,41,31,18,11,2,3,9,5,70,41,30,14,11,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
81046,ROGER FEDERER,ROBERTO BAUTISTA AGUT,20170807,103819,185,36,3,6545,105138,183,29,16,2335,3,68,5,2,51,26,21,18,10,2,3,2,3,58,37,24,12,10,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
81049,ALEXANDER ZVEREV,NICK KYRGIOS,20170807,100644,198,20,8,3560,106401,193,22,24,1680,3,71,6,3,65,42,31,14,9,8,8,5,4,52,34,24,8,10,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
81050,KEVIN ANDERSON,SAM QUERREY,20170807,104731,203,31,32,1260,105023,198,30,20,1990,3,59,11,2,44,26,23,11,8,0,0,5,1,46,24,15,9,9,4,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
81053,ROBERTO BAUTISTA AGUT,GAEL MONFILS,20170807,105138,183,29,16,2335,104792,193,31,22,1915,3,176,2,5,121,76,56,23,17,4,7,15,7,142,91,60,26,17,9,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
81059,ALEXANDER ZVEREV,RICHARD GASQUET,20170807,100644,198,20,8,3560,104755,185,31,29,1390,3,150,13,3,114,74,52,23,16,5,7,2,5,114,71,50,21,15,6,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
81061,KEVIN ANDERSON,PABLO CARRENO BUSTA,20170807,104731,203,31,32,1260,105807,188,26,15,2350,3,101,14,3,65,42,32,12,11,1,3,0,1,82,62,35,10,10,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
81062,SAM QUERREY,JO WILFRIED TSONGA,20170807,105023,198,30,20,1990,104542,188,32,12,2805,3,92,6,1,69,39,31,20,13,1,2,9,2,70,35,26,20,13,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
81063,GRIGOR DIMITROV,MISCHA ZVEREV,20170807,105777,188,26,11,3070,104999,190,30,26,1461,3,99,6,7,82,50,34,18,14,0,3,1,6,81,44,30,18,13,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
81067,GAEL MONFILS,KEI NISHIKORI,20170807,104792,193,31,22,1915,105453,178,28,9,3320,3,161,5,0,112,70,43,24,18,5,10,2,7,116,66,43,27,18,4,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
81073,JUAN MARTIN DEL POTRO,JOHN ISNER,20170807,105223,198,29,31,1325,104545,206,32,19,2145,3,109,9,3,70,40,34,16,12,0,0,24,4,80,50,38,13,12,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
81080,PABLO CARRENO BUSTA,KAREN KHACHANOV,20170807,105807,188,26,15,2350,111575,187,21,30,1330,3,86,2,0,68,47,37,9,13,2,4,6,5,67,40,31,11,13,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
81095,GRIGOR DIMITROV,NICK KYRGIOS,20170814,105777,188,26,11,3070,106401,193,22,23,1770,3,85,6,5,59,33,28,18,11,2,2,15,4,60,42,31,8,10,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
81096,NICK KYRGIOS,DAVID FERRER,20170814,106401,193,22,23,1770,103970,175,35,31,1345,3,124,14,4,85,48,43,17,12,3,3,1,5,86,50,38,21,12,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
81097,GRIGOR DIMITROV,JOHN ISNER,20170814,105777,188,26,11,3070,104545,206,32,19,2110,3,123,10,1,90,59,49,19,12,2,2,14,0,84,61,46,16,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
81098,NICK KYRGIOS,RAFAEL NADAL,20170814,106401,193,22,23,1770,104745,185,31,2,7555,3,80,10,5,56,35,30,11,10,2,3,4,2,56,36,25,6,10,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1
81099,DAVID FERRER,DOMINIC THIEM,20170814,103970,175,35,31,1345,106233,185,24,8,4030,3,76,2,4,42,22,19,14,9,1,2,4,3,72,45,29,9,9,5,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
81102,RAFAEL NADAL,ALBERT RAMOS,20170814,104745,185,31,2,7555,105077,188,30,24,1735,3,98,7,0,64,45,35,13,10,4,4,3,4,61,32,24,14,10,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
81105,DAVID FERRER,PABLO CARRENO BUSTA,20170814,103970,175,35,31,1345,105807,188,26,17,2305,3,76,1,4,54,27,21,19,10,3,4,0,1,51,32,22,11,10,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
81108,GRIGOR DIMITROV,JUAN MARTIN DEL POTRO,20170814,105777,188,26,11,3070,105223,198,29,30,1370,3,99,9,5,72,48,35,13,11,4,5,6,2,61,29,21,15,10,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
81110,RAFAEL NADAL,RICHARD GASQUET,20170814,104745,185,31,2,7555,104755,185,31,29,1390,3,85,8,2,56,33,28,15,10,1,1,4,3,65,43,30,8,9,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
81111,ALBERT RAMOS,GILLES MULLER,20170814,105077,188,30,24,1735,104180,193,34,22,1885,3,139,7,1,98,64,51,17,16,2,3,19,10,90,47,42,17,16,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
81114,DOMINIC THIEM,FABIO FOGNINI,20170814,106233,185,24,8,4030,104926,178,30,25,1545,3,66,5,2,48,26,23,15,9,2,2,3,2,59,30,16,15,8,4,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
81116,PABLO CARRENO BUSTA,MISCHA ZVEREV,20170814,105807,188,26,17,2305,104999,190,30,26,1474,3,93,4,2,62,43,30,12,10,0,1,8,6,77,42,30,14,11,7,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
81129,NICK KYRGIOS,DAVID GOFFIN,20170814,106401,193,22,23,1770,105676,163,27,13,2560,3,66,10,6,56,31,27,14,9,4,4,5,5,53,26,19,11,8,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
81146,JUAN MARTIN DEL POTRO,TOMAS BERDYCH,20170814,105223,198,29,30,1370,104607,196,32,15,2390,3,115,17,7,71,42,37,14,13,3,5,12,3,91,55,38,17,14,7,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
81295,DAVID GOFFIN,GAEL MONFILS,20170828,105676,163,27,14,2525,104792,193,31,22,1915,5,75,0,0,53,32,26,12,0,2,2,1,4,61,27,18,17,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
81299,JUAN MARTIN DEL POTRO,ROBERTO BAUTISTA AGUT,20170828,105223,198,29,28,1460,105138,183,29,13,2525,5,130,14,4,77,49,38,17,0,2,3,0,1,92,57,37,16,0,8,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
81302,MISCHA ZVEREV,JOHN ISNER,20170828,104999,190,30,27,1484,104545,206,32,15,2425,5,127,4,1,94,59,46,24,0,3,3,11,7,101,67,51,13,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
81312,JUAN MARTIN DEL POTRO,DOMINIC THIEM,20170828,105223,198,29,28,1460,106233,185,24,8,4030,5,215,9,4,136,78,50,33,0,6,12,5,5,144,91,57,31,0,11,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
81313,SAM QUERREY,MISCHA ZVEREV,20170828,105023,198,30,21,2095,104999,190,30,27,1484,5,76,18,3,62,38,35,13,0,0,0,6,4,80,51,29,11,0,6,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
81318,JUAN MARTIN DEL POTRO,ROGER FEDERER,20170828,105223,198,29,28,1460,103819,185,36,3,7145,5,170,12,3,119,80,65,20,0,1,3,17,5,137,84,61,30,0,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
81319,KEVIN ANDERSON,SAM QUERREY,20170828,104731,203,31,32,1360,105023,198,30,21,2095,5,206,22,3,147,99,81,29,0,1,2,20,7,153,84,68,38,0,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
81321,RAFAEL NADAL,JUAN MARTIN DEL POTRO,20170828,104745,185,31,1,7645,105223,198,29,28,1460,5,150,5,2,90,65,50,18,0,1,2,7,4,95,63,45,9,0,7,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
81322,KEVIN ANDERSON,PABLO CARRENO BUSTA,20170828,104731,203,31,32,1360,105807,188,26,19,2225,5,175,22,1,103,71,59,21,0,2,4,1,2,144,102,65,22,0,10,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
81323,RAFAEL NADAL,KEVIN ANDERSON,20170828,104745,185,31,1,7645,104731,203,31,32,1360,5,147,1,1,72,45,38,19,0,0,0,10,4,108,64,47,16,0,5,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
81352,FABIO FOGNINI,ROBERTO BAUTISTA AGUT,20170918,104926,178,30,29,1545,105138,183,29,13,2525,3,147,4,3,103,62,45,24,16,2,5,7,0,110,70,53,22,16,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
81432,RAFAEL NADAL,NICK KYRGIOS,20171002,104745,185,31,1,9465,106401,193,22,19,2245,3,92,2,1,56,37,26,11,8,4,4,8,5,64,31,21,10,7,8,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
81433,RAFAEL NADAL,GRIGOR DIMITROV,20171002,104745,185,31,1,9465,105777,188,26,8,3575,3,136,1,1,90,61,41,18,13,10,12,10,6,84,54,36,13,13,8,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
81434,NICK KYRGIOS,ALEXANDER ZVEREV,20171002,106401,193,22,19,2245,100644,198,20,4,4310,3,77,11,0,56,39,34,12,11,1,1,0,2,57,30,23,14,10,3,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
81435,RAFAEL NADAL,JOHN ISNER,20171002,104745,185,31,1,9465,104545,206,32,17,2425,3,103,5,0,68,40,29,23,11,3,3,22,2,73,58,40,6,11,3,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
81436,GRIGOR DIMITROV,ROBERTO BAUTISTA AGUT,20171002,105777,188,26,8,3575,105138,183,29,13,2525,3,148,12,4,94,56,42,21,15,2,4,4,4,99,51,36,25,15,6,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
81441,GRIGOR DIMITROV,JUAN MARTIN DEL POTRO,20171002,105777,188,26,8,3575,105223,198,29,24,1820,3,120,4,4,87,57,42,14,12,5,7,6,4,75,41,30,16,12,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
81443,NICK KYRGIOS,MISCHA ZVEREV,20171002,106401,193,22,19,2245,104999,190,30,27,1627,3,81,11,1,61,38,32,15,12,0,1,2,1,71,45,30,15,13,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
81446,ALEXANDER ZVEREV,FABIO FOGNINI,20171002,100644,198,20,4,4310,104926,178,30,26,1650,3,72,4,4,62,40,30,10,9,2,3,2,8,56,28,19,12,9,5,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
81447,RAFAEL NADAL,LUCAS POUILLE,20171002,104745,185,31,1,9465,106298,185,24,23,1825,3,151,4,7,102,73,59,15,17,3,4,9,5,110,65,50,21,17,3,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
81452,JUAN MARTIN DEL POTRO,PABLO CUEVAS,20171002,105223,198,29,24,1820,104655,180,32,32,1325,3,98,11,1,75,48,39,16,11,3,3,9,1,68,42,35,13,11,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
81463,DAVID GOFFIN,ADRIAN MANNARINO,20171002,105676,163,27,11,2855,105173,183,29,31,1335,3,83,3,1,56,35,28,15,11,1,2,4,0,66,40,29,11,10,3,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
81464,ADRIAN MANNARINO,MARIN CILIC,20171002,105173,183,29,31,1335,105227,198,29,5,4155,3,162,8,5,102,57,40,23,14,8,10,12,4,112,63,43,17,14,9,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
81465,DAVID GOFFIN,DIEGO SEBASTIAN SCHWARTZMAN,20171002,105676,163,27,11,2855,106043,170,25,29,1585,3,123,6,1,86,42,33,25,12,2,3,5,2,87,44,35,22,12,4,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
81468,DAVID GOFFIN,RICHARD GASQUET,20171002,105676,163,27,11,2855,104755,185,31,30,1365,3,97,8,3,64,35,28,16,10,3,4,5,1,57,33,23,8,10,4,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
81486,RICHARD GASQUET,SAM QUERREY,20171002,104755,185,31,30,1365,105023,198,30,15,2445,3,89,3,0,65,44,37,14,11,5,5,10,1,72,39,28,21,11,4,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
81494,ROGER FEDERER,RAFAEL NADAL,20171009,103819,185,36,2,7505,104745,185,31,1,9875,3,72,10,0,44,30,25,11,9,0,0,4,0,61,45,28,8,10,4,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
81495,RAFAEL NADAL,MARIN CILIC,20171009,104745,185,31,1,9875,105227,198,29,5,4155,3,131,4,2,72,52,40,12,12,3,5,13,2,92,61,39,14,12,9,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
81496,ROGER FEDERER,JUAN MARTIN DEL POTRO,20171009,103819,185,36,2,7505,105223,198,29,23,1865,3,117,7,0,64,46,40,10,13,0,1,12,1,111,74,48,19,14,7,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
81497,RAFAEL NADAL,GRIGOR DIMITROV,20171009,104745,185,31,1,9875,105777,188,26,9,3455,3,152,6,2,95,71,53,17,16,2,2,13,4,96,72,52,12,15,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
81498,MARIN CILIC,ALBERT RAMOS,20171009,105227,198,29,5,4155,105077,188,30,25,1755,3,81,10,0,60,38,33,10,10,3,4,5,2,52,35,25,7,9,7,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1
81500,ROGER FEDERER,RICHARD GASQUET,20171009,103819,185,36,2,7505,104755,185,31,31,1410,3,78,5,2,61,48,36,7,11,2,3,1,0,63,39,27,11,11,5,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
81501,RAFAEL NADAL,FABIO FOGNINI,20171009,104745,185,31,1,9875,104926,178,30,28,1650,3,62,7,0,46,36,28,6,8,2,2,3,3,43,24,16,7,8,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
81502,GRIGOR DIMITROV,SAM QUERREY,20171009,105777,188,26,9,3455,105023,198,30,17,2445,3,80,10,3,66,42,37,10,11,2,3,12,4,61,36,28,9,10,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
81506,JUAN MARTIN DEL POTRO,ALEXANDER ZVEREV,20171009,105223,198,29,23,1865,100644,198,20,4,4400,3,115,12,0,75,55,49,13,15,1,2,22,1,98,72,57,12,16,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
81510,FABIO FOGNINI,LUCAS POUILLE,20171009,104926,178,30,28,1650,106298,185,24,24,1825,3,96,9,4,74,43,34,20,11,3,3,9,0,72,42,30,17,10,8,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
81516,ALBERT RAMOS,PABLO CARRENO BUSTA,20171009,105077,188,30,25,1755,105807,188,26,11,2855,3,104,8,0,65,43,34,16,12,2,2,5,1,77,50,34,14,12,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
81524,ROGER FEDERER,DIEGO SEBASTIAN SCHWARTZMAN,20171009,103819,185,36,2,7505,106043,170,25,26,1720,3,93,14,0,72,47,35,14,11,4,5,3,1,85,54,34,15,11,6,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
81534,KEVIN ANDERSON,ADRIAN MANNARINO,20171009,104731,203,31,15,2470,105173,183,29,29,1570,3,61,13,0,37,23,22,10,8,0,0,4,5,58,36,20,8,8,7,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
81549,JO WILFRIED TSONGA,DIEGO SEBASTIAN SCHWARTZMAN,20171016,104542,188,32,17,2285,106043,170,25,26,1720,3,92,8,2,69,37,27,17,11,4,6,1,2,57,35,21,11,10,4,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
81553,DIEGO SEBASTIAN SCHWARTZMAN,DAVID FERRER,20171016,106043,170,25,26,1720,103970,175,36,31,1425,3,91,3,2,63,33,23,17,10,2,4,1,4,71,37,24,14,10,6,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
81603,JUAN MARTIN DEL POTRO,GRIGOR DIMITROV,20171016,105223,198,29,19,2225,105777,188,26,8,3590,3,83,9,1,54,38,29,10,9,4,4,5,2,53,33,20,11,9,2,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
81604,GRIGOR DIMITROV,FABIO FOGNINI,20171016,105777,188,26,8,3590,104926,178,30,27,1695,3,87,8,1,71,49,34,13,11,3,5,3,1,60,38,26,8,10,2,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
81606,GRIGOR DIMITROV,MISCHA ZVEREV,20171016,105777,188,26,8,3590,104999,190,30,30,1457,3,73,4,1,48,32,29,11,10,0,0,6,3,71,41,30,11,9,4,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
81607,FABIO FOGNINI,JACK SOCK,20171016,104926,178,30,27,1695,106058,185,25,21,2005,3,170,8,7,132,70,48,37,18,7,9,10,7,115,51,37,38,18,5,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
81630,ROGER FEDERER,JUAN MARTIN DEL POTRO,20171023,103819,185,36,2,8505,105223,198,29,19,2225,3,151,7,5,101,53,39,27,16,4,7,6,2,108,72,50,12,15,10,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
81631,ROGER FEDERER,DAVID GOFFIN,20171023,103819,185,36,2,8505,105676,163,27,10,2840,3,60,4,3,40,23,21,11,8,0,0,6,2,65,38,21,10,7,6,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
81632,JUAN MARTIN DEL POTRO,MARIN CILIC,20171023,105223,198,29,19,2225,105227,198,29,4,4505,3,97,7,2,55,37,28,9,10,1,3,6,6,66,28,18,17,10,8,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
