,Year,Day,PlayerA_id,PlayerA_name,PlayerA_height,PlayerA_age,PlayerA_rank,PlayerA_rank_points,PlayerB_id,PlayerB_name,PlayerB_height,PlayerB_age,PlayerB_rank,PlayerB_rank_points,PlayerA_ace,PlayerA_df,PlayerA_svpt,PlayerA_1stIn,PlayerA_1stWon,PlayerA_2ndWon,PlayerA_SvGms,PlayerA_bpSaved,PlayerA_bpFaced,PlayerA_minutes,PlayerA_bestof,PlayerA_hand_L,PlayerA_hand_R,PlayerB_ace,PlayerB_df,PlayerB_svpt,PlayerB_1stIn,PlayerB_1stWon,PlayerB_2ndWon,PlayerB_SvGms,PlayerB_bpSaved,PlayerB_bpFaced,PlayerB_minutes,PlayerB_bestof,PlayerA_hand_L,PlayerA_hand_R,best_of,minutes,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,draw_size_4.0,draw_size_8.0,draw_size_9.0,draw_size_10.0,draw_size_16.0,draw_size_28.0,draw_size_32.0,draw_size_48.0,draw_size_56.0,draw_size_64.0,draw_size_96.0,draw_size_128.0,tourney_level_A,tourney_level_D,tourney_level_F,tourney_level_G,tourney_level_M,round_BR,round_F,round_QF,round_R128,round_R16,round_R32,round_R64,round_RR,round_SF,PlayerA Win
2717,2001,260,101948,PETE SAMPRAS,185,30,10,1895,102563,THOMAS JOHANSSON,180,26,14,1565,9.208715,5.219451,73.567028,41.659044,33.055268,15.770476,11.316146,4.375896,5.779469,104.401332,3.458231,0,1,7.195768,5.094395,83.229504,43.419558,33.119572,16.758828,13.187812,2.929707,6.802588,105.781429,3.164707,0,1,3,74,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2718,2001,260,103163,TOMMY HAAS,188,23,16,1445,103096,ARNAUD CLEMENT,173,24,12,1835,5.105868,2.537250,73.049564,37.755124,30.010002,19.868673,11.411563,3.924292,5.595599,96.939865,3.371873,0,1,2.880412,3.261900,54.342049,31.003826,20.241856,9.713303,8.188705,3.121012,6.457575,100.796846,3.446753,0,1,3,101,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2719,2001,260,103163,TOMMY HAAS,188,23,16,1445,101948,PETE SAMPRAS,185,30,10,1895,5.094533,2.509584,72.956339,37.710936,30.007974,19.868920,11.401905,3.914457,5.574269,96.939865,3.371873,0,1,9.204208,5.227010,73.534295,41.638739,33.037815,15.760558,11.308899,4.380495,5.782464,104.401332,3.458231,0,1,3,101,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2720,2001,280,102338,YEVGENY KAFELNIKOV,190,28,6,2950,103103,DOMINIK HRBATY,183,24,28,1185,3.760679,1.897085,76.832036,44.351905,31.302828,17.156648,12.689010,3.442435,6.370741,97.037454,3.317448,0,1,6.917860,6.188476,102.095311,50.280728,35.076609,23.349931,15.356929,5.851837,11.183830,103.884291,3.310079,0,1,3,132,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2721,2001,280,103498,MARAT SAFIN,193,22,7,2625,102338,YEVGENY KAFELNIKOV,190,28,6,2950,8.863326,1.819764,62.671151,32.860863,24.775609,15.019815,10.224145,4.015582,6.262400,110.442819,3.645530,0,1,3.757155,1.891150,76.834478,44.354881,31.302052,17.158917,12.692220,3.441746,6.371543,97.037454,3.317448,0,1,3,55,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2722,2001,171,102338,YEVGENY KAFELNIKOV,190,27,7,2605,102998,JAN MICHAEL GAMBILL,190,24,15,1605,3.750967,1.881500,76.838584,44.359456,31.300936,17.162994,12.697649,3.440379,6.372640,96.468863,3.274549,0,1,11.414294,4.941487,96.021866,58.851597,46.758146,17.937419,15.794223,4.397829,6.860171,105.629759,3.185513,0,1,3,118,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2723,2001,171,103096,ARNAUD CLEMENT,173,23,12,1900,102998,JAN MICHAEL GAMBILL,190,24,15,1605,2.864381,3.276617,53.651963,30.570418,19.913027,9.536515,8.104431,3.078332,6.436108,108.057287,3.498633,0,1,11.401929,4.945014,96.239541,59.141380,47.028408,17.936800,15.865572,4.372751,6.825104,105.629759,3.185513,0,1,3,104,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2724,2001,171,101948,PETE SAMPRAS,185,30,5,2815,102644,FRANCO SQUILLARI,183,26,16,1493,9.198025,5.237165,73.488406,41.610721,33.013940,15.746633,11.298964,4.386486,5.786260,104.331174,3.476036,0,1,2.318566,7.163590,71.746497,37.959978,27.430998,18.555471,11.347309,2.352874,4.148230,94.879960,3.000000,0,1,3,114,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2725,2001,171,103498,MARAT SAFIN,193,21,2,3765,101948,PETE SAMPRAS,185,30,5,2815,8.888122,1.805236,62.234248,32.641638,24.605456,14.898038,10.165267,4.030501,6.270844,110.982234,3.572706,0,1,9.193172,5.245157,73.453194,41.589089,32.995428,15.735956,11.291317,4.391174,5.789296,104.331174,3.476036,0,1,3,104,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2726,2001,171,101948,PETE SAMPRAS,185,30,5,2815,103206,SEBASTIEN GROSJEAN,175,23,10,2030,9.188191,5.253118,73.418220,41.567707,32.977055,15.725546,11.283772,4.395867,5.792341,104.331174,3.476036,0,1,4.270987,2.297986,104.363408,66.853613,45.712375,14.511890,13.917761,6.176583,10.475656,106.103526,3.243182,0,1,3,111,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2727,2001,171,103206,SEBASTIEN GROSJEAN,175,23,10,2030,102644,FRANCO SQUILLARI,183,26,16,1493,4.270247,2.304184,104.747174,67.152044,45.909892,14.492741,13.945125,6.205921,10.525000,106.103526,3.243182,0,1,2.287870,7.225386,71.462501,37.701966,27.281564,18.614620,11.323367,2.267016,4.017923,94.879960,3.000000,0,1,3,65,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2728,2001,171,103498,MARAT SAFIN,193,21,2,3765,102644,FRANCO SQUILLARI,183,26,16,1493,8.899981,1.796878,62.016904,32.536978,24.524302,14.838232,10.136354,4.037003,6.272586,110.982234,3.572706,0,1,2.243935,7.270655,71.312217,37.561452,27.213269,18.692339,11.318746,2.190583,3.891259,94.879960,3.000000,0,1,3,110,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2729,2001,171,103096,ARNAUD CLEMENT,173,23,12,1900,102338,YEVGENY KAFELNIKOV,190,27,7,2605,2.848082,3.287498,53.184084,30.285689,19.685308,9.405561,8.044425,3.059142,6.435910,108.057287,3.498633,0,1,3.747268,1.875823,76.841173,44.361798,31.300001,17.165698,12.700992,3.439509,6.373307,96.468863,3.274549,0,1,3,62,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2730,2001,171,102358,THOMAS ENQVIST,190,27,14,1725,103017,NICOLAS KIEFER,183,24,28,1045,4.843834,3.567271,64.154814,38.922164,27.711791,10.243499,9.972665,3.396490,6.183335,100.114203,3.309685,0,1,5.796303,2.498379,53.338791,30.464546,23.283636,11.355336,8.640936,3.554037,5.208280,105.209295,3.295653,0,1,3,64,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2731,2001,171,102158,PATRICK RAFTER,185,28,8,2215,102358,THOMAS ENQVIST,190,27,14,1725,5.818294,4.609210,77.222286,47.676452,30.828856,12.846714,11.617729,4.563095,8.994792,105.289474,3.416882,0,1,4.827111,3.562280,64.094299,38.904196,27.684246,10.213477,9.961789,3.397446,6.186463,100.114203,3.309685,0,1,3,79,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2732,2001,171,102374,ALEX CORRETJA,180,27,13,1825,103720,LLEYTON HEWITT,180,20,6,2615,2.745863,1.455020,79.380491,56.603912,33.467072,13.007892,12.684205,5.326934,9.381873,108.469002,3.176966,0,1,2.991099,1.997957,70.043078,41.496087,26.298336,14.570310,10.423294,4.864269,7.951023,106.946720,3.282828,0,1,3,135,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2733,2001,171,102374,ALEX CORRETJA,180,27,13,1825,103163,TOMMY HAAS,188,23,23,1295,2.743802,1.454384,79.401723,56.648121,33.479030,13.007766,12.690509,5.331446,9.389849,108.469002,3.176966,0,1,5.082182,2.468440,72.819620,37.645293,30.007355,19.870045,11.387843,3.898407,5.540182,98.720466,3.450643,0,1,3,93,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2734,2001,171,102374,ALEX CORRETJA,180,27,13,1825,102796,MAGNUS NORMAN,188,25,9,2035,2.741842,1.453681,79.423959,56.691734,33.490505,13.008447,12.696989,5.335904,9.397956,108.469002,3.176966,0,1,5.616598,3.011640,74.490298,39.210096,28.378356,15.298824,11.142855,4.390860,8.168800,106.752358,3.463607,0,1,3,80,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2735,2001,171,103017,NICOLAS KIEFER,183,24,28,1045,102158,PATRICK RAFTER,185,28,8,2215,5.797313,2.484761,53.052995,30.330192,23.199249,11.276447,8.603988,3.549679,5.193752,105.209295,3.295653,0,1,5.819467,4.615997,77.225822,47.681178,30.808747,12.838844,11.615475,4.566047,9.008146,105.289474,3.416882,0,1,3,109,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2736,2001,171,103720,LLEYTON HEWITT,180,20,6,2615,102796,MAGNUS NORMAN,188,25,9,2035,2.984314,1.979359,70.066815,41.536164,26.290534,14.567822,10.424005,4.873439,7.969663,106.946720,3.282828,0,1,5.606245,3.012517,74.439121,39.177222,28.351476,15.281804,11.141281,4.387736,8.173715,106.752358,3.463607,0,1,3,72,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2737,2001,342,103720,LLEYTON HEWITT,180,21,2,3615,103206,SEBASTIEN GROSJEAN,175,23,7,2500,3.033643,2.080111,70.003740,41.327625,26.371884,14.623093,10.425233,4.819381,7.851829,109.642748,3.435481,0,1,4.301800,2.280999,103.012167,65.764948,44.995439,14.600577,13.822237,6.069774,10.297717,101.953747,3.348473,0,1,3,109,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2738,2001,342,103206,SEBASTIEN GROSJEAN,175,23,7,2500,102158,PATRICK RAFTER,185,29,5,2855,4.294442,2.284096,103.315006,66.010057,45.154114,14.580311,13.843700,6.095503,10.340125,101.953747,3.348473,0,1,5.820255,4.594758,77.229234,47.679500,30.887950,12.865918,11.625178,4.554954,8.961497,104.295102,3.451329,0,1,3,82,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2739,2001,342,103206,SEBASTIEN GROSJEAN,175,23,7,2500,101736,ANDRE AGASSI,180,32,3,3420,4.287075,2.287202,103.618559,66.251089,45.310932,14.562736,13.865701,6.120165,10.381636,101.953747,3.348473,0,1,1.847545,1.978904,65.565299,45.617706,32.705997,9.616538,10.907215,2.129402,4.459838,102.213592,3.557864,0,1,3,71,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2740,2001,342,103206,SEBASTIEN GROSJEAN,175,23,7,2500,102338,YEVGENY KAFELNIKOV,190,28,6,2845,4.280959,2.290317,103.918533,66.491130,45.469107,14.543774,13.887414,6.143283,10.420936,101.953747,3.348473,0,1,3.765061,1.898896,76.834006,44.353452,31.306534,17.157146,12.687755,3.443642,6.370301,97.501904,3.308094,0,1,3,72,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2741,2001,342,103720,LLEYTON HEWITT,180,21,2,3615,103206,SEBASTIEN GROSJEAN,175,23,7,2500,3.025793,2.067615,70.008196,41.351878,26.358102,14.614315,10.424160,4.827623,7.869064,109.642748,3.435481,0,1,4.277409,2.294279,104.215071,66.728360,45.626110,14.525893,13.908400,6.166045,10.458757,101.953747,3.348473,0,1,5,115,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2742,2001,342,103720,LLEYTON HEWITT,180,21,2,3615,101736,ANDRE AGASSI,180,32,3,3420,3.018465,2.054954,70.013321,41.376835,26.345871,14.605874,10.423726,4.835132,7.885326,109.642748,3.435481,0,1,1.841418,1.977650,65.555965,45.641317,32.730114,9.596450,10.909140,2.119815,4.448978,102.213592,3.557864,0,1,3,92,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2743,2001,342,103720,LLEYTON HEWITT,180,21,2,3615,102158,PATRICK RAFTER,185,29,5,2855,3.010630,2.041600,70.021230,41.404608,26.336031,14.598307,10.424215,4.841883,7.900579,109.642748,3.435481,0,1,5.821939,4.600629,77.233211,47.683039,30.871468,12.860327,11.623508,4.558067,8.973312,104.295102,3.451329,0,1,3,97,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2744,2001,342,103720,LLEYTON HEWITT,180,21,2,3615,103507,JUAN CARLOS FERRERO,183,22,4,3005,3.003846,2.028061,70.030180,41.431875,26.325780,14.590860,10.424610,4.849420,7.916883,109.642748,3.435481,0,1,1.314646,2.457027,64.561899,40.386364,26.400959,12.544490,10.031335,2.860447,5.498928,105.900400,3.387912,0,1,3,90,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2745,2001,342,101736,ANDRE AGASSI,180,32,3,3420,102158,PATRICK RAFTER,185,29,5,2855,1.835191,1.976519,65.545482,45.664445,32.754041,9.575881,10.910962,2.109972,4.437815,102.213592,3.557864,0,1,5.823264,4.606148,77.236213,47.686790,30.854650,12.854219,11.621634,4.560877,8.984758,104.295102,3.451329,0,1,3,73,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2746,2001,342,102338,YEVGENY KAFELNIKOV,190,28,6,2845,103507,JUAN CARLOS FERRERO,183,22,4,3005,3.761114,1.893810,76.836093,44.355558,31.305382,17.159233,12.690750,3.442690,6.370891,97.501904,3.308094,0,1,1.291957,2.453322,64.425168,40.305342,26.323615,12.506986,10.012030,2.837310,5.481106,105.900400,3.387912,0,1,3,137,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2747,2001,342,102338,YEVGENY KAFELNIKOV,190,28,6,2845,101964,GORAN IVANISEVIC,193,30,13,1671,3.757128,1.888800,76.837607,44.357242,31.303771,17.161172,12.693658,3.441779,6.371576,97.501904,3.308094,0,1,10.609478,4.136831,69.941044,38.125832,28.316320,16.453715,11.027898,4.330007,6.827181,88.180365,3.202485,0,1,3,66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2748,2001,342,102338,YEVGENY KAFELNIKOV,190,28,6,2845,102856,GUSTAVO KUERTEN,190,25,1,4005,3.753402,1.884000,76.840219,44.359337,31.302531,17.163331,12.696679,3.440909,6.372324,97.501904,3.308094,0,1,6.317738,2.447143,73.120508,40.363121,28.898992,15.348601,12.237399,3.018737,6.582455,103.047278,3.372230,0,1,3,97,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2749,2001,342,101964,GORAN IVANISEVIC,193,30,13,1671,102856,GUSTAVO KUERTEN,190,25,1,4005,10.583788,4.132391,69.879960,38.095684,28.272824,16.439489,11.015955,4.338463,6.839685,88.180365,3.202485,1,0,6.318730,2.445074,73.110855,40.362200,28.895302,15.339939,12.241328,3.014230,6.583330,103.047278,3.372230,1,0,3,111,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2750,2001,342,103507,JUAN CARLOS FERRERO,183,22,4,3005,101964,GORAN IVANISEVIC,193,30,13,1671,1.268612,2.448353,64.280107,40.215738,26.240094,12.468541,9.991888,2.814603,5.464553,105.900400,3.387912,0,1,10.557284,4.127827,69.816359,38.064326,28.227768,16.424635,11.003489,4.347202,6.852515,88.180365,3.202485,0,1,3,119,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2751,2001,342,103507,JUAN CARLOS FERRERO,183,22,4,3005,102856,GUSTAVO KUERTEN,190,25,1,4005,1.246844,2.443869,64.153911,40.140205,26.164135,12.431385,9.972686,2.795959,5.452936,105.900400,3.387912,0,1,6.319934,2.443137,73.101435,40.362014,28.891658,15.330595,12.245430,3.009851,6.584613,103.047278,3.372230,0,1,3,85,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2752,2002,85,101962,YOUNES EL AYNAOUI,193,30,21,1268,102318,ANDREI PAVEL,183,28,30,1110,9.372644,4.012608,80.138268,53.076247,37.525028,12.218414,11.159276,6.125175,8.391315,101.302130,3.290849,0,1,7.090753,2.705995,78.305338,40.216376,28.888463,19.744209,11.561430,5.750813,8.152147,100.268337,3.121121,0,1,3,121,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2753,2002,85,102563,THOMAS JOHANSSON,180,27,10,2300,102610,ALBERT COSTA,180,27,29,1110,7.511832,4.865853,83.364594,43.503110,33.248627,17.053317,13.214937,3.014167,6.784083,106.860474,3.301129,0,1,1.128139,3.486792,77.230106,51.752289,34.043900,11.949617,12.220708,2.095923,5.537762,95.224839,3.247967,0,1,3,61,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2754,2002,85,101962,YOUNES EL AYNAOUI,193,30,21,1268,103507,JUAN CARLOS FERRERO,183,22,3,3005,9.406985,4.025129,80.002556,53.103520,37.513170,12.124648,11.095415,6.162961,8.411259,101.302130,3.290849,0,1,1.273227,2.450076,64.304257,40.219442,26.238199,12.472288,9.995543,2.819820,5.473759,105.794550,3.360263,0,1,3,109,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2755,2002,85,102148,FABRICE SANTORO,178,29,26,1180,103206,SEBASTIEN GROSJEAN,175,24,9,2330,1.494840,4.341278,78.682378,42.456307,28.950515,17.273543,11.302107,5.062233,8.494968,101.944400,3.184893,0,1,4.289876,2.283471,103.607436,66.244143,45.307520,14.555111,13.865786,6.117972,10.380897,101.873550,3.322037,0,1,3,79,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2756,2002,85,102338,YEVGENY KAFELNIKOV,190,28,4,2775,102854,SJENG SCHALKEN,193,25,28,1140,3.762830,1.895080,76.836410,44.353786,31.304780,17.158723,12.690088,3.442418,6.370824,97.564780,3.297376,0,1,4.337113,2.250909,85.218368,52.278883,34.014864,15.840748,13.922966,4.138176,8.794686,120.566018,3.258776,0,1,3,86,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2757,2002,85,102563,THOMAS JOHANSSON,180,27,10,2300,102450,TIM HENMAN,185,27,11,2200,7.484513,4.889639,83.378880,43.505810,33.242050,17.029436,13.214198,3.007735,6.789822,106.860474,3.301129,0,1,6.504803,2.387537,63.496050,32.448034,22.149460,16.059209,9.707874,2.903108,5.669507,112.923903,3.394102,0,1,3,76,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2758,2002,85,102562,JIRI NOVAK,190,27,17,1661,102338,YEVGENY KAFELNIKOV,190,28,4,2775,6.172159,1.259905,95.823726,60.602496,39.179093,18.851363,14.232832,6.538630,10.248711,108.147096,3.388277,0,1,3.758668,1.889951,76.838992,44.356729,31.304032,17.160977,12.693279,3.441675,6.371536,97.564780,3.297376,0,1,3,51,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2759,2002,85,101962,YOUNES EL AYNAOUI,193,30,21,1268,102563,THOMAS JOHANSSON,180,27,10,2300,9.447110,4.039015,79.869649,53.112081,37.504519,12.038148,11.036205,6.186142,8.413775,101.302130,3.290849,0,1,7.456248,4.912297,83.372090,43.497862,33.228056,17.001882,13.210697,2.999707,6.792824,106.860474,3.301129,0,1,3,141,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2760,2002,85,102148,FABRICE SANTORO,178,29,26,1180,102562,JIRI NOVAK,190,27,17,1661,1.482009,4.359742,78.615494,42.394150,28.913884,17.259329,11.288495,5.059931,8.494414,101.944400,3.184893,0,1,6.092334,1.310362,95.627722,60.104691,38.809406,18.693081,14.148607,6.659377,10.474956,108.147096,3.388277,0,1,3,135,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2761,2002,85,102148,FABRICE SANTORO,178,29,26,1180,101962,YOUNES EL AYNAOUI,193,30,21,1268,1.468848,4.376933,78.524916,42.311031,28.862908,17.247095,11.272546,5.053078,8.486797,101.944400,3.184893,0,1,9.512026,4.051306,79.712587,53.096669,37.477933,11.975403,10.976210,6.199115,8.399923,101.302130,3.290849,0,1,3,138,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2762,2002,71,102257,GREG RUSEDSKI,193,28,30,1100,102563,THOMAS JOHANSSON,180,27,10,2300,16.520917,4.844505,106.846511,60.708504,51.787694,26.722636,15.585146,2.668392,3.887299,98.132420,3.255729,1,0,7.376018,4.961093,83.330686,43.470767,33.186355,16.933685,13.199910,2.981962,6.799267,108.649965,3.335863,1,0,3,84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2763,2002,71,102257,GREG RUSEDSKI,193,28,30,1100,102148,FABRICE SANTORO,178,29,26,1180,16.559042,4.845272,106.994931,60.796557,51.889111,26.773400,15.595184,2.655639,3.867979,98.132420,3.255729,1,0,1.451365,4.427773,78.444815,42.200355,28.808510,17.231931,11.252969,5.047925,8.484033,96.976724,3.223889,1,0,3,115,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2764,2002,71,102765,NICOLAS ESCUDE,185,26,27,1160,102257,GREG RUSEDSKI,193,28,30,1100,4.014675,3.075826,69.510865,42.496565,25.611146,12.641457,9.664400,5.614618,9.342938,89.363427,3.098377,0,1,16.598707,4.847007,107.142842,60.882683,51.989686,26.825603,15.605177,2.642331,3.847846,98.132420,3.255729,0,1,3,71,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2765,2002,71,102358,THOMAS ENQVIST,190,28,24,1200,103206,SEBASTIEN GROSJEAN,175,24,9,2325,4.887960,3.582086,64.329305,38.975629,27.787235,10.326580,10.002406,3.395308,6.176913,101.727759,3.283801,0,1,4.279480,2.293589,104.181756,66.706299,45.612393,14.521634,13.905363,6.163186,10.454864,101.346054,3.337109,0,1,3,78,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2766,2002,71,102358,THOMAS ENQVIST,190,28,24,1200,102338,YEVGENY KAFELNIKOV,190,28,4,2875,4.871869,3.577251,64.267089,38.956415,27.759935,10.296725,9.991733,3.396051,6.179658,101.727759,3.283801,0,1,3.754385,1.884693,76.840979,44.359214,31.302984,17.163256,12.696450,3.440868,6.372182,98.057189,3.306852,0,1,3,168,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2767,2002,71,102358,THOMAS ENQVIST,190,28,24,1200,102765,NICOLAS ESCUDE,185,26,27,1160,4.855502,3.572085,64.203894,38.936455,27.731895,10.266870,9.980941,3.396643,6.182303,101.727759,3.283801,0,1,3.935413,3.071209,69.428713,42.501265,25.509675,12.577264,9.620351,5.660592,9.410250,89.363427,3.098377,0,1,3,113,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2768,2002,252,102783,RAINER SCHUETTLER,180,26,24,1285,103598,XAVIER MALISSE,185,22,19,1405,3.038108,3.073040,60.617226,36.334377,24.701013,11.794987,9.745860,2.877435,5.670763,70.888889,3.000000,0,1,3.439819,1.816829,52.138007,28.981660,18.839976,9.667721,8.562529,3.526787,6.969099,68.218614,3.000000,0,1,3,57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2769,2002,252,103163,TOMMY HAAS,188,24,3,2960,103206,SEBASTIEN GROSJEAN,175,24,11,2005,5.280943,2.896122,74.531774,38.529797,30.128203,19.925376,11.569873,4.079134,5.921409,106.701570,3.383501,0,1,4.283878,2.240299,101.641662,64.674336,44.255075,14.674975,13.723362,5.973010,10.135730,101.530758,3.300314,0,1,3,112,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2770,2002,279,103387,PARADORN SRICHAPHAN,185,23,31,1060,103498,MARAT SAFIN,193,23,4,2715,7.375000,2.250000,64.000000,36.750000,27.500000,13.750000,9.750000,2.625000,4.500000,77.500000,3.000000,0,1,8.765766,1.868360,65.480936,34.371654,25.881287,15.726318,10.593809,3.990634,6.287184,115.006677,3.652200,0,1,3,76,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2771,2002,279,102338,YEVGENY KAFELNIKOV,190,29,8,2110,103387,PARADORN SRICHAPHAN,185,23,31,1060,3.780064,1.924113,76.809584,44.335446,31.306119,17.142498,12.670293,3.445276,6.364387,97.136625,3.277539,0,1,7.312500,2.375000,64.000000,36.625000,26.750000,13.625000,9.625000,2.687500,4.750000,77.500000,3.000000,0,1,3,79,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
