tourney_year,tourney_month,tourney_day,tourney_surface,tourney_singles_draw,winner_name,losers_name,match_duration,winner_aces,winner_double_faults,winner_service_points_total,winner_first_serves_in,winner_first_serve_points_won,winner_second_serve_points_won,winner_service_games_played,winner_break_points_saved,winner_break_points_serve_total,loser_aces,loser_double_faults,loser_service_points_total,loser_first_serves_in,loser_first_serve_points_won,loser_second_serve_points_won,loser_service_games_played,loser_break_points_saved,loser_break_points_serve_total
2018,2,19,Hard,28,Frances Tiafoe,Hyeon Chung,149,14,4,114,68,45,28,16,10,12,8,5,100,65,49,15,16,5,8
2018,2,19,Hard,28,Frances Tiafoe,Peter Gojowczyk,62,13,7,53,27,24,13,9,4,5,2,1,44,21,14,9,8,2,6
2018,2,19,Hard,28,Peter Gojowczyk,Steve Johnson,83,6,1,65,29,22,28,11,1,1,15,3,61,36,28,13,10,1,2
2018,2,19,Hard,28,Peter Gojowczyk,Reilly Opelka,78,7,1,63,31,28,21,11,0,0,15,4,65,35,28,16,10,8,9
2018,2,19,Hard,28,Steve Johnson,Evgeny Donskoy,80,9,5,66,37,30,15,9,7,7,3,1,53,33,17,12,8,2,5
2018,2,19,Hard,28,Reilly Opelka,Jack Sock,133,17,5,96,56,44,20,16,5,7,4,7,92,61,47,11,15,8,11
2018,2,19,Hard,28,Denis Shapovalov,Taylor Fritz,77,9,7,61,36,31,14,11,2,2,1,2,58,37,30,10,11,0,2
2018,2,19,Hard,28,Frances Tiafoe,Juan Martin del Potro,147,17,4,124,90,63,17,17,14,16,13,3,111,76,51,22,17,6,8
2018,2,19,Hard,28,Peter Gojowczyk,John Isner,152,6,5,124,58,49,41,18,3,3,30,1,115,80,67,20,18,1,1
2018,2,19,Hard,28,Steve Johnson,Milos Raonic,72,4,4,49,29,25,12,9,1,1,11,5,57,30,20,14,9,5,8
2018,2,19,Hard,28,Evgeny Donskoy,Donald Young,94,5,3,80,49,36,19,11,6,7,6,9,63,32,28,13,10,0,2
2018,2,19,Hard,28,Hyeon Chung,Franko Skugor,114,1,4,70,37,26,18,11,4,8,5,8,89,59,36,9,11,11,16
2018,2,19,Hard,28,Taylor Fritz,Mikhail Youzhny,109,13,4,79,52,40,10,13,6,8,6,6,82,46,32,14,13,4,9
2018,2,19,Hard,28,Denis Shapovalov,Jared Donaldson,145,13,7,98,60,47,23,16,4,5,6,5,109,61,43,27,16,6,9
2018,2,19,Hard,28,Jack Sock,John-Patrick Smith,81,2,6,71,44,36,13,10,4,4,6,1,55,39,25,11,10,0,2
2018,2,19,Hard,28,Juan Martin del Potro,Jeremy Chardy,68,7,0,50,38,30,5,9,3,4,5,3,47,30,21,6,9,1,5
2018,2,19,Hard,28,Taylor Fritz,Sam Querrey,109,10,3,98,68,52,15,15,6,8,9,5,88,44,34,28,14,2,3
2018,2,19,Hard,28,John Isner,Radu Albot,125,21,2,93,57,44,21,16,3,5,1,4,92,68,45,14,15,5,8
2018,2,19,Hard,28,Hyeon Chung,Cameron Norrie,101,1,0,77,49,34,17,12,4,6,5,4,88,59,38,11,13,3,8
2018,2,19,Hard,28,Milos Raonic,Taro Daniel,85,9,3,51,20,17,20,10,0,1,3,5,52,22,15,14,9,4,8
2018,2,19,Hard,28,Jared Donaldson,Peter Polansky,81,8,1,59,35,30,15,10,0,0,3,0,62,38,26,11,9,5,7
2018,2,19,Hard,28,Peter Gojowczyk,Lukas Lacko,102,10,8,91,45,36,24,14,5,7,11,6,85,45,31,19,14,9,13
2018,2,19,Hard,28,Steve Johnson,Nikoloz Basilashvili,71,10,5,62,33,26,16,10,5,6,2,1,59,41,23,9,9,2,5
2018,2,19,Hard,28,Evgeny Donskoy,Darian King,79,6,4,58,32,24,12,9,6,8,1,1,58,42,21,6,9,3,8
2018,2,19,Hard,28,Reilly Opelka,Ryan Harrison,95,15,4,77,46,36,19,12,0,1,5,5,78,51,39,15,12,3,4
2018,2,19,Hard,28,Denis Shapovalov,Ivo Karlovic,114,4,10,83,46,36,20,12,11,12,13,8,84,44,34,19,12,3,5
2018,2,19,Hard,28,Franko Skugor,Alexander Bublik,87,4,2,68,38,26,15,10,2,4,2,6,60,36,24,7,10,3,8
2018,2,19,Hard,28,Frances Tiafoe,Matthew Ebden,85,12,3,74,45,33,16,12,2,4,11,7,73,39,27,16,12,4,8
2018,2,19,Hard,28,Donald Young,Ramkumar Ramanathan,69,1,4,40,21,17,12,7,1,1,2,4,69,38,20,11,8,6,11
2018,2,19,Hard,28,Ramkumar Ramanathan,Bjorn Fratangelo,65,10,6,61,34,27,12,9,5,7,4,2,54,31,20,7,9,4,9
2018,2,19,Hard,28,Mikhail Youzhny,Dudi Sela,98,2,4,71,45,31,16,11,3,4,4,9,86,46,32,18,11,7,10
2018,2,19,Hard,28,John-Patrick Smith,Cameron Norrie,88,2,1,74,52,33,10,11,5,8,4,4,61,34,19,12,11,1,6
2018,2,19,Hard,28,Alexander Bublik,Darian King,140,5,11,107,57,40,15,15,11,18,2,5,110,76,41,17,16,13,20
2018,2,19,Hard,28,Franko Skugor,Peter Polansky,87,6,5,71,38,28,18,9,5,5,5,4,51,28,21,9,9,1,4
2018,2,19,Hard,28,Bjorn Fratangelo,Mitchell Krueger,119,7,1,89,56,45,16,12,4,4,2,0,92,50,32,27,12,8,8
2018,2,19,Hard,28,Cameron Norrie,Liam Broady,62,3,2,49,30,24,11,8,1,1,0,3,44,24,15,7,8,0,4
2018,2,19,Hard,28,Darian King,Tim Smyczek,147,1,4,125,79,51,24,16,11,15,4,3,89,50,33,18,15,5,10
2018,2,19,Hard,28,Franko Skugor,Henri Laaksonen,69,9,2,59,37,30,13,10,1,1,3,3,52,31,23,10,9,0,2
2018,2,19,Hard,28,Peter Polansky,Adrian Menendez-Maceiras,68,9,3,50,31,27,8,9,0,1,5,3,47,28,14,11,8,1,5
2018,2,19,Hard,28,John-Patrick Smith,Ernesto Escobedo,48,3,1,38,28,22,7,6,0,0,0,4,39,20,11,9,7,2,5
2018,2,19,Hard,28,Alexander Bublik,Boris Kozlov,62,7,5,56,21,17,17,9,1,3,0,3,47,39,22,1,8,4,9
2018,2,19,Hard,28,Ramkumar Ramanathan,Stefan Kozlov,69,7,1,49,29,22,11,9,4,6,0,7,49,23,16,6,8,3,8
2018,2,19,Hard,32,Lucas Pouille,Yuichi Sugita,113,14,4,95,55,45,14,13,5,7,5,4,87,48,35,13,13,4,8
2018,2,19,Hard,32,Roberto Bautista Agut,Malek Jaziri,79,3,2,54,35,27,12,10,4,5,2,1,55,36,22,8,9,0,3
2018,2,19,Hard,32,Lucas Pouille,Filip Krajinovic,139,16,4,112,56,48,31,17,2,3,6,4,105,66,49,21,16,6,8
2018,2,19,Hard,32,Roberto Bautista Agut,Lucas Pouille,82,1,0,58,43,31,10,10,3,4,4,2,57,28,17,14,9,6,9
2018,2,19,Hard,32,Malek Jaziri,Stefanos Tsitsipas,123,6,2,77,45,33,23,14,1,2,8,3,78,39,29,28,14,1,3
2018,2,19,Hard,32,Filip Krajinovic,Evgeny Donskoy,78,4,0,50,35,26,8,7,1,1,2,4,73,43,24,10,8,9,14
2018,2,19,Hard,32,Roberto Bautista Agut,Borna Coric,103,2,1,69,49,38,10,11,1,2,6,1,69,45,31,15,11,3,5
2018,2,19,Hard,32,Lucas Pouille,Karen Khachanov,100,7,2,83,53,40,16,14,5,7,7,1,78,46,36,16,14,0,3
2018,2,19,Hard,32,Evgeny Donskoy,Damir Dzumhur,51,1,0,41,23,16,14,7,1,1,4,0,42,26,11,6,7,3,8
2018,2,19,Hard,32,Roberto Bautista Agut,Pierre-Hugues Herbert,141,3,4,89,56,45,20,15,4,4,9,5,111,62,45,22,14,15,18
2018,2,19,Hard,32,Stefanos Tsitsipas,Philipp Kohlschreiber,103,8,3,82,40,34,26,15,2,3,3,3,72,51,39,13,14,1,3
2018,2,19,Hard,32,Filip Krajinovic,Marcos Baghdatis,109,5,4,90,61,47,11,11,8,9,9,5,70,40,33,9,11,4,6
2018,2,19,Hard,32,Yuichi Sugita,Jan-Lennard Struff,91,4,3,66,40,33,12,11,2,4,12,3,77,35,27,20,11,3,6
2018,2,19,Hard,32,Borna Coric,Benoit Paire,63,1,3,46,25,22,10,8,0,1,2,7,52,28,21,5,9,2,7
2018,2,19,Hard,32,Malek Jaziri,Robin Haase,117,6,2,94,58,48,17,12,8,8,8,1,73,43,38,14,12,1,1
2018,2,19,Hard,32,Malek Jaziri,Grigor Dimitrov,138,5,3,94,54,42,25,16,7,8,14,12,119,69,51,23,16,6,8
2018,2,19,Hard,32,Damir Dzumhur,Yannick Maden,114,0,6,76,39,23,21,10,5,8,1,5,61,36,18,10,9,4,9
2018,2,19,Hard,32,Roberto Bautista Agut,Florian Mayer,77,3,0,55,33,20,14,10,4,7,2,2,65,44,24,7,9,7,12
2018,2,19,Hard,32,Borna Coric,Richard Gasquet,76,6,2,53,31,23,15,10,3,5,5,3,67,40,23,11,9,6,10
2018,2,19,Hard,32,Philipp Kohlschreiber,Gleb Sakharov,73,5,1,51,34,22,14,9,4,5,6,2,51,29,21,8,9,6,10
2018,2,19,Hard,32,Filip Krajinovic,Thomas Fabbiano,116,8,2,82,56,38,9,11,3,6,1,3,82,60,36,9,11,8,12
2018,2,19,Hard,32,Yuichi Sugita,Ilya Ivashka,74,2,1,44,29,27,10,9,0,0,5,4,69,35,27,11,10,6,10
2018,2,19,Hard,32,Marcos Baghdatis,Viktor Troicki,107,5,2,68,36,29,16,10,2,3,5,5,85,49,36,10,10,9,13
2018,2,19,Hard,32,Evgeny Donskoy,Blaz Kavcic,89,8,2,72,40,28,16,10,4,6,4,1,57,27,14,16,9,3,7
2018,2,19,Hard,32,Robin Haase,Quentin Halys,135,2,3,104,61,42,18,15,13,17,13,5,102,59,40,21,15,4,8
2018,2,19,Hard,32,Pierre-Hugues Herbert,Joao Sousa,124,7,2,105,64,46,23,16,6,9,5,2,89,67,49,13,16,3,6
2018,2,19,Hard,32,Karen Khachanov,Denis Istomin,94,14,3,82,55,44,14,12,3,4,7,1,74,51,38,11,12,3,4
2018,2,19,Hard,32,Lucas Pouille,Ernests Gulbis,80,7,3,78,47,35,14,10,8,9,4,5,53,27,20,12,10,0,3
2018,2,19,Hard,32,Benoit Paire,Yoshihito Nishioka,103,15,6,98,60,47,16,15,4,6,2,1,82,60,38,12,14,2,6
2018,2,19,Hard,32,Jan-Lennard Struff,Andreas Haider-Maurer,57,13,5,47,25,23,7,9,0,2,5,3,54,32,19,9,9,3,8
2018,2,19,Hard,32,Stefanos Tsitsipas,Mikhail Kukushkin,132,16,1,86,58,44,20,14,3,3,5,3,119,73,43,25,15,12,16
2018,2,19,Hard,32,Yannick Maden,Yuki Bhambri,68,1,2,55,32,25,12,7,2,2,0,3,34,18,10,2,7,0,5
2018,2,19,Hard,32,Quentin Halys,Alexei Popyrin,113,15,4,79,47,40,16,11,6,6,3,3,75,42,29,20,11,2,3
2018,2,19,Hard,32,Gleb Sakharov,Blaz Kavcic,80,4,1,56,37,30,12,10,1,1,0,1,54,30,22,13,9,4,6
2018,2,19,Hard,32,Ernests Gulbis,Stefano Travaglia,74,8,2,48,31,28,9,9,1,1,6,1,58,34,21,10,8,3,6
2018,2,19,Hard,32,Yuki Bhambri,Ivan Dodig,53,6,4,48,34,26,7,8,5,6,2,2,55,36,20,5,7,2,7
2018,2,19,Hard,32,Ernests Gulbis,Lukas Lacko,83,10,5,66,34,23,19,10,4,5,6,1,60,36,26,10,10,2,5
2018,2,19,Hard,32,Quentin Halys,Matthias Bachinger,51,9,4,50,33,27,7,9,2,3,0,1,44,24,14,7,8,2,6
2018,2,19,Hard,32,Alexei Popyrin,Marcel Granollers,54,3,0,50,36,28,7,8,1,1,4,0,36,26,13,7,7,1,5
2018,2,19,Hard,32,Stefano Travaglia,Karim-Mohamed Maamoun,91,13,2,71,37,31,24,11,4,4,5,4,67,37,28,16,10,3,4
2018,2,19,Hard,32,Blaz Kavcic,Sumit Nagal,94,4,2,65,36,22,13,10,3,7,6,3,65,34,17,11,10,0,6
2018,2,19,Hard,32,Yannick Maden,Viktor Galovic,75,4,2,58,32,21,16,10,2,4,3,2,54,30,20,9,10,1,5
2018,2,19,Hard,32,Gleb Sakharov,Rajeev Ram,62,5,2,51,25,18,19,9,1,2,1,1,47,31,19,5,8,2,6
2018,2,26,Hard,32,Kevin Anderson,Jared Donaldson,142,18,3,81,53,40,15,14,4,6,4,6,95,43,29,27,14,6,10
2018,2,26,Hard,32,Alexander Zverev,Ryan Harrison,67,3,3,51,27,22,13,8,4,4,2,3,53,30,16,12,9,3,7
2018,2,26,Hard,32,Juan Martin del Potro,Alexander Zverev,92,6,1,56,36,28,11,9,1,1,10,2,59,36,26,8,9,4,7
2018,2,26,Hard,32,Juan Martin del Potro,Kevin Anderson,101,12,4,58,36,28,14,10,0,0,11,0,60,34,27,11,10,1,3
2018,2,26,Hard,32,Kevin Anderson,Hyeon Chung,113,18,2,69,48,38,12,11,6,7,2,2,70,42,33,12,11,1,3
2018,2,26,Hard,32,Juan Martin del Potro,Dominic Thiem,102,8,3,68,47,38,8,10,2,3,9,5,75,49,35,8,10,3,6
2018,2,26,Hard,32,Jared Donaldson,Feliciano Lopez,54,9,0,34,20,20,12,8,0,0,5,2,50,26,17,9,8,1,5
2018,2,26,Hard,32,Alexander Zverev,Peter Gojowczyk,91,7,4,80,49,38,13,11,8,9,4,5,57,29,23,14,10,0,2
2018,2,26,Hard,32,Juan Martin del Potro,David Ferrer,144,9,5,101,55,43,21,15,8,10,0,1,79,47,33,21,14,4,7
2018,2,26,Hard,32,Dominic Thiem,Denis Shapovalov,76,4,2,44,33,28,6,8,0,0,2,6,64,36,19,14,9,7,11
2018,2,26,Hard,32,Kevin Anderson,Adrian Mannarino,89,10,5,62,30,25,16,10,2,3,2,2,61,38,26,9,9,4,7
2018,2,26,Hard,32,Hyeon Chung,Ernesto Escobedo,67,6,0,47,30,22,13,8,0,0,3,2,44,19,9,13,8,2,6
2018,2,26,Hard,32,Feliciano Lopez,Thanasi Kokkinakis,74,8,0,55,39,31,11,10,2,2,15,2,58,42,34,2,9,3,5
2018,2,26,Hard,32,Jared Donaldson,Matthew Ebden,72,2,2,39,24,18,11,8,0,1,2,4,60,28,15,12,8,3,8
2018,2,26,Hard,32,Alexander Zverev,Mackenzie McDonald,81,7,0,63,40,31,16,11,1,1,1,6,69,36,27,14,10,8,10
2018,2,26,Hard,32,Ryan Harrison,Diego Schwartzman,137,9,5,118,70,47,24,16,7,10,8,3,84,48,38,15,15,1,5
2018,2,26,Hard,32,Dominic Thiem,Cameron Norrie,143,8,3,91,44,37,28,17,1,3,4,4,113,68,46,24,16,8,11
2018,2,26,Hard,32,Kevin Anderson,Radu Albot,87,11,0,43,25,22,12,9,1,2,2,3,67,39,25,11,10,4,8
2018,2,26,Hard,32,Ernesto Escobedo,Jack Sock,87,12,3,68,36,31,22,12,1,1,9,1,66,39,28,17,12,0,1
2018,2,26,Hard,32,Juan Martin del Potro,Mischa Zverev,62,4,1,46,26,20,11,8,0,1,5,2,43,23,11,7,7,6,11
2018,2,26,Hard,32,Matthew Ebden,Sam Querrey,107,6,6,93,48,32,20,14,6,10,9,6,86,47,39,15,14,3,6
2018,2,26,Hard,32,Jared Donaldson,Nikoloz Basilashvili,50,5,4,31,18,16,6,6,0,1,0,3,50,26,13,10,7,5,9
2018,2,26,Hard,32,Hyeon Chung,Donald Young,87,3,4,67,36,26,11,10,5,8,1,5,68,36,20,11,9,3,8
2018,2,26,Hard,32,Ryan Harrison,John Isner,87,8,2,72,42,34,20,11,7,8,17,0,60,39,30,13,10,2,4
2018,2,26,Hard,32,David Ferrer,Andrey Rublev,84,0,2,66,32,25,18,10,2,4,2,2,55,30,18,12,9,7,11
2018,2,26,Hard,32,Thanasi Kokkinakis,Alexander Bublik,69,7,0,45,23,19,15,9,2,3,4,4,56,31,23,11,10,2,6
2018,2,26,Hard,32,Feliciano Lopez,Taro Daniel,136,18,1,85,49,40,19,15,4,6,6,7,104,53,37,25,14,12,15
2018,2,26,Hard,32,Diego Schwartzman,Fernando Verdasco,68,3,2,56,33,24,16,9,5,5,6,7,48,27,21,8,9,1,4
2018,2,26,Hard,32,Adrian Mannarino,Ricardas Berankis,79,2,1,58,32,22,17,9,3,4,1,5,56,38,21,9,10,4,9
2018,2,26,Hard,32,Denis Shapovalov,Kei Nishikori,138,11,11,102,46,36,31,14,9,10,0,4,92,46,31,23,14,4,9
2018,2,26,Hard,32,Alexander Bublik,Taro Daniel,93,16,3,76,53,34,12,11,3,6,3,5,66,34,23,15,11,2,6
2018,2,26,Hard,32,Ricardas Berankis,Kevin King,80,1,5,71,43,28,17,10,6,7,5,4,60,38,23,12,10,1,4
2018,2,26,Hard,32,Cameron Norrie,Denis Kudla,68,4,4,58,37,26,13,9,3,4,2,2,49,30,15,11,9,2,6
2018,2,26,Hard,32,Peter Gojowczyk,Lucas Gomez,68,8,6,59,30,27,13,9,6,7,1,1,52,40,19,5,8,2,6
2018,2,26,Hard,32,Ernesto Escobedo,Mackenzie McDonald,103,6,1,71,35,29,19,12,3,6,2,4,79,47,31,15,12,3,7
2018,2,26,Hard,32,Ricardas Berankis,Marcelo Arevalo,98,2,3,83,57,40,15,13,3,5,7,2,75,39,29,17,13,2,6
2018,2,26,Hard,32,Taro Daniel,Alan Fernando Rubio Fierros,109,4,5,75,46,35,13,11,5,7,0,6,71,37,21,12,12,7,14
2018,2,26,Hard,32,Ernesto Escobedo,Juan Alejandro Hernandez,68,4,4,46,23,20,11,8,1,2,1,2,55,30,18,7,7,7,12
2018,2,26,Hard,32,Alexander Bublik,Michael Mmoh,100,8,2,61,34,25,12,12,0,4,3,6,78,45,30,14,12,8,13
2018,2,26,Hard,32,Kevin King,Ramkumar Ramanathan,73,1,1,44,25,18,14,8,3,4,0,7,59,33,21,6,7,4,9
2018,2,26,Hard,32,Mackenzie McDonald,Luis Patiño,66,4,4,52,28,21,15,10,2,4,3,1,55,25,15,13,9,2,6
2018,2,26,Hard,32,Cameron Norrie,Filip Peliwo,55,2,3,40,22,16,9,7,2,4,0,3,51,18,6,11,8,5,12
2018,2,26,Hard,32,Denis Kudla,Brayden Schnur,104,9,3,79,50,41,15,14,4,5,8,1,71,53,39,8,13,1,3
2018,2,26,Hard,32,Fabio Fognini,Nicolas Jarry,93,2,0,72,49,30,14,12,5,8,6,2,73,45,31,11,12,4,8
2018,2,26,Hard,32,Fabio Fognini,Pablo Cuevas,71,3,0,52,28,21,17,9,3,3,1,2,56,38,23,10,9,4,7
2018,2,26,Hard,32,Nicolas Jarry,Horacio Zeballos,127,20,2,86,58,50,18,16,0,0,9,0,97,67,52,15,16,6,8
2018,2,26,Hard,32,Nicolas Jarry,Albert Ramos-Vinolas,166,15,4,121,79,62,25,17,9,10,3,2,109,76,55,21,17,2,4
2018,2,26,Hard,32,Horacio Zeballos,Rogerio Dutra Silva,141,11,5,90,62,42,15,15,5,7,3,3,99,64,41,18,15,3,8
2018,2,26,Hard,32,Fabio Fognini,Guillermo Garcia-Lopez,70,3,2,55,32,25,13,9,2,2,4,6,52,31,23,7,9,1,4
2018,2,26,Hard,32,Albert Ramos-Vinolas,Guilherme Clezar,91,14,4,66,39,36,9,10,4,4,4,2,60,43,27,10,9,2,4
2018,2,26,Hard,32,Pablo Cuevas,Sebastian Ofner,94,3,5,61,35,32,13,11,0,1,5,0,69,42,28,16,11,4,6
2018,2,26,Hard,32,Horacio Zeballos,Gael Monfils,125,2,2,96,67,46,16,14,8,9,16,3,73,53,42,8,13,0,2
2018,2,26,Hard,32,Fabio Fognini,Joao Domingues,69,0,2,49,33,26,9,9,1,2,1,1,61,44,25,6,10,8,13
2018,2,26,Hard,32,Leonardo Mayer,Carlos Berlocq,99,6,2,65,36,29,17,11,5,6,3,1,56,32,22,12,11,0,3
2018,2,26,Hard,32,Nicolas Jarry,Guido Pella,139,10,1,107,74,55,18,17,1,3,14,3,105,63,52,20,17,2,5
2018,2,26,Hard,32,Guillermo Garcia-Lopez,Federico Delbonis,156,6,7,113,66,49,21,16,9,12,9,5,108,68,51,17,16,6,9
2018,2,26,Hard,32,Pablo Cuevas,Leonardo Mayer,177,6,2,112,75,58,23,16,1,2,7,1,118,65,50,30,16,5,8
2018,2,26,Hard,32,Rogerio Dutra Silva,Nicolas Kicker,89,1,0,56,42,29,10,9,1,1,2,0,57,34,22,12,9,3,6
2018,2,26,Hard,32,Guido Pella,Corentin Moutet,113,3,0,61,42,33,10,12,1,3,0,8,80,44,27,13,13,5,11
2018,2,26,Hard,32,Leonardo Mayer,Gastao Elias,180,6,4,128,81,57,28,18,6,9,5,2,115,76,60,18,18,0,2
2018,2,26,Hard,32,Rogerio Dutra Silva,Tennys Sandgren,72,2,1,44,35,27,7,8,4,4,4,2,54,33,21,6,8,3,7
2018,2,26,Hard,32,Federico Delbonis,Roberto Carballes Baena,99,3,1,66,42,33,13,10,3,3,3,2,66,46,32,8,10,6,8
2018,2,26,Hard,32,Carlos Berlocq,Thiago Seyboth Wild,136,2,1,96,62,42,19,13,4,5,3,2,68,40,29,17,13,1,4
2018,2,26,Hard,32,Guilherme Clezar,Thiago Monteiro,133,14,6,86,53,41,13,14,4,7,9,3,95,58,41,20,14,14,17
2018,2,26,Hard,32,Joao Domingues,Renzo Olivo,189,1,1,129,91,55,17,16,4,9,0,7,114,67,46,24,16,8,12
2018,2,26,Hard,32,Nicolas Jarry,Dusan Lajovic,119,4,1,80,46,34,19,14,3,6,3,0,93,58,39,22,15,9,12
2018,2,26,Hard,32,Guillermo Garcia-Lopez,Gerald Melzer,123,3,9,90,59,38,13,14,5,9,7,1,84,53,36,10,14,3,8
2018,2,26,Hard,32,Nicolas Kicker,Victor Estrella Burgos,112,2,4,85,41,30,22,11,4,6,2,2,71,44,30,11,10,4,7
2018,2,26,Hard,32,Horacio Zeballos,Thomaz Bellucci,148,7,4,101,64,46,25,15,5,6,8,4,92,56,43,21,15,2,3
2018,2,26,Hard,32,Renzo Olivo,Roberto Quiroz,81,4,2,62,44,31,10,9,0,2,1,3,55,28,15,11,9,3,8
2018,2,26,Hard,32,Sebastian Ofner,Pedro Cachin,111,8,4,89,51,33,17,14,8,12,4,5,75,42,26,13,14,2,8
2018,2,26,Hard,32,Sebastian Ofner,Rafael Matos,77,5,6,61,36,30,11,10,1,2,0,0,61,42,22,12,9,4,7
2018,2,26,Hard,32,Joao Domingues,Ivan Nedelko,76,2,1,39,27,24,7,7,2,2,1,2,72,34,17,16,8,6,11
2018,2,26,Hard,32,Pedro Sakamoto,Tommy Robredo,98,4,1,70,49,37,11,11,2,3,3,4,68,41,29,15,11,1,3
2018,2,26,Hard,32,Renzo Olivo,Ivan Gakhov,88,4,4,72,39,25,16,9,6,9,0,8,63,41,21,7,10,4,10
2018,2,26,Hard,32,Joao Domingues,Jose Hernandez-Fernandez,81,0,1,51,33,24,14,9,2,2,0,1,68,46,30,8,9,4,7
2018,2,26,Hard,32,Guilherme Clezar,Fernando Yamacita,97,0,4,57,42,33,11,10,1,2,4,2,68,45,30,10,9,6,9
2018,2,26,Hard,32,Guilherme Clezar,Pedro Sakamoto,72,8,0,55,44,32,4,7,4,4,3,1,48,28,16,7,8,6,11
2018,2,26,Hard,32,Sebastian Ofner,Marco Cecchinato,64,10,1,48,33,29,9,9,0,0,2,2,58,32,22,12,9,3,6
2018,2,26,Hard,32,Ivan Nedelko,Joao Souza,83,0,4,44,24,18,9,7,0,2,0,2,56,35,23,8,8,2,5
2018,2,26,Hard,32,Roberto Quiroz,Daniel Dutra da Silva,112,7,3,90,57,38,16,14,4,8,5,3,72,49,28,11,13,6,12
2018,2,26,Hard,32,Pedro Cachin,Daniel Munoz de la Nava,89,6,1,67,41,32,16,9,4,4,0,1,56,31,19,16,8,2,3
2018,2,26,Clay,28,Juan Martin del Potro,Roger Federer,162,8,1,115,72,54,29,17,3,4,10,5,115,70,52,24,17,3,5
2018,2,26,Clay,28,Juan Martin del Potro,Milos Raonic,65,3,1,40,27,24,8,8,0,0,6,2,45,27,17,7,9,1,5
2018,2,26,Clay,28,Roger Federer,Borna Coric,140,5,1,88,53,36,21,16,2,6,3,2,96,61,39,17,16,6,11
2018,2,26,Clay,28,Roger Federer,Hyeon Chung,83,12,1,69,46,32,13,10,5,6,0,3,58,30,16,15,9,3,7
2018,2,26,Clay,28,Juan Martin del Potro,Philipp Kohlschreiber,128,5,0,84,57,43,13,14,5,7,2,1,94,62,40,16,14,10,13
2018,2,26,Clay,28,Roger Federer,Jeremy Chardy,82,2,0,49,25,25,19,11,0,0,4,4,78,52,37,10,11,3,5
2018,2,26,Clay,28,Borna Coric,Kevin Anderson,142,4,5,100,61,39,27,15,6,9,16,4,88,56,46,16,15,4,6
2018,2,26,Clay,28,Milos Raonic,Sam Querrey,111,17,6,93,61,45,15,15,6,9,9,1,74,37,27,24,14,2,5
2018,2,26,Clay,28,Juan Martin del Potro,Leonardo Mayer,149,6,3,89,56,43,18,14,5,7,8,2,110,67,48,22,16,7,10
2018,2,26,Clay,28,Sam Querrey,Feliciano Lopez,67,14,1,53,30,24,14,10,0,1,4,3,61,39,26,8,9,3,6
2018,2,26,Clay,28,Hyeon Chung,Pablo Cuevas,79,3,3,57,33,24,13,8,2,4,3,6,49,29,16,5,8,5,11
2018,2,26,Clay,28,Kevin Anderson,Pablo Carreno Busta,138,16,2,86,50,43,27,16,2,3,2,1,94,60,44,23,15,5,6
2018,2,26,Clay,28,Philipp Kohlschreiber,Pierre-Hugues Herbert,89,3,0,68,54,40,8,11,3,4,6,6,60,43,32,9,11,1,3
2018,2,26,Clay,28,Borna Coric,Taylor Fritz,132,9,1,81,57,45,15,15,1,3,5,3,93,49,38,19,15,4,9
2018,2,26,Clay,28,Philipp Kohlschreiber,Marin Cilic,83,2,0,65,37,28,18,10,4,4,5,2,45,23,19,14,10,0,2
2018,2,26,Clay,28,Roger Federer,Filip Krajinovic,58,6,1,42,27,24,8,8,2,3,0,4,51,27,14,7,7,3,8
2018,2,26,Clay,28,Juan Martin del Potro,David Ferrer,106,6,2,67,45,39,11,11,1,1,4,1,83,47,34,21,11,15,16
2018,2,26,Clay,28,Pablo Cuevas,Dominic Thiem,105,3,3,68,45,32,17,12,4,5,5,4,74,35,25,25,13,3,5
2018,2,26,Clay,28,Feliciano Lopez,Jack Sock,145,15,6,101,61,47,23,16,4,5,13,6,110,68,52,23,16,5,6
2018,2,26,Clay,28,Pablo Carreno Busta,Daniil Medvedev,90,6,3,79,51,36,14,10,11,12,8,6,61,41,29,5,9,4,8
2018,2,26,Clay,28,Hyeon Chung,Tomas Berdych,83,7,4,60,37,27,13,10,3,4,12,1,57,32,25,11,10,2,5
2018,2,26,Clay,28,Borna Coric,Roberto Bautista Agut,82,6,1,54,32,23,10,8,4,6,1,1,47,23,9,8,8,2,8
2018,2,26,Clay,28,Sam Querrey,Yuki Bhambri,142,17,6,91,48,40,21,16,1,3,4,6,121,78,52,19,16,11,15
2018,2,26,Clay,28,Jeremy Chardy,Adrian Mannarino,119,11,5,75,48,42,14,15,0,1,7,10,101,67,45,15,14,8,11
2018,2,26,Clay,28,Milos Raonic,Joao Sousa,131,12,10,81,42,39,19,15,1,3,7,7,102,65,48,12,15,7,11
2018,2,26,Clay,28,Marcos Baghdatis,Dudi Sela,109,9,5,71,32,22,14,11,4,10,1,7,102,61,33,15,11,6,13
2018,2,26,Clay,28,Taylor Fritz,Fernando Verdasco,127,4,2,92,64,50,13,15,2,4,7,10,90,52,39,19,15,5,8
2018,2,26,Clay,28,Pierre-Hugues Herbert,Gael Monfils,58,1,2,44,23,18,9,6,3,4,0,4,36,24,11,5,6,2,6
