Nb sets max,PlayerA,PlayerB,PlayerA ranking,PlayerB ranking,PlayerA Win,Court_Indoor,Court_Outdoor,Series_ATP250,Series_ATP500,Series_Grand Slam,Series_International,Series_International Gold,Series_Masters,Series_Masters 1000,Series_Masters Cup,Surface_Carpet,Surface_Clay,Surface_Grass,Surface_Hard
3,RODDICK A.,KOHLSCHREIBER P.,11,32,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,TIPSAREVIC J.,GOLUBEV A.,37,33,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,ZHANG Z.,LJUBICIC I.,308,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,FERRER D.,LLODRA M.,10,28,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,BELLUCCI T.,ILHAN M.,25,103,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,ANDERSON K.,MAYER F.,64,48,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,GASQUET R.,GULBIS E.,31,26,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,BERRER M.,QUERREY S.,50,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,MONFILS G.,BECKER B.,14,61,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,CILIC M.,SEPPI A.,15,58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,WU D.,LU Y.H.,399,42,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,ROBREDO T.,BERDYCH T.,43,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,CHARDY J.,DOLGOPOLOV O.,59,55,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,GIMENO-TRAVER D.,MELZER J.,60,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,LJUBICIC I.,DJOKOVIC N.,17,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,SODERLING R.,TIPSAREVIC J.,5,37,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,BAI Y.,MURRAY A.,465,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,GARCIA-LOPEZ G.,RODDICK A.,35,11,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,WAWRINKA S.,NADAL R.,21,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,LU Y.H.,SEPPI A.,42,58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,GASQUET R.,MONFILS G.,31,14,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,QUERREY S.,TSONGA J.W.,24,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,BELLUCCI T.,FERRER D.,25,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,MAYER F.,YOUZHNY M.,48,8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,MONACO J.,DE BAKKER T.,41,47,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,ZVEREV M.,DAVYDENKO N.,118,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,FEDERER R.,ISNER J.,3,20,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,MURRAY A.,CHARDY J.,4,59,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,GARCIA-LOPEZ G.,BERDYCH T.,35,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,DJOKOVIC N.,GASQUET R.,2,31,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,TSONGA J.W.,MAYER F.,13,48,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,SODERLING R.,FERRER D.,5,10,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,NADAL R.,MELZER J.,1,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,MONACO J.,ZVEREV M.,41,118,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,FEDERER R.,SEPPI A.,3,58,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,MURRAY A.,TSONGA J.W.,4,13,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,DJOKOVIC N.,GARCIA-LOPEZ G.,2,35,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,MONACO J.,MELZER J.,41,12,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,FEDERER R.,SODERLING R.,3,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,MONACO J.,MURRAY A.,41,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,DJOKOVIC N.,FEDERER R.,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,MURRAY A.,FEDERER R.,4,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,STAKHOVSKY S.,RUSSELL M.,35,87,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,GABASHVILI T.,STARACE P.,102,55,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,TURSUNOV D.,TROICKI V.,262,43,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BELYAEV I.,DOLGOPOLOV O.,334,56,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,CRIVOI V.,KUZNETSOV A.,176,234,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,KUKUSHKIN M.,CHARDY J.,74,49,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BRANDS D.,CUEVAS P.,73,71,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MARCHENKO I.,ISTOMIN D.,76,46,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,HANESCU V.,STEPANEK R.,51,37,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,KUNITSYN I.,ANDREEV I.,118,85,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,GONZALEZ M.,GOLUBEV A.,152,34,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,ZEBALLOS H.,TIPSAREVIC J.,89,38,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,STEPANEK R.,KUKUSHKIN M.,37,74,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,STARACE P.,BAGHDATIS M.,55,19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,CUEVAS P.,DAVYDENKO N.,71,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,ZEBALLOS H.,CRIVOI V.,89,176,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,DOLGOPOLOV O.,STAKHOVSKY S.,56,35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MATHIEU P.H.,ISTOMIN D.,108,46,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,GOLUBEV A.,KUNITSYN I.,34,118,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,TSONGA J.W.,TROICKI V.,13,43,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,CUEVAS P.,STEPANEK R.,71,37,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,TROICKI V.,ZEBALLOS H.,43,89,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,ISTOMIN D.,KUNITSYN I.,46,118,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,DOLGOPOLOV O.,BAGHDATIS M.,56,19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,CUEVAS P.,TROICKI V.,71,43,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BAGHDATIS M.,ISTOMIN D.,19,46,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BAGHDATIS M.,TROICKI V.,19,43,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,RYDERSTEDT M.,GIMENO-TRAVER D.,392,61,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,WAWRINKA S.,SEPPI A.,21,50,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BERRER M.,NIEMINEN J.,52,45,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,PRZYSIEZNY M.,DENT T.,91,101,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,DODIG I.,ROBREDO T.,132,42,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BECKER B.,SCHOOREL T.,59,171,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MAYER F.,LOPEZ F.,47,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,CLEMENT A.,ROCHUS O.,60,75,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,PRPIC F.,HAASE R.,310,68,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BELLUCCI T.,BLAKE J.,27,135,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,KUBOT L.,BACHINGER M.,64,275,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,HAJEK J.,KAMKE T.,100,72,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,HAASE R.,WAWRINKA S.,68,21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,NIEMINEN J.,BERDYCH T.,45,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MAYER F.,RYDERSTEDT M.,47,392,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BACHINGER M.,BLAKE J.,275,135,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,LJUBICIC I.,CLEMENT A.,17,60,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,DODIG I.,KAMKE T.,132,72,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,DENT T.,FEDERER R.,101,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,SODERLING R.,BECKER B.,5,59,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BLAKE J.,NIEMINEN J.,135,45,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,DODIG I.,LJUBICIC I.,132,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,SODERLING R.,MAYER F.,5,47,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,WAWRINKA S.,FEDERER R.,21,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MAYER F.,NIEMINEN J.,47,45,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,LJUBICIC I.,FEDERER R.,17,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MAYER F.,FEDERER R.,47,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,ROGER-VASSELIN E.,GIL F.,128,100,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,GASQUET R.,REISTER J.,28,116,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,CLEMENT A.,MONTANES A.,63,23,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,JOUAN R.,DENT T.,274,92,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,ZVEREV M.,HAASE R.,96,67,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MANNARINO A.,LACKO L.,108,75,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,SCHWANK E.,DARCIS S.,64,112,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,PAIRE B.,ISNER J.,154,19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,LLODRA M.,ROCHUS O.,32,104,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,GRANOLLERS M.,NALBANDIAN D.,68,31,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,SERRA F.,NIEMINEN J.,65,44,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MAHUT N.,SIMON G.,132,48,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MANNARINO A.,ISNER J.,108,19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,ZVEREV M.,DAVYDENKO N.,96,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,GIL F.,TSONGA J.W.,100,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,LJUBICIC I.,DENT T.,17,92,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MONTANES A.,LLODRA M.,23,32,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,NALBANDIAN D.,SIMON G.,31,48,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,DARCIS S.,MONFILS G.,112,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,GASQUET R.,NIEMINEN J.,28,44,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MONTANES A.,DAVYDENKO N.,23,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,ISNER J.,MONFILS G.,19,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,NIEMINEN J.,LJUBICIC I.,44,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,TSONGA J.W.,SIMON G.,13,48,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MONTANES A.,LJUBICIC I.,23,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MONFILS G.,TSONGA J.W.,15,13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MONFILS G.,LJUBICIC I.,15,17,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,CHARDY J.,KUKUSHKIN M.,50,88,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,VOLANDRI F.,GABASHVILI T.,90,105,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,ANDREEV I.,RUSSELL M.,81,87,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,CERMAK F.,KRAVCHUK K.,830,133,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,ANDUJAR P.,RAM R.,74,166,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,KUZNETSOV A.,DONSKOY E.,198,260,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,ISTOMIN D.,MARCHENKO I.,43,99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,ZEBALLOS H.,HANESCU V.,77,52,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MATHIEU P.H.,GONZALEZ M.,109,153,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,TIPSAREVIC J.,KUNITSYN I.,46,106,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,TURSUNOV D.,PRZYSIEZNY M.,264,91,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,STARACE P.,LU Y.H.,55,34,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BECKER B.,STAKHOVSKY S.,57,37,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,FOGNINI F.,DOLGOPOLOV O.,62,49,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,TROICKI V.,SCHUETTLER R.,33,103,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BRANDS D.,YOUZHNY M.,73,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,TIPSAREVIC J.,RUSSELL M.,46,87,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,KUKUSHKIN M.,GABASHVILI T.,88,105,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MARCHENKO I.,KRAVCHUK K.,99,133,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MATHIEU P.H.,BECKER B.,109,57,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,HANESCU V.,RAM R.,52,166,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,DOLGOPOLOV O.,SCHUETTLER R.,49,103,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,TURSUNOV D.,LU Y.H.,264,34,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,YOUZHNY M.,DONSKOY E.,10,260,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BECKER B.,MARCHENKO I.,57,99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,TIPSAREVIC J.,KUKUSHKIN M.,46,88,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,HANESCU V.,YOUZHNY M.,52,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,DOLGOPOLOV O.,TURSUNOV D.,49,264,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,KUKUSHKIN M.,MARCHENKO I.,88,99,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,YOUZHNY M.,TURSUNOV D.,10,264,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,KUKUSHKIN M.,YOUZHNY M.,88,10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,RIBA P.,HAJEK J.,82,98,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,FISCHER M.,SEPPI A.,122,51,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,KOHLSCHREIBER P.,FALLA A.,35,85,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,DE BAKKER T.,CUEVAS P.,47,70,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,GARCIA-LOPEZ G.,BERRER M.,29,53,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,GIRALDO S.,MALISSE X.,69,60,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BLAKE J.,KUBOT L.,125,66,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,ZEMLJA G.,ILHAN M.,127,93,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,HAIDER-MAURER A.,MUSTER T.,157,974,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MARTIN A.,CHELA J.I.,188,41,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BACHINGER M.,KAMKE T.,252,72,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MAYER F.,PHAU B.,40,89,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,KUBOT L.,MELZER J.,66,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,HAJEK J.,CILIC M.,98,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,KAMKE T.,KOHLSCHREIBER P.,72,35,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,CUEVAS P.,BERRER M.,70,53,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,ZEMLJA G.,CHELA J.I.,127,41,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,GIRALDO S.,ALMAGRO N.,69,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,HAIDER-MAURER A.,SEPPI A.,157,51,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BAGHDATIS M.,PHAU B.,20,89,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,ALMAGRO N.,CHELA J.I.,16,41,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,HAIDER-MAURER A.,CILIC M.,157,14,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MELZER J.,KOHLSCHREIBER P.,12,35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BERRER M.,BAGHDATIS M.,53,20,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,ALMAGRO N.,MELZER J.,16,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,HAIDER-MAURER A.,BERRER M.,157,53,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,HAIDER-MAURER A.,MELZER J.,157,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,HAASE R.,BOHLI S.,66,122,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,DOLGOPOLOV O.,FEDERER R.,48,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,LLODRA M.,ISNER J.,35,19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,ISTOMIN D.,TIPSAREVIC J.,43,46,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,GIRALDO S.,BECK K.,68,104,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,BERRER M.,TROICKI V.,47,32,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,LU Y.H.,GASQUET R.,33,27,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,GULBIS E.,DJOKOVIC N.,26,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,MALISSE X.,GOLUBEV A.,61,36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,CHIUDINELLI M.,CILIC M.,76,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,NALBANDIAN D.,HAJEK J.,29,94,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,BRANDS D.,NIEMINEN J.,74,41,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,STEPANEK R.,DE BAKKER T.,38,45,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,MAYER F.,MATHIEU P.H.,39,108,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,QUERREY S.,RODDICK A.,22,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,KAMKE T.,BERDYCH T.,72,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,ISNER J.,HAASE R.,19,66,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,FEDERER R.,TIPSAREVIC J.,2,46,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,NALBANDIAN D.,CILIC M.,29,15,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,GIRALDO S.,STEPANEK R.,68,38,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,KAMKE T.,GASQUET R.,72,27,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,TROICKI V.,MATHIEU P.H.,32,108,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,GOLUBEV A.,RODDICK A.,36,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,NIEMINEN J.,DJOKOVIC N.,41,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,TROICKI V.,GASQUET R.,32,27,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,HAASE R.,DJOKOVIC N.,66,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,NALBANDIAN D.,RODDICK A.,29,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,STEPANEK R.,FEDERER R.,38,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,TROICKI V.,DJOKOVIC N.,32,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,RODDICK A.,FEDERER R.,9,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,DJOKOVIC N.,FEDERER R.,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,BAUTISTA R.,MONACO J.,160,25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,WAWRINKA S.,SEPPI A.,21,50,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,RUSSELL M.,VERDASCO F.,85,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,SIMON G.,STAKHOVSKY S.,52,53,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,GABASHVILI T.,CLEMENT A.,99,73,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,GIMENO-TRAVER D.,ALMAGRO N.,59,16,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,KOHLSCHREIBER P.,CHELA J.I.,34,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,HANESCU V.,STARACE P.,51,55,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,MURRAY A.,LOPEZ F.,4,31,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,GARCIA-LOPEZ G.,FERRER D.,30,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,ANDUJAR P.,TURSUNOV D.,75,193,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,SODERLING R.,MONTANES A.,5,23,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,MARTI J.,DAVYDENKO N.,346,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,SCHWANK E.,MONFILS G.,64,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,RAMOS-VINOLAS A.,CUEVAS P.,128,69,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,PAIRE B.,GRANOLLERS M.,155,67,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,MONACO J.,MURRAY A.,25,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,VERDASCO F.,SIMON G.,7,52,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,CHELA J.I.,DAVYDENKO N.,40,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,GIMENO-TRAVER D.,SODERLING R.,59,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,STARACE P.,CUEVAS P.,55,69,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,FERRER D.,GABASHVILI T.,8,99,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,ANDUJAR P.,GRANOLLERS M.,75,67,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,WAWRINKA S.,MONFILS G.,21,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,MONACO J.,GRANOLLERS M.,25,67,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,DAVYDENKO N.,SIMON G.,11,52,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,SODERLING R.,MONFILS G.,5,14,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,FERRER D.,STARACE P.,8,55,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,FERRER D.,SODERLING R.,8,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,GRANOLLERS M.,SIMON G.,67,52,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,GRANOLLERS M.,FERRER D.,67,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,QUERREY S.,MONACO J.,20,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,GRANOLLERS M.,NALBANDIAN D.,45,25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,MARCHENKO I.,STAKHOVSKY S.,96,55,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,KOHLSCHREIBER P.,BELLUCCI T.,33,30,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,SIMON G.,GOLUBEV A.,43,36,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,NIEMINEN J.,MALISSE X.,39,63,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,ISTOMIN D.,BECKER B.,44,59,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,LOPEZ F.,CLEMENT A.,31,72,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,FOGNINI F.,BERRER M.,65,50,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,STEPANEK R.,RUSSELL M.,41,84,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,STARACE P.,LLODRA M.,49,34,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,DE BAKKER T.,GIRALDO S.,47,66,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
